# {"t_start": 1782311387.5831134, "env_id": "PctContinuous-v0"} 
r,l,t
11.712305,85,7437.609346
11.672537,89,7453.369152
11.147608,80,7468.0378
10.809449,81,7482.977871
10.744519,80,7497.498355
12.439495,88,7513.721674
11.193311,84,7529.080549
11.305883,79,7542.889585
11.644054,85,7557.812467
11.135696,77,7571.255545
12.199733,89,7587.159052
11.79826,86,7602.574518
9.876586,67,7614.816743
12.371356,90,7630.456252
11.823385,89,7646.39663
10.437156,73,7659.118128
11.335541,86,7674.990074
12.131102,89,7691.361876
11.749299,86,7706.826115
12.037382,88,7723.227834
12.678423,96,7740.732193
11.469432,88,7757.230599
11.166998,79,7771.274367
11.307374,77,7785.200574
11.073508,81,7799.666109
12.201276,90,7815.767506
11.372059,87,7831.512516
11.624847,86,7847.414021
11.240729,78,7861.791734
11.721439,85,7876.866388
11.670868,86,7892.715388
-4.196766,31,7898.331055
11.936921,87,7914.103443
11.24533,83,7928.913629
11.792391,84,7944.482245
11.406655,83,7959.672989
11.513288,85,7976.023767
-0.597284,64,7988.67288
12.382014,87,8004.994614
11.534672,83,8020.55691
12.141581,91,8037.166877
11.253245,78,8051.96441
11.656251,83,8067.498863
11.382095,81,8082.914439
11.423821,84,8098.2649
10.570532,70,8111.480005
12.026219,92,8127.908855
11.717984,88,8144.313411
9.567997,68,8156.486024
11.253084,82,8171.848147
11.698147,87,8187.783811
11.863691,87,8203.676899
10.809797,78,8218.40472
11.162421,82,8233.601346
12.766294,96,8250.812641
12.338635,90,8267.737235
12.651381,94,8285.491328
11.248459,82,8299.828683
11.246136,83,8314.912886
11.531552,85,8330.376925
11.444846,85,8345.782105
12.379987,92,8362.171848
12.22839,90,8379.42051
11.501053,85,8395.857442
11.745784,87,8411.876067
11.649329,87,8428.38428
11.610529,80,8442.930975
11.693767,83,8457.759299
11.990398,86,8473.170732
11.531596,83,8488.198694
12.243164,91,8504.273916
10.812259,81,8518.742679
11.586762,90,8534.691572
12.014654,87,8550.266856
11.836346,86,8565.653831
12.302255,91,8582.51724
11.838399,86,8598.161649
11.786659,90,8614.286114
11.906299,86,8630.171806
12.101298,91,8646.67899
11.519407,79,8661.442712
11.494673,85,8676.473969
10.880695,77,8690.371828
11.797336,87,8705.949699
13.00822,96,8723.709347
12.069647,89,8740.608838
12.531411,92,8757.597545
10.758313,79,8772.228196
11.649087,83,8786.383858
11.705646,85,8802.092805
11.807987,88,8818.39143
12.02389,86,8834.081349
11.39918,83,8849.324001
11.547402,85,8864.81914
11.865426,89,8881.700978
11.387852,82,8896.57457
11.241422,83,8911.10645
11.028616,81,8925.371345
10.956388,84,8940.251683
11.724286,83,8954.970521
11.250062,82,8969.527139
11.964376,88,8985.381358
11.270951,80,8999.400196
12.134863,87,9014.58306
12.302173,92,9031.017313
11.393164,86,9046.982083
12.284388,90,9063.668396
11.728416,84,9078.21734
11.563401,80,9092.558956
11.0177,85,9108.120437
12.127093,90,9124.638659
10.702982,73,9137.504059
11.116617,79,9152.0151
12.200226,92,9169.105756
11.289428,87,9184.911798
12.208216,87,9200.319834
12.303636,91,9216.814463
11.126486,80,9230.924725
12.305715,88,9246.479706
10.947153,77,9260.426189
11.864977,86,9275.591964
10.895531,83,9290.202624
10.934693,81,9305.847342
10.569832,79,9319.614891
11.586113,83,9334.296387
11.780567,85,9349.786403
12.309834,92,9366.545099
11.261622,83,9381.286497
12.078964,89,9397.702952
12.052976,85,9412.73613
10.942915,76,9427.007627
11.95176,86,9441.825175
11.78443,89,9458.055135
12.217534,92,9475.083496
11.970192,83,9490.701484
11.597468,84,9505.731696
11.562363,88,9521.782028
11.132149,75,9535.4407
12.425159,90,9552.547892
12.231154,90,9569.074436
10.717708,77,9583.23047
11.269276,78,9597.942791
11.442506,79,9612.196014
10.943255,72,9625.435981
11.244509,79,9638.947071
11.978055,88,9655.828756
12.398137,94,9673.237522
11.63195,87,9690.187482
11.954373,87,9706.255999
11.449845,83,9721.415951
10.295434,79,9735.727623
11.201165,79,9750.614617
12.293812,95,9768.719955
10.93034,81,9783.60463
10.835062,76,9797.210276
10.788589,77,9811.014472
10.940512,77,9825.09482
11.179068,81,9839.716028
11.945266,84,9854.87371
11.927157,84,9869.769838
12.452271,87,9885.420368
11.753644,85,9901.078872
12.530718,89,9916.841128
11.852315,87,9931.473602
11.681491,84,9946.218359
11.876001,86,9962.338357
11.384903,84,9977.268878
12.161558,94,9993.722538
11.315349,79,10007.647853
11.413176,85,10023.441822
11.531367,83,10038.867041
12.41382,97,10055.918242
11.466351,83,10071.989024
11.807,86,10087.75062
11.036812,83,10103.423087
12.224855,90,10119.719383
10.427441,74,10132.638939
11.427945,82,10147.867037
12.076087,87,10163.703859
12.167951,90,10179.297076
11.267573,79,10194.370026
10.879404,78,10208.064678
10.825856,79,10222.081959
12.115106,91,10238.703664
12.685286,96,10256.026672
10.993073,76,10270.476405
12.403251,89,10286.44651
11.226106,89,10302.398496
10.769233,79,10317.345049
12.177627,92,10333.961305
11.12007,83,10349.572362
11.203635,81,10364.655152
12.066705,89,10380.459959
11.31552,87,10396.032127
12.703752,93,10412.991357
12.743932,93,10430.217242
12.045895,89,10446.286792
12.154165,89,10462.709235
12.396071,93,10479.465998
11.480249,81,10493.612843
11.280198,89,10509.714092
12.289114,93,10527.431191
11.960336,82,10542.561562
11.389522,82,10557.792063
12.437596,98,10575.503101
11.427169,84,10591.744224
11.325734,78,10605.456325
11.32926,84,10620.802185
11.771411,87,10636.960187
11.976312,86,10652.430577
11.612176,87,10668.340683
11.212587,80,10683.087883
12.017525,92,10699.765729
11.658112,87,10716.785665
11.951317,88,10733.654965
12.202658,87,10749.418538
11.309988,80,10764.522264
11.307315,79,10779.23575
11.884425,87,10795.289181
11.998299,87,10811.453188
11.276053,81,10826.574249
11.529346,86,10842.32275
12.04689,88,10858.219221
12.347181,91,10875.133723
11.771511,84,10890.805834
11.809321,87,10907.030021
11.293067,84,10922.271087
11.885292,89,10938.364455
12.29944,89,10955.378551
12.89659,93,10971.913943
10.498122,76,10985.161401
11.325011,84,11000.127036
11.353669,83,11014.99221
11.985592,88,11030.854749
11.621104,87,11046.891426
11.478152,86,11062.840637
11.612604,81,11077.483512
11.797074,87,11093.307673
11.051275,83,11108.341355
11.139907,80,11123.535087
11.203824,82,11139.287906
11.709922,87,11155.754895
10.504791,73,11169.567389
11.513653,86,11185.804015
12.132582,90,11202.425525
11.454108,83,11217.612025
12.080569,85,11233.085978
11.931335,91,11249.657688
12.007048,89,11265.9634
11.348342,85,11281.949975
12.043962,90,11298.09599
11.679482,82,11313.12945
12.862115,91,11329.417623
12.219111,92,11346.25502
10.970233,78,11361.021855
11.092166,81,11376.483084
12.205724,85,11391.939392
11.21767,85,11407.54869
11.292021,82,11423.071434
11.184587,82,11438.463306
11.784793,91,11455.32057
12.518774,92,11472.549676
11.624491,86,11488.668274
11.447061,78,11502.955561
11.152093,82,11518.703856
12.049151,86,11534.865975
11.528169,83,11550.126511
11.438183,83,11565.148664
12.181491,91,11581.600362
11.559988,79,11595.867767
12.25126,89,11612.54493
11.703791,82,11628.902562
11.736134,83,11644.725254
11.305378,85,11660.51616
11.109513,78,11674.752919
11.639753,87,11691.182349
11.315968,86,11707.414052
12.184501,91,11724.113338
11.718759,84,11739.589888
11.651835,83,11754.615418
11.421789,85,11769.988867
10.921935,77,11783.447318
11.901301,88,11799.844572
11.778261,87,11815.710229
10.55739,70,11828.726394
11.646486,85,11844.482202
11.222416,85,11859.653598
12.952279,93,11876.711496
11.145328,81,11892.040902
11.801703,88,11908.315655
11.099984,80,11922.717086
11.837736,89,11939.145386
10.828007,84,11954.869615
13.156,98,11973.49215
12.929827,91,11989.804344
11.842328,86,12005.538727
11.739123,84,12020.844792
12.276644,88,12037.117642
11.530473,85,12052.935998
12.590268,88,12069.415121
12.463372,89,12085.83152
11.800898,84,12100.649143
11.441203,84,12116.903469
11.455705,86,12132.838355
12.249942,90,12149.027227
12.300982,90,12165.67383
11.951837,86,12182.35171
11.992745,89,12199.15852
11.074076,81,12214.329766
11.308951,84,12229.534313
11.338587,84,12245.27111
12.371778,93,12262.016992
12.384001,87,12277.969746
10.593661,74,12291.835994
11.648206,85,12307.742793
11.822067,85,12323.652272
11.766033,86,12340.359157
12.308249,92,12357.721208
12.05058,91,12374.449251
12.216379,91,12390.90344
11.770027,84,12406.341606
11.317422,80,12421.267619
11.408156,86,12437.858725
11.217535,85,12453.072625
11.819975,89,12469.054369
10.763976,75,12483.248464
11.183696,78,12497.516971
11.318398,81,12512.224706
11.558166,84,12527.592566
12.234619,90,12544.425153
11.596025,85,12560.227218
11.627724,87,12576.348613
12.378576,94,12592.968525
11.584348,83,12607.642161
11.897093,93,12624.38229
12.337701,96,12641.607687
11.298832,84,12656.14755
11.644552,84,12672.322938
11.126329,81,12686.522309
11.046378,80,12701.676504
12.109004,90,12718.409009
12.153403,92,12735.844124
11.088766,86,12750.854386
10.797552,78,12765.663321
11.856909,82,12780.862377
13.119349,96,12798.443026
13.440789,99,12816.977811
11.905343,87,12833.022707
11.750417,88,12849.431509
12.182984,93,12866.451916
11.475518,81,12881.41306
11.762389,84,12896.989808
11.409139,87,12913.490077
11.489179,84,12929.359454
11.853613,86,12945.167605
11.377534,82,12960.128385
11.35284,81,12975.44119
10.907105,76,12989.51072
10.915661,80,13004.33919
12.341949,89,13021.195755
12.21981,92,13038.246633
11.831944,87,13054.873497
12.66697,93,13072.238783
10.571296,76,13086.666447
11.734346,89,13103.858902
11.539701,83,13119.324752
11.122244,81,13134.381134
11.655764,85,13150.548588
11.280919,80,13165.896939
11.358448,77,13180.73309
11.514194,84,13196.193041
11.556412,85,13212.322105
11.792354,86,13228.402039
11.914857,91,13244.831941
13.007425,95,13261.94619
11.289985,88,13277.693831
11.682957,88,13294.423479
11.380646,86,13310.507676
12.256914,93,13328.0739
11.145983,82,13342.707695
11.781636,88,13358.974945
11.364602,83,13374.999121
11.853623,82,13389.950889
11.813844,88,13406.105717
11.665038,83,13421.507507
12.925893,94,13438.553341
10.916092,74,13452.064287
11.30328,84,13467.498022
12.934814,94,13484.419652
11.794364,88,13500.194864
11.313215,84,13515.678188
12.041785,87,13531.800413
11.628298,82,13546.251931
10.925231,79,13560.88304
12.735697,91,13577.283323
10.726628,75,13590.690587
10.598483,74,13604.715538
10.754166,77,13618.767518
11.938787,89,13635.536347
12.681171,93,13652.774716
11.50909,81,13667.918459
11.221826,80,13682.216548
11.710302,87,13697.865013
11.792955,85,13713.814489
12.198889,87,13729.011184
11.916896,91,13745.294094
11.92651,86,13760.855186
11.404828,87,13776.795252
11.777747,87,13792.485452
12.494356,92,13809.594345
10.927786,80,13824.358037
11.266754,86,13840.286769
12.551808,93,13857.375057
11.933656,92,13874.293994
11.685146,84,13890.393289
11.139955,80,13904.754476
12.493834,90,13921.050894
12.162797,87,13937.337851
12.554934,88,13953.91299
12.018515,88,13970.330248
12.322436,92,13987.064411
12.361377,91,14004.111105
12.452616,91,14020.895549
11.333871,82,14036.010241
10.580499,76,14049.425337
10.698649,74,14063.208144
11.085452,79,14077.214862
12.3631,94,14094.454156
11.707196,81,14108.548823
12.399418,92,14125.626918
10.568376,77,14139.616932
12.211627,90,14155.971519
11.27493,81,14170.342007
11.452261,79,14185.038644
12.072967,86,14200.522847
11.763054,84,14215.688139
11.8782,84,14230.401192
11.989016,91,14247.19317
12.00892,91,14263.758342
11.63077,87,14279.624832
11.407729,83,14293.874383
11.641326,87,14309.698836
11.092419,81,14324.044454
12.323962,87,14340.158954
11.665902,87,14355.741668
12.185114,92,14372.405203
11.332198,81,14386.998218
0.463645,73,14400.453016
12.26564,92,14417.706582
11.869692,90,14434.044852
10.3235,76,14448.004151
12.815614,94,14465.27653
11.34262,83,14480.22742
11.880996,88,14496.448378
12.052337,88,14512.703594
11.385583,75,14526.946974
11.43481,80,14542.458
11.182405,83,14557.581435
11.775167,85,14573.354447
11.549184,84,14588.541578
12.572731,87,14604.382515
11.446081,82,14619.020823
12.106428,82,14634.380905
7.801397,48,14643.739716
11.301769,85,14658.907152
11.339483,81,14674.07357
11.674745,89,14690.461885
11.535006,83,14705.449108
12.119011,91,14722.087233
11.541928,86,14737.91827
10.572547,78,14752.502162
11.620341,84,14768.047304
11.319491,85,14783.578677
12.221571,89,14799.350655
11.231414,78,14813.881877
12.627593,95,14831.271998
12.681097,95,14848.098499
12.343629,92,14864.994052
11.088864,86,14881.241812
12.983408,94,14898.614761
11.960467,85,14914.07408
11.992556,89,14929.857003
11.237162,82,14944.960565
10.921894,80,14959.371941
11.886131,86,14974.338029
12.252201,87,14989.398839
10.974034,78,15003.730259
11.693739,86,15019.404829
11.357132,80,15033.796092
11.980704,86,15049.591704
11.87441,84,15064.782622
10.501843,71,15077.498596
11.665528,84,15093.150115
11.895871,88,15109.326122
11.604024,79,15124.471677
11.802421,85,15140.37369
10.144674,71,15153.737344
11.432285,80,15168.507581
12.174164,85,15184.649585
12.585753,90,15200.55174
12.151699,87,15216.850861
11.55441,86,15232.271295
11.079621,81,15247.213509
12.040966,90,15263.453881
10.94424,78,15277.694292
11.516016,85,15293.690849
11.092841,82,15309.250011
12.134724,90,15324.926821
11.066991,82,15339.988103
11.192975,81,15354.673333
11.983627,90,15371.676447
11.401529,85,15387.533068
11.431001,83,15403.54298
11.600897,84,15420.092177
12.366702,89,15435.732583
12.436829,92,15451.789469
11.694649,87,15467.151474
10.757901,73,15480.65136
11.688045,85,15496.888538
12.171678,82,15511.579356
11.820038,83,15526.387738
11.863194,89,15542.410071
11.496932,82,15556.803672
12.054678,89,15573.448056
11.844701,84,15589.215083
11.060327,76,15603.681726
12.313602,89,15620.537548
12.46217,96,15637.867128
11.307651,84,15652.767224
11.965036,89,15669.382426
12.49384,87,15684.983711
11.682615,89,15700.950634
11.29437,82,15716.199259
12.075251,87,15732.352886
11.18326,84,15748.150727
11.583681,82,15763.299355
11.156856,84,15778.383038
11.779358,81,15792.611119
11.877898,86,15808.383823
12.41723,90,15825.167742
11.601136,87,15841.65987
11.664748,88,15857.863457
11.558214,78,15871.893093
10.779984,76,15885.629543
10.642764,80,15900.005654
11.891793,92,15917.439824
12.208081,88,15933.738172
11.104295,80,15949.15096
9.870044,71,15962.511571
12.486597,90,15978.66077
11.258622,84,15993.980501
11.443224,83,16010.032365
12.065316,90,16027.220558
11.213733,80,16042.183249
10.403561,76,16056.349911
