# {"t_start": 1782311387.5428488, "env_id": "PctContinuous-v0"} 
r,l,t
9.517619,73,1113.421447
9.80068,70,1126.080737
8.860153,68,1138.436554
10.705135,78,1152.895988
9.661071,70,1164.895651
10.271224,74,1177.065058
9.872116,77,1190.555935
9.537022,74,1204.359349
9.328767,67,1215.692149
10.477144,75,1228.476535
10.470163,76,1241.746607
9.912171,73,1255.02781
9.677882,71,1267.316102
10.050015,79,1281.579233
9.90507,77,1294.947967
9.877701,72,1307.591996
10.135942,74,1319.89289
10.231854,74,1332.621262
8.879668,65,1344.190804
11.643927,86,1359.489289
10.282933,78,1372.932407
8.761653,62,1383.818721
12.082879,91,1399.854084
10.504628,74,1412.886285
10.610532,85,1427.352235
11.122716,85,1442.203408
9.533572,71,1454.38564
7.406605,49,1462.863372
10.731132,80,1477.445419
11.213124,86,1492.044032
10.492189,76,1505.470385
9.878504,72,1518.103097
10.291202,72,1531.404086
9.500804,72,1543.905244
10.99749,76,1556.799279
9.994982,75,1569.659473
9.97059,72,1582.855382
10.43436,76,1595.9086
10.691754,77,1609.695126
11.417011,87,1624.581741
9.730723,72,1636.682275
11.247999,79,1650.861528
11.017815,82,1665.009
10.240389,77,1678.66704
10.235309,74,1691.214034
11.638211,90,1706.806654
10.348445,76,1719.811393
11.057033,80,1734.448938
10.389777,75,1746.615098
10.543758,79,1760.020677
10.371285,73,1773.067265
9.926409,72,1785.902411
11.014891,82,1800.079037
10.895548,79,1813.307467
10.517388,77,1827.188293
11.631818,87,1842.530854
9.979392,74,1855.400456
10.989423,80,1870.163615
9.254838,71,1883.065134
10.773353,73,1895.513232
9.776664,69,1907.321351
10.527566,76,1921.66007
11.215462,83,1936.373827
10.114159,72,1948.737289
10.541614,81,1962.489506
10.405186,75,1975.283914
11.601262,88,1990.308735
12.197654,90,2006.152907
10.96677,78,2019.731109
10.825954,79,2033.184062
10.747725,77,2046.397648
11.801186,88,2061.431978
9.774256,72,2073.748193
11.688144,85,2088.178341
11.068694,82,2103.10676
11.076074,80,2117.225329
10.313773,75,2130.670853
10.482219,73,2143.26591
10.602977,78,2157.447651
11.886039,90,2173.104901
11.002538,79,2187.13366
11.674231,85,2201.720992
10.889481,85,2216.603163
11.572357,90,2232.18002
12.010243,91,2247.529021
10.742478,76,2260.935503
10.260984,75,2274.06151
9.940764,73,2287.462874
10.537729,78,2301.337555
11.538856,83,2315.508248
10.265819,74,2328.78887
11.357347,83,2342.931233
11.730436,87,2357.769647
11.81235,84,2373.247231
11.129637,84,2387.483567
11.915215,83,2402.244301
11.390225,82,2416.538517
8.870271,62,2427.115577
10.83524,78,2440.900592
11.243781,83,2455.30533
10.462706,76,2469.27613
11.5106,87,2484.737727
11.322882,85,2499.775994
10.011549,69,2511.794168
11.837622,86,2526.793955
11.911972,92,2543.398279
11.976073,89,2559.972234
11.170135,81,2573.95967
11.094791,81,2588.661817
11.687824,88,2603.588671
8.890422,65,2614.833702
11.378084,79,2628.406065
11.146024,81,2642.371941
11.2994,81,2656.467551
10.923444,83,2671.645303
10.850889,80,2685.358484
12.200146,95,2702.392648
11.388486,80,2716.064391
10.193855,77,2729.392701
10.181643,69,2741.880129
10.13245,72,2754.088213
10.509677,76,2768.302211
10.905044,83,2782.96928
10.621223,77,2796.460692
11.233551,79,2810.935992
11.1994,80,2825.440451
11.578992,84,2840.616294
11.865508,89,2856.441715
11.743816,89,2872.846846
11.70011,84,2888.404113
10.102773,73,2901.02251
10.979441,81,2915.169925
11.615889,88,2930.957039
10.191611,77,2944.443641
11.04136,78,2958.913626
11.149044,82,2973.577415
11.410535,85,2988.832499
11.500943,83,3003.976414
11.27599,88,3020.115916
-2.207856,49,3028.853864
10.882201,78,3043.122898
10.842157,79,3057.25458
10.881713,76,3071.05225
11.443573,88,3087.274627
10.812478,79,3101.441452
11.660848,84,3117.140904
10.729757,78,3131.353267
10.506302,78,3145.818358
11.364891,80,3160.463426
10.109174,71,3173.591723
11.013182,81,3188.315893
10.779503,81,3203.168756
11.954505,85,3219.329274
11.712256,83,3234.632843
11.595521,83,3249.946012
11.919782,92,3266.253951
11.425499,86,3281.445047
10.904187,82,3296.111417
12.14312,86,3310.894945
11.264358,81,3325.797603
10.865326,79,3340.493799
11.352991,82,3355.065443
11.498103,84,3370.341657
11.423825,79,3385.108041
11.894082,90,3401.234847
10.809842,77,3415.397312
12.260991,92,3432.103022
11.58826,82,3446.224274
11.610152,82,3460.432457
10.672369,78,3474.318756
11.339288,86,3489.322142
12.212166,90,3504.859286
10.774815,81,3519.394331
10.911152,80,3533.81753
10.755687,81,3548.077846
10.661002,76,3561.22098
11.166401,83,3576.451693
11.446528,82,3590.85653
10.885737,80,3605.129919
10.446258,75,3618.868993
12.104583,92,3635.425976
12.028806,88,3651.841102
11.22288,77,3666.762847
11.223002,82,3681.33056
12.034004,86,3696.70923
12.505731,93,3713.403438
11.984646,89,3729.71096
11.580663,85,3744.975519
10.957291,80,3760.10471
11.462069,87,3776.263384
11.396212,84,3791.363381
12.272556,89,3808.134712
12.688692,92,3825.312751
12.006596,89,3841.887045
10.974592,82,3856.75212
10.983108,81,3872.320312
10.748622,79,3887.157789
11.303897,79,3901.47311
11.622539,85,3917.188452
11.457196,83,3932.784496
11.755957,82,3947.108109
11.295204,76,3961.138014
12.265158,89,3977.958055
11.805989,87,3994.338884
11.452822,81,4009.262691
11.693851,85,4025.305829
11.153995,81,4040.489754
11.7807,86,4056.925047
12.065677,93,4074.466786
11.21925,79,4089.108406
11.852994,85,4105.359381
11.685937,88,4121.65199
11.991578,85,4137.070518
11.810381,81,4152.380877
11.622019,89,4168.473687
10.024699,71,4182.12205
11.648732,83,4197.854272
12.098105,85,4212.901937
11.148301,81,4228.086293
6.537765,40,4235.889641
12.565293,92,4253.156284
11.394971,75,4267.341083
10.656223,73,4280.671774
11.051866,82,4295.675799
11.404096,81,4310.270055
10.741644,77,4323.963255
10.74997,74,4337.087064
10.447448,74,4350.630071
12.130207,90,4367.112654
11.759344,88,4383.208744
11.877205,89,4399.017754
11.119791,76,4413.167939
10.967815,79,4427.548225
11.220358,79,4442.370834
10.36868,73,4455.876987
10.655159,76,4469.627394
10.628373,73,4483.405835
11.523278,87,4499.421545
11.176801,82,4513.884993
10.996423,83,4528.650109
11.340349,84,4543.017759
12.012384,89,4558.846539
10.397111,77,4572.475258
11.150845,82,4588.050966
12.543758,91,4604.047618
10.799397,80,4618.653379
11.26959,82,4632.994137
11.127006,80,4646.553353
10.874487,78,4659.671759
10.642032,74,4672.585595
12.362932,93,4689.354956
11.634275,88,4705.798955
12.104484,92,4721.802618
11.308235,80,4735.652777
11.598042,85,4751.252813
11.930773,86,4767.157481
12.113846,85,4782.684837
12.215945,89,4798.045743
10.620479,75,4811.200447
12.112379,88,4827.139236
12.265845,86,4842.425381
11.954104,90,4858.939622
11.924495,88,4874.9542
11.617777,83,4890.216187
11.268874,83,4905.664011
11.131595,78,4919.406517
11.419096,81,4934.00514
11.733407,81,4948.299358
11.790854,87,4964.181876
12.270669,96,4982.218751
11.856841,87,4998.104979
11.378759,84,5013.456168
10.816264,81,5028.113409
11.570323,81,5042.481495
11.183888,81,5057.524864
11.959523,86,5072.83197
11.649825,85,5088.601629
12.282177,89,5104.507895
11.546248,88,5120.522283
11.031977,82,5135.473871
12.355809,94,5152.42698
10.843726,80,5167.513743
12.195578,91,5184.322426
9.569817,66,5196.904243
10.252546,77,5210.811712
10.267728,72,5223.631978
9.308527,64,5235.442069
9.563582,67,5248.054174
8.321131,59,5259.05299
8.999513,65,5270.931773
9.328733,68,5283.166682
9.275854,64,5294.609492
8.448387,64,5306.106081
8.173404,58,5317.099696
8.30233,56,5327.575159
8.459447,57,5338.355411
8.762072,62,5349.846135
10.068811,75,5364.376185
9.730731,72,5377.798239
10.119503,73,5392.194441
9.004793,67,5404.371344
9.752524,70,5416.954185
8.936144,67,5429.609651
8.531979,61,5440.64118
8.60428,64,5452.874881
9.544227,67,5465.339645
10.262861,80,5479.309146
11.325044,83,5494.583113
10.734024,78,5508.127195
11.039084,79,5523.184747
11.917658,91,5539.896588
11.528352,86,5555.719966
10.712458,76,5568.824336
10.670874,77,5582.813885
9.82506,70,5595.490795
11.015586,78,5609.220062
10.907539,83,5623.424238
11.541799,88,5639.418697
12.43026,97,5656.746456
11.366634,84,5671.79164
10.54476,79,5685.78013
12.772365,94,5702.70971
12.635209,92,5719.155127
11.695275,82,5733.891487
12.052998,89,5750.298503
12.258382,88,5765.516533
11.185583,80,5779.405569
11.496925,83,5793.902034
11.228585,78,5807.645819
11.983547,88,5823.013355
11.020601,80,5836.424198
11.309202,84,5851.604113
10.045791,73,5864.662925
10.844817,78,5878.804015
11.632371,85,5894.022413
9.896639,67,5905.470944
11.08874,78,5919.988532
11.680444,89,5935.55209
12.443215,91,5951.639194
12.2551,93,5968.206794
12.521864,94,5984.964541
12.744537,94,6001.569563
11.931012,86,6017.123353
11.823845,88,6032.799852
11.721009,84,6047.255221
11.844858,89,6063.256047
10.94203,75,6076.63114
11.770115,85,6091.228561
10.882995,83,6105.661812
11.274447,81,6120.146263
12.505525,93,6137.291362
11.019995,80,6151.680025
11.333254,84,6166.05147
11.917421,94,6183.467569
11.391807,85,6199.230299
11.63521,85,6214.220116
12.057854,90,6229.789418
10.365351,76,6243.290977
10.677688,81,6258.009023
12.077799,89,6273.804126
12.376993,92,6289.788809
11.827788,87,6305.335877
10.794458,82,6319.673068
11.505391,84,6334.941039
5.992798,33,6340.739614
11.996594,88,6356.768103
10.057565,71,6369.864408
11.745866,85,6385.218624
11.248305,84,6399.976347
11.121702,82,6415.251268
11.56594,86,6430.649655
11.344669,84,6445.620562
11.835577,86,6461.227087
12.421241,89,6477.736919
11.158895,81,6491.708719
11.642212,86,6507.173374
11.77282,86,6522.048247
11.77572,87,6537.901304
12.022428,87,6553.608393
9.866846,63,6564.454158
12.172624,89,6580.202526
10.91343,82,6594.0418
12.403812,90,6610.823858
12.081011,91,6627.383905
12.162528,89,6643.059956
11.958708,90,6658.819283
12.169699,86,6673.897856
11.042233,75,6687.120026
11.201769,83,6701.261155
11.127474,82,6715.809356
12.5513,93,6732.751894
12.242559,84,6747.225416
11.752319,87,6763.000176
12.150741,89,6778.761183
10.948996,79,6793.086273
12.380177,85,6808.211499
11.830458,87,6824.02524
10.670713,75,6837.555407
12.032798,91,6853.595968
11.014307,85,6869.153639
12.380098,94,6885.903718
11.528871,85,6901.249735
11.225845,81,6915.812828
10.629192,79,6929.711987
11.844869,86,6944.303859
11.501331,85,6959.40553
11.386253,82,6973.693683
10.4405,74,6986.333068
11.692588,84,7001.125546
11.204858,84,7016.059505
12.062684,88,7031.84186
12.244025,87,7047.308388
11.202933,84,7062.138382
-4.600435,28,7066.423358
11.853543,84,7081.19491
11.307725,83,7095.559849
12.295853,85,7110.282475
10.872107,78,7123.911207
11.334628,80,7138.450673
12.054338,91,7154.261309
10.856613,78,7168.765356
11.831482,88,7184.581681
12.985842,94,7200.666788
10.896097,82,7215.157035
10.716749,75,7228.363959
11.651963,84,7243.204549
11.227558,79,7257.121851
10.547179,76,7270.560284
12.297975,88,7286.782254
11.957323,86,7302.489161
11.50451,87,7318.340546
11.165084,82,7332.592103
12.085027,86,7348.201964
12.038064,90,7364.098101
11.657305,89,7380.181476
12.012118,87,7396.171027
11.469231,85,7411.236774
10.804364,80,7425.687513
11.582891,85,7441.064066
12.458314,91,7457.143203
11.881168,88,7473.364689
10.527009,78,7487.745126
11.020569,79,7502.24663
11.805502,84,7517.477418
12.189237,90,7533.788551
11.005712,83,7548.517895
11.351773,84,7563.131623
10.993238,80,7577.366365
11.102534,76,7590.916539
11.158136,79,7605.069561
12.751467,90,7621.474355
11.793552,85,7636.10368
12.013197,92,7652.603548
11.187129,80,7666.93421
9.66504,68,7679.493047
11.011475,84,7695.11467
12.407066,91,7711.211624
11.446841,85,7726.939686
11.782116,87,7742.89546
10.05239,77,7757.309872
11.690847,80,7771.454904
10.982143,78,7785.657903
11.000772,80,7799.863101
11.290472,80,7814.210744
12.552961,94,7831.174824
11.391417,87,7847.273173
11.923072,92,7864.003932
11.842307,86,7879.428374
12.45044,91,7896.266335
11.727652,88,7912.04019
11.290806,79,7926.307842
11.652486,86,7942.300961
11.436426,86,7957.702518
10.928621,78,7972.489646
11.693071,84,7989.124398
11.133701,81,8004.46596
11.883302,92,8021.561721
11.53324,88,8037.867802
10.794932,78,8052.650902
11.016598,78,8067.287596
12.411574,88,8083.794416
12.212883,89,8100.192539
11.457807,83,8115.49297
11.955167,90,8131.663324
11.423963,83,8147.218541
11.666743,82,8162.061007
11.893649,86,8177.947938
12.073671,88,8194.328134
11.855245,86,8210.255167
11.61461,86,8226.231309
10.447897,75,8239.710393
11.472896,79,8254.281372
11.341581,83,8269.598744
12.319947,95,8287.837811
11.522727,87,8303.098601
11.906579,90,8319.65492
10.318745,72,8332.326122
10.486762,76,8346.211619
11.010457,82,8360.711344
11.311632,81,8376.423775
11.762823,89,8393.310131
11.95838,91,8410.271061
11.780738,85,8426.240641
11.064799,78,8440.673261
10.877696,79,8454.810265
10.922132,81,8469.614482
11.370936,84,8484.533884
11.796913,87,8499.970835
12.081448,90,8515.831677
11.497357,85,8531.411452
11.465635,84,8546.068486
11.84988,84,8560.807225
10.976904,79,8575.619621
11.255333,79,8589.978543
12.584946,96,8606.977503
10.845597,85,8622.589887
12.304159,87,8638.810781
12.054623,90,8655.208925
11.125795,80,8670.042462
11.770702,86,8685.159519
11.627936,85,8700.200537
11.377804,83,8715.50967
11.902875,84,8731.159677
10.535565,72,8744.733834
10.790478,79,8759.615856
11.816316,85,8775.04139
12.128764,85,8789.878308
11.837857,88,8805.741507
11.571204,88,8822.894927
11.947825,84,8837.772757
11.906926,90,8854.072678
10.942336,77,8868.297836
12.141623,86,8884.488331
11.709515,83,8899.307362
10.322491,72,8911.944794
11.593535,85,8926.784086
11.792143,91,8943.212425
11.810649,83,8957.647936
11.962642,93,8974.484411
11.41738,88,8990.342458
10.542534,78,9003.545009
11.83259,84,9018.635008
11.989073,89,9034.785189
11.502669,87,9050.815199
11.56548,81,9065.827013
10.895697,78,9079.123106
12.886245,96,9096.427384
11.897952,86,9112.004029
11.582334,85,9127.735233
11.585408,85,9142.8312
10.412593,72,9156.226248
11.903113,87,9172.232823
11.70922,86,9187.54254
11.831087,87,9203.157328
11.309765,83,9218.262713
12.087519,86,9233.341948
11.848721,89,9249.170276
10.084115,71,9261.932686
11.444585,83,9276.553407
11.507434,86,9291.810169
12.624411,91,9309.064178
11.715421,84,9324.010969
11.768518,88,9340.08716
10.602753,79,9354.228333
12.286547,92,9370.870992
11.5899,85,9386.194121
11.989897,89,9402.179418
12.543588,92,9418.765613
10.779661,78,9433.39642
11.254086,79,9446.768672
11.315781,82,9461.601044
13.104167,99,9480.200463
11.495862,85,9495.881415
10.643681,77,9509.658379
12.256952,92,9526.591909
11.046336,77,9540.550472
11.341965,80,9555.958097
9.273087,62,9567.17909
10.669314,75,9581.093474
12.222901,94,9598.740449
11.629191,84,9614.050822
11.627361,79,9628.288814
11.750053,89,9644.103243
10.930202,79,9658.964596
11.603397,86,9675.109648
11.478553,85,9691.49689
11.782447,87,9707.768278
11.401007,81,9722.614491
10.770832,73,9735.731209
11.404723,89,9752.209011
11.97525,87,9768.932656
11.507741,86,9784.626156
10.65008,80,9799.243317
12.048903,91,9815.239627
11.678925,88,9831.852614
10.764157,74,9845.096687
10.694545,74,9858.015634
11.571962,87,9873.682255
11.282811,83,9888.829246
11.350787,79,9903.181407
11.49161,78,9916.972817
11.721061,87,9931.52045
11.148414,80,9945.510748
12.233905,91,9962.552837
10.767194,78,9976.508326
11.418692,82,9990.935199
11.706294,84,10005.463396
11.27622,86,10021.20738
12.229517,92,10038.498983
12.288235,86,10053.673594
11.176541,81,10069.012775
11.93115,87,10085.007784
11.189062,86,10101.535573
11.450033,84,10116.660014
10.852134,77,10130.187716
12.423514,89,10146.632943
11.146331,80,10161.146853
12.135198,89,10176.774898
12.098995,87,10193.029298
11.729015,82,10207.56182
11.408533,86,10222.810104
11.744039,87,10238.753818
12.279393,88,10254.860307
11.378488,81,10270.097391
11.218059,82,10284.752091
11.67471,80,10299.321018
12.292659,93,10316.416757
12.235646,91,10332.942161
10.912784,81,10348.082599
11.785658,89,10364.761481
10.892863,79,10378.864651
11.876684,88,10394.577594
11.835997,88,10410.551621
11.625452,85,10426.262269
12.356266,92,10443.199058
11.734942,86,10458.63369
12.462057,92,10475.618098
11.120132,79,10489.066181
11.479581,84,10504.107511
11.802234,87,10520.722127
12.087959,86,10536.825059
11.516028,81,10551.631485
11.677848,85,10567.527025
12.542652,94,10584.935393
11.841095,85,10600.573448
11.607851,88,10616.350525
11.967532,86,10632.161662
11.82926,91,10648.906198
11.820873,93,10665.517796
12.312189,89,10681.858392
11.65176,85,10697.589087
11.588972,81,10713.220537
12.344702,94,10731.194538
12.164007,91,10747.909072
12.018314,88,10764.432187
12.536237,88,10780.585997
11.848424,87,10796.584192
12.711154,96,10814.52468
11.642057,87,10830.49358
11.896368,88,10846.874743
10.675724,79,10861.12306
11.34231,79,10875.924878
11.873591,86,10891.918859
12.140026,90,10908.577574
11.788847,90,10925.01733
11.818675,76,10938.850425
12.27289,90,10955.957004
10.934236,76,10969.724781
11.289248,79,10983.351039
11.318138,80,10997.630732
11.683002,84,11012.63029
11.935037,84,11027.446643
11.73872,86,11043.723764
12.032325,87,11059.735278
11.720683,87,11075.336792
11.140552,82,11090.360572
12.026443,90,11106.665197
12.178509,83,11122.298349
11.59509,82,11138.140403
11.702496,87,11154.680372
11.904998,91,11171.58176
11.066854,79,11186.574576
11.046171,79,11201.194056
11.741218,84,11216.751889
10.842146,77,11230.493207
11.402031,81,11245.345175
12.375483,91,11261.985714
12.053085,91,11278.919934
12.317826,89,11295.295198
12.401006,91,11311.871017
11.899004,85,11327.270876
11.752739,88,11343.080797
11.540971,84,11358.691208
12.665665,94,11376.719209
11.890446,86,11392.316195
12.108467,91,11408.929666
11.56065,85,11425.269242
11.723683,88,11441.625831
12.250206,92,11458.572201
12.283164,90,11475.575739
12.109422,91,11492.682612
12.471722,96,11510.754845
10.642303,78,11525.595869
11.819919,82,11540.585135
12.131036,85,11555.912087
11.172305,79,11570.046591
11.691297,89,11586.249005
10.797389,78,11600.748544
11.68176,87,11617.30115
12.587584,90,11635.114936
12.143563,90,11652.044548
11.041214,74,11665.525698
11.051349,79,11680.398964
11.943501,87,11696.507016
11.516872,82,11711.885616
11.984042,90,11728.712024
11.154428,84,11744.121795
11.631657,90,11760.255404
11.550608,79,11774.666797
11.55604,83,11789.575516
11.916078,83,11804.710598
11.351911,83,11820.085706
10.543001,76,11834.150244
10.847319,78,11848.183212
11.204527,82,11862.889882
11.757778,85,11878.686967
12.029971,90,11895.569293
12.38581,93,11912.744374
11.009702,82,11928.116737
11.868201,92,11944.795128
11.338119,80,11959.906503
12.580703,91,11976.90967
12.194868,91,11993.160548
11.788243,85,12008.656255
11.676734,86,12024.516216
10.088385,73,12038.01024
11.789031,89,12054.473585
11.211454,80,12069.494268
12.381827,86,12085.304403
11.777556,85,12100.388966
11.755411,85,12116.734315
11.767715,88,12133.143756
11.173865,82,12147.888008
11.728389,86,12163.813263
12.183939,90,12181.069391
12.03317,91,12198.391019
11.71415,90,12214.96956
11.797652,90,12231.39356
11.093924,83,12246.995649
11.479811,82,12261.61911
12.315002,85,12277.299524
11.7461,85,12293.138885
11.035419,79,12308.015053
12.080768,91,12324.919971
10.846908,83,12341.099449
11.605207,84,12357.015864
11.659171,87,12372.930147
11.70094,82,12387.770998
11.705044,83,12403.059794
10.456172,77,12417.101699
10.028527,74,12431.445674
11.177582,84,12446.927419
11.465715,86,12462.379622
11.385968,85,12478.126219
11.5807,87,12494.345858
11.771174,85,12509.654555
11.056876,80,12524.318818
11.425355,83,12539.6867
12.322152,84,12555.279707
11.510543,84,12571.067943
11.985131,83,12586.008075
11.520867,84,12600.608723
10.567251,76,12614.649969
11.999058,92,12630.786889
10.964337,77,12644.439384
11.193914,81,12658.492783
12.233042,94,12676.847299
12.037173,87,12691.836283
12.754252,95,12710.028352
11.96698,90,12727.254052
10.118296,72,12740.214376
11.34116,84,12755.523422
11.727447,83,12770.703969
11.629712,88,12787.393111
12.19597,89,12803.259044
11.77004,88,12819.831063
11.676993,85,12835.590593
10.729986,83,12851.155059
11.480849,80,12865.842026
12.008872,89,12882.059089
10.69561,73,12895.987079
11.493266,83,12911.600958
11.137452,83,12927.455141
11.507694,87,12943.022863
10.935686,77,12957.452403
12.382462,91,12974.649364
11.638402,82,12989.557407
12.501754,90,13006.119778
10.833453,81,13021.686165
11.258124,82,13037.021041
11.764799,82,13052.763384
12.563194,91,13069.657554
11.373415,87,13085.952353
11.932099,88,13102.962833
12.350389,93,13120.154606
11.976367,87,13136.227145
11.956141,87,13152.759029
11.955016,87,13169.503138
11.566551,84,13185.120065
11.772384,87,13201.715654
11.385897,79,13216.411344
11.765551,84,13231.879147
12.947902,95,13249.340016
11.92705,88,13265.5008
11.400122,81,13280.108455
12.180081,89,13296.838267
11.034886,85,13312.773283
12.240983,91,13329.900849
11.916077,86,13345.156769
11.609688,81,13360.274954
11.689069,83,13376.353179
12.441092,88,13392.159424
12.324678,97,13410.097264
12.168192,87,13426.278541
11.343769,78,13440.435292
12.062872,89,13456.694674
11.866014,87,13472.487925
11.660598,85,13487.930392
11.20272,79,13502.092286
11.636864,83,13517.646171
12.567869,96,13534.902623
11.122704,81,13549.6855
12.240448,91,13566.247821
12.822512,89,13582.169232
11.878219,89,13598.190639
11.213964,80,13613.182365
12.459774,93,13630.776368
11.975181,83,13646.097808
12.498184,90,13662.884886
11.623987,80,13677.428409
12.55662,99,13695.207544
12.52078,92,13712.336565
11.542171,86,13727.523655
11.159721,84,13742.224858
11.072795,81,13756.839823
12.697791,97,13774.88541
11.941692,86,13790.314568
10.226912,72,13803.623692
11.366808,89,13820.301311
10.734482,78,13834.476745
11.586637,88,13850.821784
11.786703,84,13866.071919
12.051905,92,13883.24893
10.834595,79,13897.999925
11.61279,84,13912.968143
12.292263,90,13930.080804
12.504966,89,13946.385933
11.08364,80,13961.50841
11.070002,81,13976.417167
11.804976,89,13992.87474
11.712136,83,14008.326027
11.625041,83,14023.588909
12.905947,90,14040.197279
11.594534,82,14054.821116
12.071021,89,14070.90919
11.573859,84,14085.928197
10.834449,79,14100.338609
11.296141,84,14115.880964
12.086022,86,14131.283272
11.129357,81,14146.164236
11.063612,76,14159.972816
11.940426,84,14174.776636
11.873271,87,14190.674741
10.859666,77,14204.934848
11.741926,83,14219.687934
11.244039,82,14234.14127
11.030843,80,14248.955133
10.921398,81,14263.60463
10.31607,75,14277.417987
11.51227,80,14291.240723
12.175948,88,14306.939534
10.576581,76,14320.36273
11.531708,82,14335.698202
10.382481,78,14349.916041
12.051662,86,14365.297553
12.417265,88,14381.272668
11.97344,89,14397.216904
11.238379,81,14412.127517
10.719103,78,14426.921965
11.083522,83,14441.889204
12.251639,89,14458.723087
11.758778,85,14473.795038
12.446955,90,14490.272049
10.896295,81,14505.070143
11.562111,84,14520.925004
12.314792,96,14539.098098
12.470759,92,14556.34922
11.606564,91,14573.197375
11.957469,89,14589.418101
12.414216,93,14606.10464
11.691981,85,14621.582842
12.163613,90,14638.780978
10.915642,78,14652.958577
12.396025,89,14669.398098
11.33809,79,14683.584927
11.576838,82,14698.419449
1.004157,76,14712.511662
11.449916,85,14728.130888
11.303247,86,14743.711566
12.004414,87,14760.014591
10.881242,79,14774.451936
11.06792,81,14789.141874
12.341851,89,14805.485686
11.243079,83,14821.195268
11.546867,84,14836.041045
11.966513,86,14851.166721
12.435987,94,14868.518767
12.31753,94,14886.06365
11.672962,85,14901.980665
13.107743,98,14919.465259
11.153116,81,14934.668537
12.010436,86,14949.738528
11.547994,85,14964.962049
11.93771,85,14979.845867
11.343915,79,14994.049564
11.374672,83,15009.289673
11.70212,81,15023.726129
12.21275,89,15039.85902
12.397786,90,15056.083615
11.239005,79,15070.658
11.476971,84,15085.557478
11.633514,84,15101.251706
12.864473,94,15119.063303
11.194986,76,15133.455158
12.304109,92,15150.708648
12.720269,90,15167.401118
11.783331,88,15184.073515
11.7196,82,15198.511556
11.988548,86,15214.571973
11.927655,88,15230.437091
11.549789,84,15246.175948
10.822958,81,15260.664102
11.8469,87,15276.544151
11.457446,85,15292.141484
11.534992,84,15308.381825
11.582902,89,15323.839007
11.48313,85,15339.421958
12.155814,90,15355.787938
11.118936,82,15371.288648
12.098649,88,15387.6155
10.945678,82,15403.669893
10.951005,78,15419.030085
11.543785,84,15434.229565
11.731993,87,15449.058107
12.329536,91,15465.128373
12.144286,87,15480.914841
11.468997,91,15498.044402
11.593087,83,15512.921518
12.745324,94,15529.700945
11.152106,85,15545.115136
12.22793,90,15560.740436
12.117425,90,15578.028667
11.863784,87,15594.577382
10.832194,79,15609.452289
11.395605,79,15624.219926
11.962244,89,15640.283173
11.648466,85,15655.460053
11.483408,83,15671.000457
11.884759,83,15685.920067
11.278535,84,15701.002661
11.230402,81,15716.079871
11.69457,80,15730.956846
12.120466,91,15747.992521
11.98387,88,15764.313427
11.957224,91,15780.629797
11.297852,84,15795.69276
11.608643,82,15810.41153
11.718989,84,15826.146263
11.494028,81,15841.468255
10.870066,80,15856.413564
11.622311,84,15871.401243
10.985654,83,15886.341258
11.833802,87,15902.159366
11.912578,86,15918.443795
12.572734,92,15935.597697
10.772338,80,15950.944625
11.346697,78,15965.450795
10.293273,70,15978.131977
