# {"t_start": 1782311387.633663, "env_id": "PctContinuous-v0"} 
r,l,t
10.169642,74,1627.001658
9.385222,65,1638.274907
10.515533,81,1652.664635
12.097747,86,1667.566301
10.85292,77,1681.428651
10.945833,82,1695.149012
10.146312,72,1707.709532
11.060474,82,1721.556565
11.440558,84,1736.864304
10.372822,81,1750.414978
11.420099,81,1763.920727
11.328679,84,1778.804899
11.568148,80,1793.198435
11.384362,82,1807.273392
10.905031,84,1821.584229
10.649092,74,1835.075885
10.772754,80,1848.969921
10.392543,79,1863.207323
10.874893,82,1878.208114
11.096975,81,1892.469812
11.378554,86,1906.950638
10.610755,81,1921.914981
11.278077,82,1936.581151
11.242326,83,1950.333051
10.960975,80,1964.366136
10.963525,77,1977.355628
10.620429,81,1991.369398
11.17956,83,2006.100695
11.386261,85,2020.695297
9.442303,70,2032.845992
11.31565,86,2047.632543
11.910863,89,2062.656221
9.804692,71,2074.894351
11.313157,82,2088.691695
11.26421,80,2103.393824
11.487777,86,2118.50377
11.672545,84,2133.346215
10.88859,80,2147.61992
11.403297,85,2162.682907
11.180509,82,2177.643769
10.469503,78,2190.850483
11.052958,76,2204.036199
10.887974,80,2217.874461
9.011391,65,2229.351074
10.261459,76,2242.362364
10.974799,78,2255.475086
11.168043,87,2270.788236
12.000935,90,2287.13388
12.000013,88,2302.662776
11.077791,83,2316.893442
11.54812,85,2331.935549
10.797051,75,2344.646667
11.078509,80,2358.441047
10.92714,81,2373.584123
9.852791,74,2386.163342
12.411455,91,2402.137738
10.833266,78,2415.753601
10.859396,83,2429.932542
11.74629,83,2444.528658
11.680108,87,2460.01995
11.092908,81,2474.707781
11.188221,81,2489.04899
11.695357,86,2504.467329
11.488632,85,2519.03503
10.923672,78,2532.852304
11.4049,86,2548.438156
10.372311,78,2562.763813
12.02779,91,2578.743178
11.5383,88,2594.43802
11.649442,86,2609.152549
11.085641,79,2622.658392
10.150297,73,2635.423014
11.423579,85,2649.876177
10.033329,69,2662.286116
10.208516,79,2676.510771
11.334071,86,2691.449134
11.203212,81,2705.737936
10.89043,79,2719.500194
10.904435,78,2732.979685
11.440001,86,2748.27197
11.155299,83,2763.388291
11.204754,81,2777.826228
10.614595,77,2791.647191
11.461259,80,2805.821038
11.100114,80,2820.012929
11.413535,86,2835.573492
11.623671,85,2850.631311
11.702907,89,2867.330598
11.464146,84,2882.353504
10.953596,85,2897.497258
11.636313,80,2911.341132
10.643315,80,2925.776322
11.666527,86,2940.587947
11.84294,89,2957.226353
11.822931,86,2972.560766
11.947837,85,2988.138388
11.76077,86,3003.754071
11.302077,84,3019.196958
11.207994,83,3033.855645
10.490017,80,3048.325304
12.006289,95,3065.585125
11.114176,83,3080.634435
11.446688,83,3095.833821
12.363671,90,3112.567733
11.111265,83,3127.578831
11.339752,81,3142.511946
11.048325,81,3157.451175
11.362451,82,3172.651386
11.962126,89,3189.01566
8.482171,60,3200.065969
11.062562,84,3215.849798
11.037895,82,3231.093399
12.032346,92,3247.975933
12.159238,92,3264.442099
11.379587,85,3279.389504
11.190762,79,3293.544317
11.407104,83,3307.952814
11.456102,83,3323.014758
11.825831,89,3339.40565
11.474676,83,3354.231272
11.201919,78,3368.340432
12.298694,91,3385.372886
11.769422,85,3400.703854
11.838942,86,3416.262268
10.747837,79,3430.909349
10.774707,85,3445.394253
10.302059,74,3458.549943
10.728807,74,3471.624898
10.801871,78,3485.190876
11.145289,82,3499.368657
10.854755,78,3512.774411
11.154563,79,3527.581025
10.680021,76,3540.990636
11.925995,88,3556.165255
11.339115,88,3571.943926
11.218125,81,3586.434045
10.048343,71,3598.932276
10.741632,76,3612.598589
11.82358,87,3628.725273
10.681797,79,3643.213593
11.712271,87,3659.685523
10.559978,78,3674.403055
11.472881,85,3689.388641
11.216811,82,3703.72626
11.907376,86,3719.675769
12.01728,91,3736.230897
11.373672,87,3752.249894
11.761741,87,3768.612128
11.393029,85,3784.511107
10.077253,72,3797.057818
11.119152,79,3812.100064
12.03981,87,3828.128915
11.626625,80,3843.112396
10.645826,77,3856.867441
11.109013,87,3873.501655
10.521162,75,3887.727249
11.64833,85,3902.969265
11.706144,86,3919.003316
11.794882,83,3934.65387
10.124446,76,3947.788053
11.843647,83,3962.938854
11.562296,83,3978.905683
10.865791,79,3993.762777
11.222363,80,4008.362748
11.644222,87,4024.775542
12.174028,91,4041.985849
11.11955,83,4057.769772
12.323687,93,4075.42407
12.03801,89,4091.642861
12.752788,89,4108.647278
10.278307,76,4122.864334
12.339705,87,4138.644262
12.370054,88,4155.030054
11.921758,84,4170.76898
11.808182,86,4187.078171
10.876368,77,4201.456148
11.98008,85,4216.635967
12.348022,91,4233.684556
11.847707,88,4250.461638
10.948386,84,4266.285114
11.713458,84,4281.549926
12.220465,87,4297.471313
10.052114,77,4311.321459
11.635175,85,4326.394117
11.917119,91,4343.156829
10.086374,73,4356.496807
11.974469,84,4372.070282
12.810003,95,4388.949562
11.025194,81,4403.146092
11.203803,84,4419.060807
11.646965,89,4435.582768
11.0002,76,4449.93954
12.500631,87,4465.404802
11.717831,83,4480.851859
12.423472,90,4497.403709
11.570904,87,4513.07513
12.104715,88,4528.580904
10.648903,77,4541.940879
12.215924,95,4558.595817
10.697301,79,4572.507661
11.781417,84,4588.397601
10.760758,79,4602.669978
11.541109,83,4617.429568
12.309246,93,4633.554379
11.631573,85,4647.87336
11.375369,83,4662.134117
11.229157,81,4676.708478
11.45589,83,4691.3589
11.897172,90,4707.988419
11.421033,84,4722.683767
11.792677,83,4737.00343
11.285828,88,4753.288068
11.369101,86,4769.268827
10.760418,81,4783.95177
11.695784,84,4798.423649
11.554023,82,4812.998049
10.887642,78,4827.149128
11.232025,81,4841.516477
11.794231,85,4857.113487
11.713984,82,4871.764325
11.330068,79,4886.439975
12.053318,93,4903.760592
11.542368,85,4918.785289
11.37479,83,4933.759014
11.86798,84,4948.608589
11.537088,82,4963.609401
11.76869,84,4979.124541
11.523441,86,4995.278405
11.468209,80,5009.343905
11.093445,83,5024.82952
11.910095,91,5040.8846
11.877931,90,5057.529324
10.454913,74,5070.81134
11.424873,89,5087.260526
11.96738,91,5103.511028
11.498425,86,5119.398242
11.844861,84,5134.552637
11.812776,93,5151.393928
11.460741,82,5166.771514
11.97013,88,5182.939588
9.62443,66,5195.677773
10.513081,76,5209.174486
10.605144,78,5223.253539
10.444423,81,5237.975186
8.18008,57,5248.804858
9.74223,75,5263.007956
10.159672,74,5276.584406
9.863337,75,5290.097621
8.353556,60,5300.526379
8.557592,64,5312.394395
9.384003,71,5325.901888
9.082858,65,5337.946703
10.673712,79,5352.48542
9.45219,68,5365.666265
9.405264,67,5378.372034
9.561843,68,5391.684146
9.078812,62,5403.145284
7.852817,57,5413.134293
9.168709,67,5425.494055
9.136504,65,5437.407745
8.989286,66,5450.139539
9.482765,70,5462.970667
10.098339,74,5476.144322
11.191343,83,5491.300776
12.101742,86,5506.303013
10.709739,81,5521.683918
10.175784,71,5534.594357
11.335286,85,5550.150334
10.438819,74,5563.582978
11.893057,90,5579.730449
11.164001,82,5594.407106
11.415645,83,5609.144955
9.702999,66,5620.665611
11.434374,87,5636.319546
11.416335,83,5651.224578
12.118627,88,5666.595442
11.205666,84,5682.110144
11.61883,87,5697.210911
11.352077,82,5711.768816
11.651284,85,5727.312896
10.631389,78,5741.651398
9.914103,72,5754.514565
11.121032,83,5769.021491
11.24322,79,5782.595994
11.881812,83,5797.151661
12.443002,92,5813.1048
11.805909,85,5827.915279
11.657786,87,5842.844627
11.488906,84,5857.638702
12.066361,84,5873.015247
11.504814,83,5888.001954
11.585363,82,5902.331968
11.568274,89,5918.549208
11.72351,84,5933.221937
12.185071,89,5949.039742
11.148547,83,5963.828849
11.751957,89,5979.61696
12.001569,90,5995.40716
11.852788,84,6010.879887
12.090934,90,6026.753978
11.753045,81,6040.902343
12.804219,96,6057.336116
11.804582,93,6074.678581
11.65591,83,6088.966513
11.505328,80,6102.69425
11.68636,85,6118.088029
11.28713,78,6131.932732
11.823351,89,6148.235832
11.608282,87,6163.187453
11.965639,84,6178.291588
11.351352,82,6193.729472
10.510791,76,6207.693233
10.921386,76,6220.661876
11.987433,86,6235.633777
11.829972,84,6250.66199
11.678965,84,6265.798124
11.033786,76,6278.909425
10.568705,78,6292.736562
12.038934,87,6308.344664
11.758619,89,6324.032242
11.309518,84,6339.392528
10.886794,79,6353.682612
11.614636,85,6369.399555
11.058786,77,6383.515624
12.029155,86,6398.647604
11.933044,91,6415.35343
11.297228,86,6430.73917
10.352133,75,6444.024419
11.313069,83,6459.48923
11.309434,82,6474.472781
11.303306,81,6488.621596
11.373563,80,6502.730191
11.883623,87,6518.015139
12.753438,92,6534.558722
11.447858,84,6549.690336
11.755341,83,6564.270344
11.704161,87,6579.612056
11.314293,82,6593.410606
12.564985,95,6610.966364
10.928672,80,6625.605039
12.351056,90,6641.601243
11.693055,82,6655.669197
11.624187,85,6670.989918
12.07088,88,6686.346669
12.387983,88,6701.331993
12.050384,84,6716.281602
11.408438,84,6731.740101
11.578717,84,6745.95184
10.884416,80,6760.541198
9.760454,68,6772.773719
12.177839,86,6787.975737
10.835011,81,6802.498547
12.135151,87,6818.30745
12.066226,86,6833.964225
10.816137,80,6847.988362
10.417688,77,6861.775958
12.381997,89,6877.826919
11.879074,86,6893.361238
12.357585,89,6909.467926
11.791753,84,6924.077234
12.010036,89,6939.560202
11.13335,81,6953.456542
11.39221,78,6967.216492
11.746558,85,6981.685303
11.966936,83,6996.353507
11.870319,88,7011.70738
11.998439,88,7027.57242
11.374736,82,7042.209573
12.248971,85,7057.559901
10.956905,83,7071.519854
11.458403,85,7086.277256
11.482034,84,7100.717256
11.141418,81,7114.621029
11.523887,86,7129.949644
11.431692,83,7144.684855
10.721707,78,7158.613141
12.048942,85,7174.002728
11.772774,85,7189.440667
12.486437,92,7205.405941
11.107966,79,7219.261266
11.700099,86,7234.547337
12.313214,91,7250.267809
11.651152,88,7266.127492
11.517019,83,7281.482326
10.996902,76,7294.785151
11.970592,91,7311.77774
11.320846,81,7325.959254
9.62352,66,7337.490644
11.634656,87,7353.32797
11.753751,85,7368.379789
10.749009,74,7382.079297
11.753817,84,7397.549802
11.336073,83,7412.435821
11.598124,86,7427.767035
11.987332,85,7442.899255
12.564674,92,7459.487126
11.308871,82,7474.400213
12.646227,89,7490.632067
12.777297,98,7508.57436
11.028948,80,7523.197699
11.769626,87,7538.919441
12.056292,89,7554.673577
11.212496,80,7568.453136
10.813873,78,7582.321461
12.137528,84,7597.323801
11.886572,84,7612.832694
11.011057,77,7626.388421
11.885585,88,7641.470365
11.98421,82,7656.144521
12.576807,92,7673.031365
11.45824,81,7687.901624
11.707311,86,7703.555826
11.748978,88,7719.775674
9.814426,68,7732.530006
12.084084,92,7749.24102
11.046853,82,7764.093477
11.423199,81,7778.801432
11.538693,85,7794.315717
10.344062,76,7807.962515
11.990742,86,7823.014984
10.989672,83,7838.280917
11.974253,88,7854.217293
11.997783,91,7870.976128
11.729772,83,7886.127953
12.330534,91,7902.701194
12.247894,87,7918.512895
11.360983,84,7933.895736
12.32965,91,7950.250512
11.800233,84,7965.974953
12.057095,83,7982.467371
11.83908,85,7998.291845
11.50594,85,8014.455029
11.602497,86,8030.17388
12.540109,97,8048.434843
10.976859,84,8064.250517
12.542943,92,8081.608375
11.8909,88,8097.763829
11.719595,87,8113.786878
12.110597,90,8129.890829
11.639289,85,8145.823755
11.97317,90,8162.046246
12.517433,97,8180.192088
10.808346,80,8194.95337
12.757053,95,8212.673582
10.801183,85,8228.513973
10.874123,79,8242.847154
10.422813,76,8256.780396
11.261974,80,8271.410911
12.250693,96,8289.904798
11.525918,85,8304.707909
12.509099,91,8321.628129
11.361312,80,8335.765757
12.17203,86,8351.148535
11.421376,83,8366.29632
11.664031,86,8382.696672
12.301975,93,8400.752475
11.508282,82,8415.734539
11.597679,78,8430.279124
11.444388,84,8445.616371
12.187699,86,8460.963392
11.4539,81,8475.728092
12.212066,89,8491.660043
11.435069,84,8506.52102
11.454423,80,8520.704145
11.674767,79,8534.606799
11.812445,83,8549.56593
12.196586,89,8565.428175
12.094961,84,8580.883118
11.129146,82,8595.600797
11.767189,86,8611.080987
11.140143,80,8625.756401
11.602677,85,8641.486179
11.557348,85,8657.174129
12.356658,91,8673.581303
10.680554,77,8687.391335
10.812896,79,8701.440461
11.435481,82,8716.46198
11.678948,85,8732.333104
10.154544,75,8746.413444
12.019778,90,8763.111054
10.914037,78,8777.455935
11.77823,85,8792.374471
12.354126,91,8808.571926
12.226082,88,8825.520949
11.517299,83,8840.528418
11.056863,83,8855.551496
10.797411,77,8869.875415
12.101705,90,8886.733255
9.583997,66,8898.569055
10.862429,81,8912.755671
12.866173,88,8928.173162
12.151083,89,8944.005682
12.113181,82,8958.609403
10.995856,82,8973.401315
11.07785,77,8987.210808
12.375962,91,9002.69548
10.929798,79,9016.9589
11.322734,85,9032.054799
12.419329,86,9048.081982
10.81653,78,9062.554362
11.085683,81,9076.7884
11.428833,81,9091.282002
11.604766,85,9106.681046
12.22755,88,9122.977602
11.385439,81,9137.071738
11.110006,80,9151.868333
11.486728,83,9167.362038
11.421014,81,9182.083399
12.664217,95,9198.99369
11.703493,81,9213.448243
11.448468,87,9228.980136
11.900746,87,9244.662328
10.57528,77,9258.404535
11.26963,87,9273.766286
12.645328,89,9289.194721
10.612894,76,9303.854831
12.121629,87,9319.282376
11.3207,82,9333.820857
10.87643,74,9347.495878
11.889949,89,9363.84234
11.528594,85,9378.812719
12.631418,87,9394.91079
11.758154,86,9409.557013
11.205585,84,9425.423628
11.791395,86,9440.620217
11.720622,94,9457.427535
11.757639,86,9473.658997
11.610648,84,9489.23077
11.134227,79,9503.438725
12.186224,85,9518.824533
10.867567,84,9534.052352
12.662919,97,9552.484396
12.260195,92,9569.421598
12.177574,87,9585.325759
11.904552,87,9601.461609
10.887142,79,9616.134331
11.167387,84,9631.143337
11.843098,90,9647.239078
11.24345,82,9662.894264
12.257622,90,9679.836455
11.164049,79,9694.791667
10.160476,79,9709.564789
11.261885,82,9724.356447
10.755925,76,9738.098623
11.902756,81,9753.374677
12.159724,90,9770.617367
11.939217,87,9786.51951
12.054476,90,9802.8334
11.901335,85,9818.0012
10.929064,79,9832.826981
11.444236,81,9846.967306
10.80107,80,9861.639339
10.527809,77,9875.03308
11.670808,86,9890.977636
11.604075,89,9906.52118
12.50485,87,9921.895592
12.082189,89,9937.078529
11.42932,85,9952.609768
11.351569,83,9967.750653
12.186827,90,9983.963777
11.731664,84,9998.497118
11.378749,77,10012.214413
11.547978,86,10028.176083
12.018879,88,10044.078894
11.58169,81,10058.571452
12.084956,95,10076.558519
11.54127,85,10092.710155
11.547545,82,10107.476484
12.449659,95,10124.725868
12.33223,92,10141.533173
11.814976,84,10156.88137
10.862622,81,10171.387578
12.085993,85,10186.658699
11.456927,84,10201.895953
11.347438,83,10216.550881
12.037108,87,10231.924035
11.142819,83,10247.57473
11.670313,87,10263.424863
11.721722,84,10278.768172
11.548355,85,10294.131404
12.000851,81,10309.07577
11.626683,86,10324.969611
12.047082,90,10341.482465
11.110784,81,10357.205099
10.769647,77,10370.466114
11.474092,85,10385.863333
11.908958,86,10401.074972
11.935606,91,10418.198639
11.475933,85,10433.913984
12.281764,92,10450.386035
11.544006,84,10466.097756
11.237354,84,10481.108966
12.010314,81,10495.110801
12.289361,88,10511.214532
11.887799,86,10527.563213
10.054344,71,10540.699122
11.885222,81,10555.526935
11.283304,81,10570.48439
11.743032,85,10586.547253
11.629679,85,10602.044043
12.320285,85,10617.394901
11.141126,77,10631.625295
11.20393,81,10646.405177
11.726647,88,10662.15441
13.00511,93,10679.252682
11.563101,81,10694.027924
12.172521,92,10711.736657
12.156792,91,10729.175231
11.079523,85,10744.571036
12.577521,92,10761.908593
11.601852,85,10777.989612
12.080847,86,10793.995164
10.953336,79,10808.537405
12.768892,94,10825.846058
11.490603,83,10841.162375
12.751633,93,10857.997991
11.908995,90,10874.732716
11.708456,89,10891.344595
10.702914,75,10905.25891
11.263537,83,10920.131348
12.419636,91,10936.953823
12.034939,89,10953.985096
11.770658,85,10969.206357
12.075934,89,10984.477361
11.889815,87,11000.089537
11.540496,86,11015.427465
10.701751,78,11029.482985
12.015302,90,11046.157194
10.930889,80,11061.212161
11.718006,88,11076.837657
11.345895,85,11092.373531
11.760014,84,11107.609483
11.3287,84,11123.47815
11.866633,85,11139.842256
11.85481,85,11155.798239
11.644714,81,11171.188689
11.339853,83,11186.867626
11.895097,86,11202.686439
11.21443,84,11218.068963
11.541882,80,11232.713366
10.79649,78,11246.953458
11.467447,87,11262.826398
12.216347,91,11279.782197
11.840715,88,11295.897477
12.725256,95,11313.071025
12.047832,88,11328.874289
11.702859,87,11344.708861
12.148378,91,11361.842432
11.810294,89,11378.814867
11.540408,83,11393.859886
11.817823,81,11408.698581
11.398137,84,11424.769681
11.635345,80,11439.649359
11.276243,82,11454.851659
10.712673,79,11469.746254
12.41914,87,11486.123503
12.206773,88,11502.110377
12.005198,87,11518.836206
12.325363,93,11536.267298
12.489486,92,11553.071413
11.773368,84,11568.085696
11.353275,81,11582.980537
11.593905,82,11597.926589
11.498136,82,11613.250874
11.777079,87,11630.539664
11.669376,86,11646.72305
11.743217,87,11662.79292
12.112745,90,11679.675519
11.022664,80,11694.595137
12.065465,88,11711.088817
11.186997,80,11726.037834
11.632523,86,11741.748496
12.524909,91,11758.095235
12.237267,88,11774.244721
12.346038,91,11790.454571
11.211695,78,11804.754283
12.163161,88,11821.2746
10.408064,76,11835.164562
9.717491,71,11847.958382
11.407477,82,11862.593276
11.361024,85,11878.441934
11.474976,85,11894.29031
11.634703,88,11910.853171
11.020099,86,11926.603894
11.326213,84,11941.85843
10.757858,76,11956.132803
11.49299,87,11972.462787
10.999157,83,11987.41476
11.659634,82,12002.326121
11.119674,81,12016.923647
11.570857,81,12031.941015
11.355731,85,12047.920678
11.981671,88,12064.353961
11.274574,82,12079.444479
11.396316,83,12094.305033
10.840541,81,12109.100867
11.494402,85,12125.59045
11.07217,81,12140.296962
12.002109,86,12156.062109
12.441581,93,12173.664971
12.186967,86,12190.237368
12.251353,91,12206.950214
12.699924,97,12225.161644
11.492139,88,12241.119072
12.523033,92,12257.481474
12.148445,87,12273.810805
11.880184,87,12290.111003
11.277914,82,12305.509177
11.594306,84,12321.129699
11.359242,83,12337.201955
10.791782,78,12351.836003
12.632253,92,12369.153659
11.218732,78,12383.258578
12.19421,88,12399.110322
11.100899,77,12413.500161
10.728147,77,12428.149999
11.931987,84,12443.738
10.258881,77,12457.525145
10.630239,78,12471.689296
10.859369,76,12486.102761
11.762506,88,12501.991985
10.826709,81,12516.739297
11.366085,84,12532.22363
12.959593,95,12549.738781
11.62834,80,12564.72698
12.291016,88,12580.753019
12.350092,88,12596.189393
10.300621,74,12609.794336
11.274384,82,12624.481019
12.191329,87,12640.170818
11.340333,82,12654.483157
12.012046,88,12671.130037
11.145121,84,12686.051206
11.917958,87,12702.22123
11.053262,83,12717.794537
11.99728,87,12734.379255
11.742184,82,12748.89423
10.275083,71,12762.466871
11.661528,86,12778.054246
11.964596,90,12794.780237
11.707229,85,12810.252727
11.270349,81,12825.542794
11.928395,93,12842.806438
10.958086,78,12857.395453
10.993551,82,12872.516776
11.632897,88,12888.564186
10.930327,74,12902.022157
11.420457,86,12918.879597
11.834209,84,12934.456083
12.173905,85,12950.004871
12.658808,97,12967.954022
11.018325,77,12982.03903
10.655898,79,12996.826511
12.188163,93,13014.392034
11.904452,83,13029.565179
13.228637,98,13048.442186
11.376668,85,13064.582728
11.980083,86,13080.624575
12.281101,90,13097.794131
12.723717,91,13115.171023
11.797485,88,13131.49624
12.228792,91,13148.71641
12.555254,93,13166.477702
11.640463,81,13181.735321
10.969204,76,13195.968042
12.185129,91,13213.097969
12.371804,93,13230.331626
12.086613,90,13246.677715
11.536221,87,13262.463153
12.152283,89,13278.335892
11.777487,84,13294.378756
11.908988,91,13311.334691
11.170789,84,13327.310193
12.747325,90,13343.2147
11.340306,81,13358.523947
12.392183,90,13375.657304
12.088357,84,13390.827909
12.21433,87,13406.90417
12.592301,95,13424.580151
11.784202,86,13440.229584
12.453408,94,13457.334742
10.561028,81,13472.075317
12.20616,86,13487.595754
12.073769,93,13504.50333
12.203627,91,13521.438697
10.915463,75,13534.905299
11.80175,85,13550.3509
11.028849,79,13564.567794
11.17,83,13579.586566
11.675124,86,13594.915037
12.018328,90,13611.751996
11.4826,88,13628.209415
10.700949,77,13642.511629
12.609559,94,13659.982235
11.939715,88,13676.295532
11.030904,78,13689.986008
11.012102,81,13704.929808
11.715754,86,13720.431535
11.680662,85,13735.324501
10.915746,79,13749.573382
10.465704,75,13763.691446
11.996273,86,13779.318375
11.794022,88,13795.229551
11.978676,86,13811.226895
12.126592,91,13827.790083
12.151556,86,13843.985027
11.738751,87,13859.828139
11.156042,81,13874.73599
11.241601,82,13890.479842
11.471856,82,13905.18612
12.281584,90,13921.5296
11.7816,88,13937.919573
11.313715,79,13952.967711
11.311968,79,13967.800371
11.743895,86,13983.80523
11.717356,86,13999.467294
11.491721,86,14015.394142
11.481703,85,14031.077051
11.707747,85,14046.32642
11.712989,85,14061.782454
10.91078,76,14075.481086
11.872621,86,14091.119184
10.743824,78,14104.848258
10.673133,76,14118.935385
12.183511,89,14135.04109
11.142471,83,14150.087966
12.643401,90,14166.204776
12.110451,90,14182.745797
11.956346,90,14198.973833
11.64276,85,14214.469732
12.240108,87,14229.453343
12.695277,91,14246.453239
12.088989,90,14262.728667
10.898067,79,14277.418238
11.153721,83,14291.588405
11.077851,78,14305.687176
10.491801,73,14318.600035
11.50843,84,14334.118666
12.558285,89,14350.301053
10.467732,74,14363.451892
12.268456,91,14380.064777
12.498002,89,14395.89724
11.683775,83,14411.271936
12.390399,91,14428.496966
10.529207,79,14442.694869
11.841268,85,14458.834251
12.158057,94,14475.52029
11.666483,89,14491.920511
11.418852,82,14506.905138
11.857229,84,14522.767892
11.155182,86,14538.984378
11.280833,82,14554.536076
11.45311,82,14569.6477
11.737185,88,14585.481141
11.469616,86,14601.036853
11.881399,84,14615.888948
12.270498,89,14632.773847
11.713169,82,14648.215898
10.776997,79,14662.575757
12.100496,88,14678.603599
11.458614,82,14693.772478
12.337311,90,14710.207294
12.140769,90,14726.771053
12.206488,92,14743.396486
11.350428,78,14758.046609
11.42729,85,14773.784099
12.346081,85,14788.964547
10.979688,84,14804.450504
12.5705,94,14822.142312
11.358019,85,14837.20704
10.233334,69,14849.307816
12.86155,94,14866.677843
12.126017,89,14883.394081
12.016638,90,14900.096888
12.136971,87,14916.005389
11.064414,79,14929.972499
11.525733,81,14944.814082
11.965181,93,14961.627176
11.416102,83,14976.013651
12.126255,87,14991.307298
12.759725,94,15008.636771
12.197274,91,15024.800791
12.221809,89,15041.048012
11.025247,81,15055.721411
11.964931,88,15071.740015
12.28514,87,15087.149698
10.880995,77,15101.705212
12.392156,95,15119.729167
12.102651,89,15136.460702
11.72721,85,15152.544349
12.049749,88,15168.857296
10.974967,81,15184.179517
11.099746,77,15197.778697
11.383309,84,15213.349707
11.881558,85,15228.848274
11.9242,91,15245.701923
11.524874,85,15260.875974
12.540494,90,15277.275503
12.273503,92,15294.513724
11.747691,88,15311.053576
12.763168,91,15327.03963
11.782847,86,15342.669155
10.900922,78,15357.104496
11.725761,85,15373.081426
11.374762,82,15388.180105
11.7185,85,15404.753546
11.377546,81,15420.757833
12.239823,90,15436.443174
11.966606,88,15451.841515
11.598707,82,15466.330437
10.892706,76,15480.424613
11.668485,86,15496.843649
11.823431,85,15511.940396
11.711791,90,15527.959968
12.140048,85,15543.351688
11.178098,76,15556.794674
11.883113,81,15571.895041
11.816699,85,15588.036482
11.492083,80,15603.055106
11.470902,85,15619.087458
11.043074,82,15633.991759
12.12295,87,15649.776821
11.445807,84,15665.120906
11.614642,81,15679.828586
11.983982,87,15695.089298
11.294382,83,15710.148062
11.773606,84,15726.234604
11.860335,85,15741.776308
10.798223,83,15757.692651
12.245256,87,15773.108201
11.57798,81,15787.410464
11.634092,87,15803.260601
12.198929,90,15819.941072
11.650731,88,15836.772894
12.209773,83,15851.92364
10.603769,76,15865.735786
11.169204,80,15880.429371
11.704711,86,15895.504631
12.113412,90,15912.485685
11.761611,88,15929.030592
11.51901,82,15944.598221
10.984422,79,15959.699092
10.257973,68,15972.085574
11.690091,86,15987.311298
10.97434,80,16002.399879
12.031116,88,16019.526872
11.240068,81,16034.89563
11.715211,80,16050.141364
12.224157,93,16067.049659
11.94863,91,16083.599989
