# {"t_start": 1782311387.5676157, "env_id": "PctContinuous-v0"} 
r,l,t
11.32161,83,1685.0063
10.617677,81,1698.722284
10.260543,76,1712.122747
10.772585,79,1725.955312
10.468636,79,1739.657059
10.468692,72,1751.981326
9.905566,69,1763.691847
11.148742,84,1778.555721
10.540104,79,1792.731631
11.43094,80,1806.507641
10.766423,79,1820.018275
11.230768,84,1835.129144
10.758238,79,1848.959941
11.734823,86,1864.366628
11.050978,80,1879.030392
11.032495,83,1893.445813
10.524856,75,1906.420789
11.06425,86,1922.09139
11.281439,89,1937.597715
10.516699,81,1951.086595
9.863588,72,1964.019809
11.700421,90,1978.81751
11.454443,85,1993.635608
11.047877,81,2007.80965
10.011383,75,2021.14395
10.154383,75,2033.926815
10.900463,80,2047.873363
12.00327,90,2063.05679
11.620869,85,2077.715591
10.970588,78,2090.906174
11.151353,79,2105.288331
10.511515,74,2118.390986
11.394432,85,2133.437969
12.201952,85,2148.461624
10.663911,82,2163.192365
11.949866,90,2179.324202
10.125025,71,2191.355611
11.368635,84,2206.012447
10.32568,74,2218.814735
11.279923,85,2233.452451
9.80045,70,2245.519047
12.010719,82,2259.562397
11.092421,83,2274.273093
11.211557,82,2288.855205
10.620562,77,2302.721208
11.62241,86,2317.398173
11.323134,82,2332.074137
11.348295,87,2346.432884
11.811179,88,2361.869773
10.948413,79,2376.975602
10.943537,77,2389.63172
10.945516,80,2403.99398
10.832234,75,2416.978331
10.102742,71,2429.265873
10.544661,76,2442.567173
11.740245,89,2458.199893
11.241323,81,2473.108538
10.197927,72,2485.906374
11.647555,84,2500.617243
11.720173,89,2516.512864
10.135447,71,2528.685909
10.995197,83,2543.583163
12.590686,98,2561.631736
10.701748,78,2575.294633
11.132654,81,2589.871466
11.601912,87,2604.65598
10.851211,79,2618.219351
12.025129,88,2633.628471
11.33696,82,2647.781308
11.926825,87,2662.985193
10.987231,81,2677.564979
11.08238,81,2691.731763
10.470922,77,2705.230166
10.659717,75,2718.280977
12.72158,93,2734.394199
11.516323,83,2749.199195
12.081534,87,2764.939809
10.869565,77,2778.778379
10.770705,81,2793.238318
11.364361,82,2807.869132
11.436946,86,2823.481781
11.276336,87,2838.991251
11.038363,77,2852.457377
11.423508,83,2868.017921
11.60173,86,2883.434031
11.375125,86,2898.771531
10.82958,81,2912.805074
11.567356,86,2928.295363
11.409498,83,2942.736429
11.138391,86,2958.812839
11.544418,80,2973.027004
10.909089,80,2987.499316
12.015841,90,3003.91247
12.064155,87,3019.900108
11.935093,87,3035.366469
10.911803,78,3049.352058
10.468912,75,3063.026223
11.604979,83,3078.306899
11.943792,90,3094.694094
12.171553,85,3110.385127
11.676381,89,3126.55475
11.404616,87,3142.576093
11.11955,79,3157.221338
12.009411,92,3174.288028
12.39149,92,3191.047674
10.440962,76,3205.205311
11.275347,82,3220.579446
11.294884,85,3236.167808
11.039725,79,3250.94002
12.281838,87,3266.225363
10.218575,75,3279.437284
11.786958,93,3296.094414
11.728966,84,3310.563301
11.213555,83,3325.819495
10.795306,79,3340.537638
11.684256,85,3355.543828
10.955376,77,3369.627748
11.565841,82,3384.931713
11.218498,83,3399.836317
11.981737,88,3415.713509
10.966318,78,3430.195092
11.372974,82,3444.339596
10.675394,76,3457.85005
10.868914,81,3472.046043
10.03207,74,3484.913682
10.817338,82,3499.130318
11.560434,84,3513.647302
10.750728,82,3528.771469
11.766746,84,3543.710784
11.742934,83,3558.022707
11.70462,87,3573.628973
11.476789,85,3588.704623
10.938569,81,3603.093244
11.373179,84,3618.45503
11.215464,82,3633.400113
11.51293,84,3648.83535
10.275326,72,3662.85112
11.490071,82,3678.254197
11.013904,81,3692.574475
11.701177,82,3706.983407
11.407936,83,3722.114877
12.147412,90,3738.357989
12.651306,92,3755.58055
11.112136,83,3771.006999
11.793712,85,3786.553368
11.682179,86,3801.647529
11.194151,79,3817.380015
12.137575,89,3833.507098
11.234729,79,3848.339074
12.061957,89,3864.666877
11.877679,86,3881.049095
10.837287,77,3895.219044
12.366967,88,3911.293392
12.381399,93,3928.648477
11.679996,85,3943.668711
11.656955,83,3958.853131
11.461964,87,3975.210356
10.868625,80,3990.394007
11.460541,82,4005.604706
11.922585,90,4022.509321
12.831267,97,4040.59469
11.223565,86,4057.121472
10.31018,74,4070.745669
11.469826,81,4086.051962
11.191887,83,4102.009491
11.606336,77,4115.968648
12.134284,87,4132.061754
11.702552,85,4147.5731
11.829165,92,4164.337568
11.769352,88,4181.523049
11.446525,81,4196.740909
11.538335,80,4210.960654
11.146206,82,4226.481302
11.880172,88,4242.775744
12.41878,90,4259.821082
12.500659,90,4276.265872
11.636932,86,4291.868804
10.978305,78,4306.321321
11.669129,87,4321.895897
11.989776,89,4337.825994
11.52492,83,4353.316335
12.34209,87,4369.171715
11.953474,83,4384.289997
11.592244,85,4399.540084
12.157336,87,4415.674444
11.024978,79,4430.071728
11.548872,87,4446.415035
11.9984,86,4462.006392
11.078056,82,4477.14278
12.223714,89,4493.397418
11.132283,85,4508.787225
12.290395,87,4524.281532
11.383638,81,4538.411976
10.652347,76,4551.486252
11.207683,83,4565.926107
11.526463,85,4582.03164
11.408478,85,4597.25196
12.246409,91,4613.383888
12.246516,90,4629.5094
11.290925,79,4643.111049
11.01398,79,4656.180361
12.190605,88,4671.70693
11.57476,90,4688.048751
11.41776,88,4704.573814
10.725082,75,4717.344597
11.742159,83,4731.830328
11.737704,91,4748.244406
11.346511,86,4763.810017
11.215915,79,4778.527818
11.1823,81,4792.59069
11.979753,88,4808.0723
11.562161,84,4823.159287
11.262857,81,4837.916816
9.742419,70,4850.660963
12.547679,92,4867.169997
11.271375,86,4883.320564
12.213244,91,4899.78106
12.023894,87,4915.44557
11.627842,90,4931.717081
11.730135,85,4946.880327
12.127412,92,4963.701732
11.690935,86,4979.569483
11.825054,83,4995.148083
11.190837,78,5008.876903
12.152046,93,5026.165391
12.375549,92,5042.438894
11.044094,81,5057.414734
11.341922,82,5072.125911
11.303601,80,5086.969912
12.341976,91,5103.25341
11.955602,88,5119.377384
12.108271,85,5134.760647
11.940247,86,5150.581218
11.754516,86,5166.454189
10.936546,76,5180.280344
10.74963,80,5195.697617
10.147857,71,5208.307498
10.174855,71,5221.177083
8.951026,65,5233.060154
8.598424,61,5244.611197
8.634322,63,5256.188179
9.483645,66,5268.640179
7.669745,55,5278.703843
8.868317,64,5290.217364
9.03313,65,5301.305289
9.50345,71,5314.588111
9.618566,69,5327.496901
9.317578,66,5339.851983
9.930213,74,5353.601485
9.503179,71,5367.416344
8.404003,61,5378.911587
8.75075,61,5391.060292
9.94521,66,5403.220357
10.171204,76,5416.735507
9.577355,72,5430.152241
8.463975,61,5441.217237
-3.940225,38,5448.571305
8.1473,58,5459.400514
9.959197,76,5473.212302
10.940886,82,5487.83631
10.876858,77,5501.487422
11.951768,90,5518.116032
9.766544,73,5531.745111
11.28156,86,5547.535046
10.455082,76,5561.423151
11.352076,83,5576.132897
10.779907,80,5590.072414
11.56043,85,5605.397945
11.41836,85,5620.412759
11.193042,80,5634.860602
11.60332,85,5650.126031
11.49014,80,5663.922382
11.726415,84,5679.477886
11.501253,81,5693.526653
11.594246,88,5709.409761
11.654019,88,5725.236668
12.115006,85,5740.765981
11.090516,81,5755.246546
12.086371,84,5769.930452
10.990295,83,5784.333887
11.649474,86,5799.493808
12.138957,88,5814.651185
11.110655,84,5829.172673
12.226467,87,5844.02373
12.439408,86,5859.323237
10.981774,83,5874.679169
11.800706,87,5890.143011
11.576199,88,5905.438209
11.763271,84,5920.896487
12.180953,88,5936.517376
10.537585,72,5949.091968
11.913215,82,5963.706031
10.755688,76,5977.031826
11.594519,89,5993.036422
11.462042,81,6007.579328
12.138944,92,6023.977023
11.243477,81,6038.181386
11.63222,88,6053.12237
10.880597,78,6067.481896
11.860857,88,6082.797133
11.957903,85,6097.411958
10.962287,77,6111.180475
11.214323,80,6125.613635
10.764478,80,6140.109327
11.176198,85,6155.507998
11.808345,87,6170.41464
10.851379,77,6185.149334
12.25695,92,6201.823949
11.03824,81,6216.261605
11.743766,87,6231.197001
11.647091,91,6247.263593
10.887715,76,6260.904913
11.563618,86,6276.435265
11.686936,85,6291.252501
11.584189,84,6306.249063
10.628355,78,6320.007595
11.067715,75,6333.705189
11.609629,87,6349.17235
10.825349,78,6363.627538
12.12242,91,6380.40728
12.038363,90,6396.348576
12.308367,86,6411.722953
12.135662,88,6427.920031
11.058177,85,6442.788589
11.82169,85,6458.706595
11.479799,86,6474.411919
12.134263,86,6489.505415
10.703305,81,6503.712043
11.477656,81,6517.971724
11.538968,85,6533.070673
12.425585,92,6549.790926
12.243557,85,6564.555441
11.064113,81,6579.022656
11.700537,82,6592.744453
12.246305,92,6609.827847
11.609247,81,6624.738275
12.013173,84,6639.522642
12.139414,86,6654.19346
12.334405,87,6670.031483
12.410837,89,6685.523184
11.030249,80,6699.253649
10.906984,84,6714.095642
11.716431,89,6730.145522
10.491401,77,6743.389295
10.657388,79,6757.884141
11.163685,82,6772.461971
12.348052,94,6789.113574
11.565844,82,6803.713007
12.158851,94,6820.813934
11.86756,88,6836.894434
11.788734,85,6851.886412
11.600534,84,6867.284435
12.290469,85,6882.45798
11.454061,83,6897.293148
11.823733,87,6913.091094
11.515732,87,6928.153269
11.172269,85,6942.796834
11.345121,82,6957.483262
11.547925,82,6971.418354
11.323989,83,6985.733945
12.168459,88,7001.181097
11.600613,85,7016.355836
10.467198,73,7029.385478
11.707384,80,7043.432697
13.009505,94,7060.2802
11.733055,89,7075.62798
11.563277,89,7091.048557
12.740177,90,7106.684766
10.376632,74,7119.321851
11.855618,86,7134.619996
10.700685,77,7148.119412
11.609529,89,7164.24099
11.727512,82,7178.702914
10.650168,72,7191.789423
12.242811,86,7206.840284
11.796119,86,7221.674377
11.562164,85,7236.994188
11.382279,84,7251.602603
11.579374,86,7266.908635
11.471847,87,7283.011282
11.400152,84,7298.224522
10.288896,75,7311.955302
12.18483,89,7327.520838
12.048404,88,7343.201061
11.923102,87,7358.937756
11.178157,82,7373.871322
12.561768,94,7390.877237
12.064967,86,7406.317859
11.399043,81,7420.932837
11.223844,84,7436.214554
11.125039,81,7450.270997
11.418878,83,7465.474842
11.837452,85,7481.112743
11.819343,84,7496.48255
11.314701,84,7511.825588
11.902971,85,7527.410141
11.05304,82,7541.861689
11.44124,85,7556.728054
12.069178,91,7572.850087
11.817475,81,7587.175307
12.299844,91,7603.521602
11.348263,82,7618.504805
11.949726,89,7633.864902
11.572524,85,7649.171737
12.735399,94,7666.010658
12.759702,89,7682.409051
11.42421,84,7697.825873
11.252962,77,7711.573128
12.417714,91,7728.513788
11.888824,84,7743.9038
10.854013,80,7758.988507
9.860683,73,7771.645565
11.860703,88,7787.563807
11.41146,82,7802.233351
11.956111,86,7817.433264
12.415259,90,7834.027533
11.395249,82,7849.244916
10.898132,76,7863.105085
10.755932,74,7876.126863
11.960802,91,7892.893943
11.416168,86,7908.217845
11.953713,86,7924.021275
11.561168,84,7939.208369
11.481528,81,7953.887119
12.018215,86,7970.287022
11.664948,83,7986.801984
11.054132,78,8001.172726
11.515839,83,8016.874839
11.29249,80,8031.55929
11.359655,79,8046.957368
11.66405,79,8061.733816
11.755734,90,8078.508787
12.326675,87,8094.795651
13.160489,94,8111.848726
11.02366,76,8125.803305
10.506117,72,8138.953228
10.767174,75,8152.79408
10.462964,75,8166.486808
11.085549,84,8182.143716
12.385225,89,8198.40049
11.932903,87,8214.677825
12.356416,93,8231.824239
11.246639,84,8247.157799
11.812078,84,8262.700277
11.808244,84,8278.09532
12.356242,97,8295.743074
11.717102,86,8311.460378
11.724589,85,8327.029441
10.599388,76,8340.778426
11.674165,85,8355.736107
11.049337,83,8371.378201
11.507584,81,8386.797781
12.017745,88,8403.486814
11.349498,84,8419.062349
12.56205,90,8435.668862
11.652774,86,8451.51923
11.208761,78,8465.579135
11.209186,81,8480.132093
11.336575,87,8495.318294
10.627218,77,8509.131762
11.572026,86,8524.696757
12.675626,92,8540.982041
11.563988,85,8556.145922
11.471448,83,8571.096398
10.863589,80,8585.927729
11.298561,81,8600.503977
12.116223,88,8616.142698
11.198139,83,8631.552137
11.449873,81,8646.332517
12.092166,88,8662.656179
11.364662,78,8676.443196
11.245389,79,8690.775503
11.682089,82,8705.453452
11.335996,79,8719.996309
10.446663,75,8733.890539
11.490872,82,8749.237278
12.232117,93,8766.400461
11.643149,83,8781.15992
12.379425,91,8797.618606
12.104481,89,8813.943875
12.648889,94,8831.364934
11.25305,83,8846.613391
11.387082,78,8860.589101
11.820697,90,8877.845868
10.54845,79,8892.636971
12.721613,95,8908.95194
11.211497,80,8923.089485
12.29703,92,8939.454801
11.539646,87,8954.729692
12.304272,90,8970.909619
13.215828,92,8987.386505
10.81446,80,9001.130179
11.995206,87,9016.664856
11.734903,80,9030.888138
11.626323,86,9046.822505
12.227124,93,9063.992304
9.85428,69,9076.199576
10.686586,76,9089.810243
11.572697,83,9104.867468
12.882786,94,9121.966178
12.14398,89,9137.707552
12.851266,98,9155.799979
11.397904,79,9170.429501
11.511134,85,9185.656421
10.354394,77,9199.484305
11.667544,82,9214.19252
10.909511,77,9228.160828
11.588306,84,9243.180471
11.759473,82,9257.750966
11.319134,84,9272.575746
12.146327,86,9287.494291
11.309174,85,9303.824708
11.528588,82,9318.415707
11.084503,76,9332.085681
11.056142,78,9346.222056
11.968684,89,9362.545181
10.926058,81,9377.071496
11.565119,81,9391.910735
12.01938,84,9406.421884
11.269022,80,9421.191731
12.626412,94,9438.229653
10.160225,71,9450.540604
11.282487,80,9465.087954
11.135982,78,9479.650755
11.083821,83,9495.159574
11.49284,86,9510.368324
11.941953,87,9526.372373
10.928789,78,9540.51234
11.884753,91,9557.735257
11.297176,81,9572.650107
10.422141,79,9587.335685
11.438997,88,9603.361906
10.909796,78,9617.743537
11.735159,83,9632.627104
11.788862,88,9648.557458
12.237472,89,9665.181582
10.709958,73,9679.376954
12.211134,90,9696.120338
10.606287,74,9710.328016
11.768473,90,9726.383596
12.370318,92,9742.969487
11.264778,85,9759.383534
11.695695,86,9775.940869
11.733459,83,9790.52992
11.166125,84,9805.787709
11.493121,88,9821.618327
11.689887,88,9837.833927
11.755481,86,9853.48968
12.153026,90,9869.268217
11.428854,83,9884.255536
11.832552,87,9900.242946
11.461334,82,9914.678
11.909338,88,9929.736925
10.270423,72,9942.229138
12.072018,90,9958.724193
11.705213,86,9974.494015
10.983448,77,9988.067563
10.493505,72,10000.372282
11.314405,83,10015.258504
11.910481,86,10031.314061
10.807971,74,10044.63353
12.27015,88,10060.344744
10.706832,77,10075.25225
12.18121,89,10092.166163
11.429813,85,10107.308829
12.73192,95,10124.715451
10.856737,82,10139.392428
12.016183,88,10155.777253
11.250015,82,10170.455249
11.355203,83,10184.978701
11.340151,81,10200.065399
12.333842,92,10216.245398
11.016402,81,10230.59278
10.972179,78,10245.288802
11.804604,89,10261.484909
11.430137,83,10276.629239
11.268,83,10291.643333
11.092427,81,10306.388268
11.204696,86,10322.545287
11.62299,90,10339.118998
11.833369,89,10356.156574
11.449361,80,10369.924643
10.387136,71,10383.103425
12.019366,84,10398.145565
12.167755,93,10415.059493
12.843227,96,10432.834954
12.651679,94,10449.683214
11.333504,84,10465.408642
10.697711,78,10479.37655
12.144989,83,10493.838492
11.824689,87,10509.605765
11.049897,79,10524.521491
11.157009,79,10539.207487
12.566718,92,10556.190423
12.372484,92,10573.086097
11.744254,85,10589.366513
12.170647,84,10604.281784
12.227417,88,10620.320838
11.464741,85,10636.042956
12.681685,93,10652.836614
11.551252,85,10668.290155
12.421958,91,10685.079794
11.949044,88,10701.096812
11.699204,84,10717.720141
11.350223,84,10733.625523
11.66041,87,10749.434106
11.070925,75,10763.62816
11.583567,81,10778.740215
12.288439,86,10794.717812
12.195526,86,10810.600929
12.078045,91,10827.299366
11.743517,84,10842.922878
11.0043,81,10857.646857
12.133605,93,10874.789309
12.102944,86,10890.855006
11.66216,81,10906.11051
11.047135,76,10919.534957
11.805625,84,10934.895224
10.863164,77,10949.57588
11.520515,87,10965.281576
12.010058,85,10980.152248
11.729262,83,10995.103114
11.974004,87,11010.492359
10.299172,76,11023.949968
11.8872,88,11040.502132
11.679989,85,11056.045807
11.308616,86,11071.434254
11.908503,88,11087.608983
11.223303,81,11102.105533
11.636963,86,11118.424559
12.229266,93,11136.397845
11.766137,84,11152.514704
11.322697,77,11166.671119
10.743964,78,11181.239433
11.843423,85,11197.145227
10.66159,81,11212.236989
12.065495,85,11227.772061
11.351332,88,11243.752548
9.87198,68,11256.135578
11.53311,82,11271.002493
11.814074,87,11287.13469
12.715883,90,11303.5431
12.08612,88,11319.522964
11.583621,81,11334.04954
11.221534,83,11349.398571
11.279574,86,11365.700036
11.172351,83,11381.766085
11.887578,86,11397.046154
11.26862,85,11412.838469
11.085372,80,11428.04477
11.004794,79,11442.740103
11.499353,82,11458.015031
12.267963,92,11475.277966
11.560729,83,11490.760713
12.28703,86,11506.674963
11.929656,87,11523.453202
11.075254,83,11538.857607
12.210649,90,11555.03885
11.740874,83,11569.852214
11.687036,88,11585.888833
10.545174,75,11599.99287
11.54135,85,11615.971467
10.689595,78,11631.411518
11.661085,82,11646.766871
12.215169,86,11662.676746
11.932605,89,11679.375655
12.147156,89,11695.919189
12.036758,86,11712.088907
11.895062,90,11728.769119
11.193762,84,11744.218236
10.756034,76,11757.784515
11.681329,84,11773.298529
11.820265,85,11788.588653
10.703715,77,11802.514391
12.22665,88,11818.697871
11.348148,81,11833.763694
11.021818,77,11847.610948
10.378566,76,11861.38302
10.27351,72,11874.678852
10.948756,82,11889.951324
12.477215,92,11907.029253
10.074065,73,11920.232926
11.271543,83,11935.610418
11.140997,77,11950.032815
11.187212,81,11965.497881
11.502267,86,11981.142057
12.011905,86,11996.626156
12.425388,92,12013.259816
11.905653,87,12029.468123
11.367176,84,12045.049543
11.431432,84,12060.785306
11.632864,87,12076.805955
11.624399,83,12091.489249
11.230061,80,12106.120624
12.72617,95,12124.425985
11.429965,83,12139.690483
11.695178,88,12155.871869
12.280157,90,12172.80763
10.762173,75,12187.37045
11.927241,83,12202.720478
12.538136,89,12219.272567
11.944062,85,12234.723976
12.09278,86,12250.161164
11.751389,90,12267.06257
11.34611,78,12281.257458
11.141014,80,12295.982106
12.237099,90,12312.914326
12.741627,93,12330.767962
10.808626,77,12345.247319
12.281731,87,12362.078965
11.850963,87,12377.830133
11.567095,86,12393.497354
12.363757,93,12410.55064
12.204622,87,12426.885203
10.624059,72,12440.67339
11.207593,82,12455.384621
11.331866,81,12470.053794
11.927542,91,12487.099034
11.764764,87,12502.543416
12.246239,91,12519.441016
11.68374,85,12535.010426
11.752867,88,12551.344462
11.807873,84,12567.070848
11.778809,88,12582.861037
11.037847,78,12596.592549
11.760229,87,12612.733625
11.258472,81,12626.943937
12.436413,88,12642.733153
10.871525,78,12656.341355
12.711196,89,12673.289185
11.510754,86,12688.245075
10.819228,81,12703.596068
12.82767,95,12721.596936
11.770744,88,12738.048581
10.863693,80,12752.330933
11.946483,91,12769.274587
12.061039,93,12786.819735
12.253361,87,12802.505432
11.684058,81,12817.671275
11.184852,81,12832.655104
11.757213,83,12848.116209
10.540784,76,12862.348146
12.343501,91,12878.91082
11.767976,84,12894.520132
12.043305,87,12910.949079
11.742305,88,12927.659828
11.308083,81,12942.311739
10.996213,84,12957.936505
11.640869,85,12974.166155
11.578413,86,12989.761402
12.720375,95,13007.023669
10.689991,77,13022.020183
11.962278,87,13038.063365
11.329273,81,13053.871505
12.046907,86,13069.8173
11.748842,84,13085.592884
10.774069,78,13100.875636
11.204749,83,13116.421727
11.510914,82,13131.611981
11.262926,81,13147.087891
11.274988,81,13162.177768
12.465512,87,13179.043774
11.951381,88,13195.296302
11.250213,81,13210.766634
12.480075,90,13227.585988
11.119112,81,13242.08751
12.259712,89,13258.356228
11.10746,86,13273.643858
12.529931,89,13290.489891
12.45347,89,13307.18101
11.630348,83,13322.697829
11.443384,80,13337.224081
11.411413,83,13352.134084
10.858879,78,13367.323273
12.894356,92,13384.786502
11.31795,83,13399.637815
11.054823,81,13414.563945
12.546662,93,13431.939433
12.362834,90,13448.434813
12.229736,90,13464.66969
12.339459,91,13480.942788
11.944686,86,13496.344969
10.586686,76,13510.569763
12.404866,92,13527.450494
12.714415,92,13543.686191
12.092736,86,13559.711287
12.574563,91,13576.054147
12.150227,91,13592.017807
11.606501,85,13607.825931
12.8829,94,13625.24513
12.370215,91,13642.355631
11.925068,84,13658.04029
11.708311,87,13674.360274
12.320841,94,13690.633054
12.223645,87,13706.675918
11.787301,86,13722.418318
11.039533,74,13735.053025
11.717874,84,13750.257216
11.000604,78,13764.991978
12.3965,90,13781.349633
12.134604,89,13797.289994
11.873643,86,13813.684467
11.369409,80,13828.107398
12.069649,85,13844.059766
11.889789,88,13860.073592
12.511796,97,13878.180974
11.975766,88,13894.604645
11.096357,76,13908.212822
10.633065,74,13921.888512
10.161283,77,13936.463197
12.453292,91,13953.322503
11.750157,83,13968.99982
11.717989,88,13985.122609
12.234123,87,14001.2176
12.568461,96,14018.985574
12.045647,90,14035.388782
10.910875,79,14049.422943
11.54072,81,14064.2716
11.83526,88,14080.094866
12.636074,96,14097.49824
12.941202,96,14115.017782
11.706415,80,14129.565229
11.769405,84,14144.981266
10.940488,82,14159.791322
12.239678,91,14175.745515
11.07923,82,14190.854653
12.102931,89,14207.081965
11.866816,89,14222.547601
11.369476,84,14237.554363
10.321311,77,14252.195922
11.641885,87,14267.898942
11.499708,82,14282.750871
12.07121,87,14297.984102
11.401663,82,14312.850859
11.280209,87,14328.469744
11.6404,85,14344.097847
11.494625,83,14358.910276
11.021261,81,14373.421279
11.849666,88,14389.224807
12.338697,91,14406.365458
12.30289,90,14423.057031
11.053606,79,14437.231062
11.962389,87,14453.638762
11.659224,84,14468.527112
11.548093,82,14483.439079
10.049751,70,14496.549808
11.787659,86,14512.336478
11.872294,85,14528.241042
11.185433,82,14544.354752
11.588917,87,14560.08943
12.08347,88,14576.326785
12.356151,85,14591.692746
11.774712,82,14606.586504
12.446252,93,14623.541939
11.717089,81,14639.195456
11.808614,89,14655.376262
11.892776,84,14670.792421
11.737915,83,14685.74642
12.506644,89,14701.822803
11.630541,83,14717.38204
12.45605,92,14734.226522
12.597079,94,14751.669905
11.461893,81,14766.727868
11.61941,85,14782.179231
10.659064,74,14795.339726
11.281673,83,14810.750521
12.473806,90,14827.173596
10.819396,77,14840.887135
12.044034,92,14857.047559
11.501361,85,14873.656997
11.040212,82,14888.465035
12.338805,93,14905.47024
11.545554,81,14920.13987
11.43709,85,14935.902967
11.545349,84,14950.673032
11.443129,85,14965.761344
12.131004,91,14981.761961
12.091353,89,14997.77684
12.291076,88,15013.791781
11.984648,87,15029.628142
12.25781,92,15046.602229
11.828323,86,15061.886333
11.87254,86,15077.528513
11.859013,88,15093.815106
10.613424,80,15108.585796
11.60626,82,15124.220639
11.222017,87,15140.552766
11.038145,79,15155.319221
12.022846,90,15172.080735
12.118345,85,15187.970009
12.07877,87,15203.737052
11.997881,88,15220.06773
11.626514,84,15235.136024
11.00722,83,15250.589498
11.534894,86,15266.054934
11.823845,85,15281.187727
10.687766,78,15296.056615
11.577317,86,15312.221062
11.637038,85,15327.105396
12.410584,88,15343.106357
12.016089,90,15359.382472
11.851234,93,15377.088758
12.59161,94,15394.923117
11.58072,84,15410.883902
11.775135,86,15427.395268
12.127435,85,15442.408246
11.550133,80,15456.418262
10.916957,79,15470.413145
12.102315,88,15486.299659
11.93919,83,15501.931199
11.554544,84,15517.087216
11.807944,85,15532.427284
11.524993,85,15547.399329
11.469994,81,15561.763917
12.452435,91,15579.296853
12.276992,94,15597.345107
11.27376,78,15611.548337
12.628046,90,15628.093315
11.98485,85,15643.753544
12.672371,96,15661.145846
11.825122,86,15677.038213
11.204208,82,15691.936625
11.806062,85,15707.054453
11.914144,84,15722.994062
12.969105,98,15740.886417
12.036099,91,15758.159966
11.43059,85,15773.34376
11.761065,85,15788.447221
11.805126,89,15804.539375
10.869815,82,15819.950601
12.222475,90,15836.98981
11.488555,83,15852.178897
11.548963,87,15868.048142
12.123004,92,15884.759044
11.269122,81,15899.330657
11.848812,86,15915.430925
10.718081,81,15930.642757
11.413657,82,15946.139703
11.681464,84,15962.13824
12.026055,86,15977.753757
12.166796,85,15992.971088
11.061995,76,16007.702884
11.906246,87,16024.346075
