# {"t_start": 1782311387.6447883, "env_id": "PctContinuous-v0"} 
r,l,t
10.714195,74,2187.134791
9.803864,72,2199.827056
10.563802,74,2212.60845
10.534404,81,2226.862312
11.624633,89,2242.004913
11.207911,89,2256.989998
11.864187,86,2272.086001
10.095486,69,2284.924957
10.248405,78,2298.345046
10.354746,72,2311.494226
11.120679,80,2325.114454
10.026853,67,2336.63767
10.408852,76,2349.424176
10.763286,79,2363.3103
10.514096,75,2377.417619
11.84129,86,2391.611571
11.717601,83,2406.790214
10.895617,81,2420.456958
11.545743,86,2435.124096
11.443504,82,2450.076811
11.37395,82,2464.514536
10.316942,75,2478.193712
10.646271,76,2491.669308
10.633586,78,2505.764827
10.59677,79,2519.106025
11.628586,92,2535.240878
10.42814,76,2549.228958
10.803678,77,2563.274779
12.097276,89,2578.997276
10.06083,78,2593.123319
11.314166,82,2607.065336
10.769378,78,2620.373623
10.792758,77,2633.840669
11.734045,86,2648.537214
10.877649,77,2662.264169
11.613511,82,2676.983332
11.916742,87,2692.134796
10.509263,73,2705.085602
11.342732,79,2718.763316
11.2192,78,2732.178186
11.885268,87,2747.752919
11.276852,84,2763.016638
11.39413,87,2778.468816
10.888142,84,2793.497973
11.496398,84,2808.666814
11.348756,83,2823.644631
10.710824,80,2837.958384
10.744052,82,2852.163668
10.649319,76,2866.566562
12.039507,92,2882.996949
11.043032,80,2897.411247
10.477877,76,2910.52559
10.493087,75,2924.225045
11.961086,88,2939.317034
11.374786,79,2953.847627
11.319472,79,2968.23209
11.966863,87,2983.582405
11.597124,85,2999.10587
11.196378,78,3013.497683
11.504582,85,3028.824537
10.470655,74,3042.526468
11.675509,85,3057.581984
11.859098,86,3073.227976
10.67875,80,3088.152597
11.728284,86,3103.242976
11.93418,92,3120.517217
11.581226,88,3136.593286
11.112513,83,3151.99486
11.204807,80,3166.761051
11.123072,84,3182.158272
12.061847,88,3198.25833
12.733043,97,3216.512988
11.495484,85,3232.298703
11.556015,83,3247.623192
12.484988,90,3263.651393
11.31782,80,3277.917967
11.552188,87,3293.372064
11.93643,90,3308.957181
12.357124,90,3325.350822
11.75103,88,3341.840426
12.278619,91,3357.826827
11.043451,79,3372.373715
9.930569,74,3386.063803
11.403659,86,3401.580689
11.361747,86,3417.142164
11.213973,82,3432.11589
11.376506,83,3446.3974
12.121658,90,3462.203066
11.265134,84,3476.86345
11.103373,78,3490.408154
11.739666,84,3504.99446
11.074725,81,3519.651099
11.980292,88,3535.325869
11.485267,84,3550.060196
11.344541,84,3564.848113
11.852961,82,3579.612197
11.336649,80,3593.69496
11.753532,88,3609.685315
10.948839,83,3624.801085
11.92916,84,3639.767611
11.08374,86,3656.250988
11.349888,82,3672.072939
11.567525,78,3685.61001
11.900422,86,3700.922605
11.84035,85,3716.434429
11.576144,84,3731.705648
11.652893,85,3747.120755
12.718462,92,3764.666077
10.840464,78,3778.951051
11.68714,85,3794.187179
11.849641,81,3809.849373
12.5613,93,3826.936266
12.42266,92,3844.063427
12.086978,94,3861.266448
11.784342,87,3877.833731
11.104934,78,3892.554198
11.792095,87,3908.307315
10.983829,78,3923.242566
10.982731,83,3938.117777
11.843445,85,3953.326532
12.103293,87,3969.266147
11.625328,86,3985.784994
12.213998,90,4002.473612
11.698757,84,4018.087072
11.934024,90,4034.659555
10.677167,78,4049.468533
11.987477,89,4066.21628
11.515409,85,4082.491372
10.939812,80,4097.358984
11.625177,80,4112.321456
11.794419,86,4128.355398
11.892303,91,4144.910532
10.59187,77,4158.924897
11.781808,85,4175.109875
11.43909,83,4191.144928
11.854706,87,4207.067782
11.356611,82,4222.006537
10.728161,75,4236.362468
11.034387,83,4252.068107
10.765873,78,4266.732082
11.511822,80,4281.203078
11.035554,82,4296.238313
12.142368,89,4312.014638
11.564331,83,4326.895627
11.194907,84,4342.429815
11.913345,86,4358.114897
10.766725,79,4372.736979
11.154519,77,4386.389448
11.567888,87,4401.826576
11.982032,87,4418.164987
11.711058,89,4434.7013
11.040099,80,4449.784397
12.613565,94,4466.469699
12.087683,91,4483.442107
10.218926,74,4496.994667
10.988205,82,4511.76837
10.801703,81,4526.076075
12.586868,91,4541.897752
12.272177,92,4558.135134
10.753375,73,4570.951373
11.212985,83,4586.873023
11.650455,84,4601.87184
10.905523,81,4615.987601
11.073725,78,4629.753494
10.60864,80,4643.377425
10.911541,80,4656.642463
11.888936,90,4672.692479
11.181633,83,4687.676141
12.018196,93,4705.103269
12.415855,93,4721.21171
11.503993,80,4735.035024
12.765481,96,4752.602179
11.630667,84,4768.258503
11.52094,86,4783.735884
11.940411,87,4798.779301
12.822731,94,4815.154691
11.441622,82,4830.041741
12.001218,85,4845.379155
12.576781,93,4862.31676
12.174566,88,4878.58845
11.025225,80,4893.056085
11.301373,86,4908.856339
11.966923,87,4924.130628
11.422621,84,4939.568277
12.096689,89,4955.455855
11.965719,86,4970.837163
11.11922,79,4986.446572
12.691951,89,5002.002548
11.984871,89,5018.56669
11.928863,88,5034.452581
11.007775,79,5048.444639
12.210568,90,5064.762209
11.963593,88,5081.050995
12.492143,88,5097.172689
12.369407,93,5113.69503
12.406978,85,5129.257432
11.430407,86,5144.938952
11.357511,81,5159.841201
11.911784,86,5175.392105
10.739456,77,5190.095812
11.391152,83,5205.463272
10.219283,76,5219.196215
9.914946,73,5232.552497
8.055143,55,5242.730273
10.046045,72,5256.323308
9.595075,69,5269.244975
8.600293,62,5280.347417
10.067304,73,5293.321769
9.731068,72,5306.185539
10.208128,75,5320.405484
8.432283,63,5331.963136
7.545408,54,5342.158085
9.511969,69,5354.941775
9.321309,71,5368.986319
8.724843,61,5380.383152
8.714426,65,5393.139091
7.658525,56,5403.458741
9.271014,67,5415.306829
9.418526,71,5428.827691
9.175956,68,5440.961509
10.086518,73,5454.806897
10.050703,71,5468.002813
9.502978,76,5481.427204
11.6466,84,5496.616478
11.817529,91,5513.054275
10.870925,82,5528.175961
11.55118,80,5543.086226
11.295281,86,5558.868636
10.011094,65,5569.915775
11.022516,80,5584.364231
10.551614,79,5598.600407
11.042737,78,5612.458677
11.322932,84,5627.246377
12.173796,91,5643.373528
11.955237,87,5658.920328
11.703782,85,5674.158374
11.444311,85,5689.373396
10.907648,77,5703.07336
11.486613,85,5718.336887
11.216384,83,5733.356571
10.951795,77,5747.571275
11.005419,82,5761.514546
11.775041,86,5776.81395
10.819751,79,5790.599522
11.254474,85,5805.526478
11.894645,88,5820.92581
11.237977,84,5834.902468
10.938417,74,5848.241388
10.818699,77,5861.832419
12.110588,84,5877.15492
11.382972,86,5892.616097
10.689165,78,5906.105893
10.992774,84,5921.398339
12.417639,88,5937.054881
11.410903,83,5951.82255
12.131839,90,5967.776738
12.090395,91,5984.015759
11.328455,80,5998.15195
11.61425,92,6014.776646
11.270861,80,6029.016539
11.78328,88,6044.344718
12.237475,90,6059.985431
11.955292,89,6076.218347
11.812988,86,6091.016871
11.923842,87,6105.962847
11.510415,88,6121.717807
11.401406,86,6137.724081
11.971142,89,6153.783895
11.471568,84,6168.17513
11.747577,88,6184.437805
11.228515,80,6199.3957
9.755885,73,6212.279207
11.275848,85,6226.869278
10.980312,78,6240.5997
11.339701,88,6256.648417
11.84654,80,6270.787511
9.90913,69,6282.488772
11.786059,84,6297.524909
12.797988,92,6314.126179
10.261798,73,6326.873392
12.16093,86,6342.318805
11.315756,85,6358.008928
10.742775,77,6371.894145
11.730763,88,6387.547572
10.69763,73,6400.720894
11.628436,88,6416.993855
11.627767,86,6432.255146
11.103538,84,6447.363089
10.939125,82,6462.307717
12.529896,95,6480.001194
10.531684,73,6492.477197
11.60977,86,6507.974181
12.482837,89,6523.309378
12.062974,86,6539.049872
11.670539,88,6554.823766
11.475187,85,6569.515718
11.763151,89,6585.166459
12.280719,90,6600.435846
11.419294,86,6616.726747
10.957624,78,6631.031678
11.765207,86,6646.018542
10.935084,74,6659.146749
10.636917,71,6671.667957
11.484363,85,6686.469843
11.860893,87,6701.322681
11.785614,89,6717.200589
9.689688,67,6729.362908
11.706615,83,6743.67197
11.971676,89,6759.830111
10.996957,76,6773.332631
11.47046,81,6787.857841
11.846484,86,6803.146875
11.493793,89,6819.343683
11.984065,92,6836.092192
11.906841,86,6851.346205
11.679239,82,6866.352045
12.507831,93,6882.950229
12.023257,89,6898.723052
12.146883,88,6914.782535
11.758973,89,6930.272609
11.082437,83,6944.37531
11.11113,83,6959.131918
12.073953,86,6974.013195
12.248083,89,6989.360749
12.094864,86,7004.240541
11.182623,83,7019.109317
11.577944,87,7034.687757
11.058614,81,7049.301884
12.410775,91,7064.953862
10.606455,79,7078.896013
11.450875,82,7093.169128
11.261435,84,7107.575346
10.563411,77,7121.022098
11.833155,88,7136.778546
11.581994,83,7151.334901
12.863775,94,7168.49916
11.063034,81,7182.967479
11.668414,87,7198.183652
11.427687,84,7212.851362
10.974856,80,7226.947203
13.007617,94,7243.342556
10.159843,71,7256.029653
10.045102,71,7268.604754
11.093656,78,7282.938145
11.808492,84,7298.13385
10.918355,85,7313.76066
12.419282,95,7330.380208
11.291253,84,7345.485199
11.286663,81,7359.919373
11.510127,82,7374.705166
11.899605,88,7390.755025
11.544515,88,7406.584921
11.058188,82,7421.352283
11.216887,82,7436.289076
11.772076,84,7450.952822
12.027985,87,7467.011359
12.243002,88,7483.071871
11.533441,84,7498.421716
12.305231,92,7515.391346
12.022445,86,7531.07818
11.732657,82,7545.593488
11.64013,85,7560.150115
12.034692,93,7576.819724
10.82212,81,7591.175887
10.817572,75,7604.639656
11.201241,81,7619.336857
12.172047,91,7635.067991
11.021099,80,7649.534651
11.285045,82,7664.094967
12.059116,89,7680.528773
10.640824,78,7695.00657
10.771207,79,7708.815442
12.00453,89,7725.377888
12.277042,90,7741.873702
12.414195,93,7759.298921
11.179387,79,7773.172557
10.485108,72,7786.216852
11.677362,85,7801.373423
11.54549,85,7816.634201
11.553279,83,7831.608913
10.884651,76,7845.599481
10.973461,80,7860.384104
11.622088,85,7875.492765
11.921864,89,7891.982778
11.236566,83,7906.804979
11.415996,80,7921.519752
12.590719,89,7937.517181
11.61961,81,7952.37605
11.343924,81,7967.767478
12.240534,88,7985.089658
11.560162,83,8000.400114
11.33781,82,8015.897487
11.349985,82,8030.927222
11.669463,83,8046.949339
11.734054,84,8062.643287
11.771194,88,8079.228808
11.651941,81,8094.408927
11.940775,87,8110.216058
11.990913,86,8125.923906
10.44684,77,8139.942991
11.865667,83,8155.199802
11.668601,87,8171.283925
12.78844,97,8189.033677
12.602861,92,8205.67818
12.351438,94,8223.376772
11.206376,83,8238.541673
11.763589,86,8254.382849
11.923309,87,8270.449652
12.192529,95,8288.714459
11.735362,85,8303.56914
12.178428,87,8319.528312
11.049231,76,8332.860527
11.297528,82,8347.837578
11.557708,84,8363.02027
11.866616,85,8379.166237
12.486604,93,8397.256991
11.261779,82,8412.338239
12.370068,89,8428.897557
11.566031,86,8444.711368
10.866228,80,8458.94806
11.950444,91,8475.479892
10.951888,78,8489.382806
11.48785,84,8504.207215
12.098998,90,8520.370618
10.999978,78,8534.094588
10.75136,78,8548.188159
11.888241,88,8563.762033
11.50566,85,8579.40482
11.609239,84,8594.42029
11.554903,82,8609.23617
11.652034,82,8624.201949
11.302492,82,8639.591263
10.814953,78,8653.901267
11.419047,90,8670.479729
11.037771,81,8684.673595
11.390271,83,8699.435645
12.045337,86,8715.234537
11.880254,84,8730.858591
11.30243,83,8746.40558
11.090527,79,8761.27117
12.135749,90,8777.613847
11.509651,83,8792.183211
11.518565,87,8807.711668
11.264044,83,8823.895988
12.397756,91,8840.149153
12.024229,86,8855.695733
12.013085,88,8872.093194
11.238,83,8887.773972
11.780963,84,8902.619634
10.23217,76,8915.623827
12.066861,88,8931.359132
11.655978,84,8946.258557
11.295535,84,8961.502331
11.773846,86,8976.674654
11.825362,88,8992.695535
12.318932,88,9007.841532
11.798331,85,9022.991706
10.472309,74,9036.236063
11.21874,85,9051.954098
12.620338,95,9069.468
11.003999,80,9082.98502
11.605398,85,9098.578735
11.995665,88,9114.549013
11.303372,83,9129.816103
11.998465,86,9145.063166
11.562042,81,9160.279173
11.829959,87,9176.02264
10.801687,80,9190.44
12.176824,91,9206.676527
11.094485,82,9221.623964
11.830477,89,9237.334423
11.679817,85,9252.552943
10.365493,75,9265.74414
12.195224,90,9281.70502
12.588629,92,9298.86054
12.145238,91,9315.65832
11.712806,83,9330.208387
11.496991,84,9345.503428
11.857092,89,9361.79567
11.884355,85,9376.870452
12.054293,89,9393.222149
11.897133,87,9408.209037
12.008089,91,9425.097339
12.644719,91,9440.970618
11.340096,87,9456.689256
12.171172,89,9473.291885
12.335358,90,9490.198358
11.052232,78,9504.127989
12.420066,90,9520.471745
10.672033,80,9535.030112
11.264072,82,9550.512303
11.344137,84,9565.893435
11.157511,82,9581.211353
11.845458,88,9597.731855
11.7885,86,9613.31525
11.243505,85,9628.709374
11.802322,89,9644.607165
10.805057,78,9659.398806
10.79185,77,9673.432204
11.309441,80,9689.105407
11.92192,82,9704.470947
11.970041,85,9719.81821
11.97403,88,9735.836632
12.639619,87,9752.032542
10.877285,79,9767.138133
11.385627,83,9782.708822
11.188006,88,9798.488154
11.837443,85,9813.65232
11.839742,85,9829.638629
11.783769,89,9845.324206
11.078143,78,9859.258519
12.074356,89,9875.042268
11.39741,84,9890.584754
12.63413,88,9906.021998
10.807048,77,9919.9022
11.497592,82,9933.660206
11.106998,81,9948.005763
12.245289,90,9964.700831
12.001595,86,9980.17744
11.909398,82,9994.363774
11.949171,87,10009.85808
12.033291,87,10025.913645
11.861528,85,10041.453494
11.667421,85,10056.570888
11.06681,82,10072.497348
11.907204,90,10089.116882
10.477126,75,10103.237585
11.770203,87,10118.913218
11.542624,81,10133.117597
10.71994,76,10147.294341
11.259062,78,10161.440148
11.437468,84,10176.177357
11.503411,85,10192.150047
11.773965,87,10207.510582
11.280718,83,10222.162358
11.898632,87,10238.177402
12.240994,84,10253.534848
11.340845,80,10268.550747
10.979514,77,10282.142505
11.7412,87,10298.12536
11.618941,85,10313.749578
10.335056,75,10327.3415
11.618792,86,10343.307439
11.520759,82,10358.974404
12.169143,87,10374.101977
11.355617,82,10389.03467
11.833427,86,10404.29019
11.391168,87,10420.601858
11.304493,80,10435.34178
12.082862,93,10452.137209
11.746062,84,10467.639149
12.08023,91,10483.76571
11.503929,82,10498.044904
11.057795,77,10512.366916
10.963371,79,10527.415192
11.132003,84,10542.831476
11.977612,89,10559.527751
11.553911,84,10574.65732
11.412475,84,10590.831445
11.847577,86,10605.898094
11.69085,88,10622.055347
11.697555,83,10637.474587
11.699568,81,10652.05774
12.538325,93,10668.990996
12.155005,86,10684.828135
12.055763,84,10700.120219
12.14809,90,10717.838715
1.052048,83,10733.720862
11.777152,84,10748.831235
11.623452,88,10765.414398
10.015793,69,10778.389342
11.996483,87,10794.480618
11.265524,82,10809.76264
11.855635,89,10826.019617
11.722085,85,10841.641331
12.280749,91,10858.154485
11.483254,82,10873.579836
12.868291,95,10891.106984
11.593751,86,10907.20218
11.711035,81,10921.709183
11.684264,88,10937.839582
12.469631,94,10955.724033
10.327858,75,10969.217768
11.342116,85,10983.888705
11.792105,86,10999.240361
12.81908,93,11015.653256
12.268163,89,11031.92002
12.147477,91,11048.796362
11.635718,83,11063.859928
11.872498,87,11079.666582
12.934357,92,11096.477934
11.782343,86,11112.454258
11.702998,88,11129.364815
11.950244,91,11146.767016
11.265287,83,11162.055443
11.881783,84,11177.86136
11.985079,90,11194.656859
11.470524,85,11210.238854
11.816156,88,11226.656074
11.831151,89,11242.700518
12.380885,88,11258.559332
11.895448,90,11275.421745
11.107043,80,11289.923949
11.558263,81,11304.839359
10.90819,80,11319.321525
12.504058,92,11335.771952
12.46698,92,11352.584167
10.605467,75,11367.092069
11.505858,82,11382.797293
11.62911,87,11398.43168
11.487717,83,11413.840969
12.28979,89,11430.668525
11.931349,89,11447.115745
11.480265,83,11462.879074
11.866196,91,11479.829219
11.051493,83,11495.361693
12.018492,90,11512.339485
11.290578,82,11527.990936
12.126493,94,11545.113452
11.96761,87,11560.680636
12.61456,90,11576.920502
11.549521,79,11591.401241
10.902224,75,11605.45251
11.399186,83,11621.352977
11.688865,86,11638.175814
12.291936,86,11654.441565
11.44981,81,11669.343532
12.199068,85,11685.268085
11.970517,89,11701.75181
11.435177,85,11717.668023
11.582919,82,11732.39963
11.000896,80,11747.181477
11.342728,82,11761.947842
12.347976,99,11779.671375
12.347205,88,11795.86369
12.093251,92,11812.536105
11.924574,88,11829.041946
11.765193,87,11845.129839
10.962569,78,11859.007926
12.540878,88,11875.266442
11.551566,86,11891.272796
12.088706,87,11907.515264
11.144862,82,11922.338625
9.889379,69,11935.310633
11.670114,84,11950.76617
10.807093,84,11966.69347
12.214212,88,11982.811016
11.796299,84,11998.094782
11.148822,81,12012.688369
12.11138,89,12029.243387
11.392174,86,12045.0152
12.283708,87,12061.531041
10.713066,75,12075.301408
10.635002,79,12089.491081
12.666875,92,12106.055825
12.616013,91,12123.633517
12.566226,91,12140.247768
11.897878,87,12156.139631
11.339077,86,12172.619947
12.593621,94,12190.608444
10.638104,76,12204.644266
11.563811,85,12220.482754
10.427733,72,12233.794029
11.738184,87,12249.383897
11.523894,83,12264.722454
11.943436,87,12280.605076
11.025745,77,12294.978021
11.411975,88,12311.498365
12.362487,92,12329.112973
11.345203,84,12344.678014
11.342401,80,12360.238476
11.95557,89,12376.43705
11.913791,89,12392.854156
11.569072,81,12407.633292
10.687475,75,12421.668925
12.109616,87,12438.385973
10.951242,81,12452.840911
11.003874,82,12467.545894
11.384426,87,12483.961774
11.489614,84,12499.239122
11.070072,81,12514.004396
11.708543,86,12529.766315
10.893405,79,12544.682189
12.089288,89,12561.014119
11.576732,86,12576.968457
10.751783,75,12590.545767
9.650321,69,12602.488819
11.541949,88,12618.686151
11.877848,89,12634.354655
11.880587,82,12648.796024
12.448909,89,12665.107037
11.532121,88,12681.655917
11.692794,84,12696.624081
11.12674,84,12712.469545
11.131629,80,12727.592789
12.742867,91,12744.002083
11.416695,80,12758.84932
11.470308,82,12773.583394
11.032951,82,12789.14481
9.83787,70,12801.699558
11.131181,84,12817.504316
11.863654,89,12833.866031
11.344179,78,12848.440801
12.101088,88,12864.771356
11.907121,89,12880.940671
11.669291,85,12896.838938
11.539752,85,12913.006754
11.823431,86,12929.08321
11.514689,84,12944.531257
12.311708,87,12960.329906
12.391998,83,12976.087953
11.132996,83,12991.068808
11.030576,80,13006.194305
11.834176,83,13021.975823
11.4255,84,13037.669368
10.776643,78,13052.927695
11.6354,86,13068.856321
11.927923,84,13084.697459
11.309275,86,13101.30489
11.621732,86,13117.344593
11.017614,78,13131.864826
10.45309,78,13146.865449
11.525207,87,13163.057119
11.72317,85,13179.499966
11.098245,78,13193.981629
11.069658,81,13209.396055
12.620578,95,13227.086838
10.711566,74,13240.347613
11.143567,80,13254.946864
12.04667,92,13271.492131
12.230725,93,13288.8687
11.963012,81,13304.146344
11.654261,84,13319.75989
11.130839,78,13334.215817
12.093853,83,13348.833019
11.294586,82,13364.658782
12.285385,87,13381.229888
11.794998,81,13395.59939
12.64359,94,13413.193027
12.737072,94,13430.790722
12.67987,95,13448.174469
11.956575,85,13463.547754
11.158875,81,13478.236085
12.928557,95,13495.188612
11.598084,81,13509.979451
11.064977,80,13525.135138
11.380929,85,13539.934748
11.485519,82,13555.02604
12.024813,87,13571.131117
12.2341,88,13586.426876
10.458496,74,13599.81844
11.873489,86,13615.879746
12.592509,93,13633.697523
11.744499,86,13649.33629
13.13559,92,13666.680276
12.41814,89,13682.474657
11.640227,85,13697.8109
12.197666,88,13714.201939
12.045389,84,13728.921474
10.946415,81,13743.355036
10.882235,76,13757.029378
11.078641,78,13771.486541
11.363482,88,13787.419373
11.274087,85,13802.97416
10.313458,74,13816.903748
12.465683,90,13833.24335
12.107545,89,13849.832835
10.849777,81,13864.633183
11.573853,84,13880.373095
11.160022,74,13894.189599
11.578399,83,13909.086111
12.009343,87,13925.306578
11.316375,84,13940.563842
11.391292,81,13956.029055
12.350829,92,13973.12558
11.831597,83,13988.246582
11.360004,81,14003.507553
12.460233,90,14020.134576
11.553423,81,14034.861609
11.10629,77,14048.710311
11.572815,85,14064.18389
11.499731,85,14079.541422
11.984204,91,14096.110651
12.830482,91,14112.4742
12.141561,91,14129.136524
12.532168,91,14145.76177
10.879161,84,14161.068258
10.80308,73,14173.753175
11.849104,86,14189.510963
11.505756,82,14204.78968
11.458223,80,14218.92573
12.779828,99,14236.198245
12.324042,89,14252.596627
11.66602,88,14268.899121
10.854016,77,14282.682254
12.132137,92,14298.60919
11.607743,84,14313.899138
11.332597,86,14329.459773
11.975069,86,14345.205985
11.226883,81,14359.652362
11.728746,81,14374.323854
11.569869,82,14389.042347
12.666225,95,14406.749618
12.319801,91,14423.73752
11.384161,83,14438.557287
12.211442,92,14455.963114
12.033132,85,14471.075917
11.609787,81,14485.694051
11.824244,86,14501.518058
12.168827,91,14518.601163
12.74692,96,14536.80454
11.498827,86,14553.139675
12.057259,85,14568.798427
12.09052,87,14584.446662
11.44283,81,14599.241608
11.419973,86,14614.29298
11.20723,77,14628.978795
12.483413,89,14645.958567
11.873212,88,14661.619012
11.182661,79,14676.207319
11.1661,80,14691.329908
10.88412,79,14705.416086
12.549829,89,14721.86652
11.811201,85,14737.539428
11.450514,84,14753.093225
11.822553,87,14769.135746
12.232154,88,14785.238062
11.825101,86,14800.511952
11.291234,82,14816.061504
11.300433,81,14830.711675
12.17013,89,14846.565983
12.070529,90,14862.971523
11.612065,89,14879.640461
11.132385,83,14895.170041
11.377063,85,14910.805524
12.05313,87,14925.986559
12.264788,87,14942.03455
12.40944,94,14958.908552
12.049374,84,14973.450902
11.855877,84,14988.11573
12.226477,90,15004.486879
12.328775,93,15021.308915
11.931119,86,15036.937661
11.574623,76,15051.081008
11.341144,78,15065.163611
11.745091,87,15080.650127
12.762749,96,15098.383473
10.991661,79,15113.425799
11.273856,80,15128.213685
12.781698,93,15146.030091
11.592987,85,15161.605675
11.516211,79,15176.397141
10.800534,74,15190.356706
12.296048,90,15206.458946
11.058159,82,15221.742709
10.641547,78,15235.946229
12.169447,87,15251.799429
11.581136,87,15267.47734
12.549241,94,15284.310264
11.291203,81,15300.032568
11.579568,84,15315.213284
12.337343,94,15332.208618
11.010137,81,15346.725996
12.676189,94,15364.374987
11.587876,79,15378.947141
11.244455,84,15395.119018
11.759406,85,15411.221322
12.108288,91,15428.795394
12.172717,86,15443.637682
11.858911,93,15460.129776
11.434131,85,15475.540756
11.46408,81,15490.47173
10.660863,81,15505.748313
12.093981,90,15521.333741
12.577904,88,15537.509893
11.780303,87,15552.988661
11.805731,88,15569.091383
12.787773,96,15587.310878
12.08516,87,15603.628374
12.529813,97,15621.899381
12.502968,92,15638.485617
12.533619,92,15654.909746
12.122814,92,15671.864949
12.154562,89,15687.96519
12.165906,88,15703.671396
11.913073,81,15718.887976
11.627267,84,15734.440846
11.734677,84,15750.301199
12.447694,93,15767.305959
11.533239,84,15782.253918
12.098761,85,15797.707581
12.26828,91,15814.160445
11.484844,82,15829.377904
11.514999,86,15845.750663
12.132737,90,15862.083145
11.862681,89,15878.266659
10.888688,80,15892.08058
11.433833,87,15908.641865
11.95943,86,15924.662822
11.798201,87,15941.685997
11.875294,86,15957.595376
12.790728,96,15975.318278
12.579006,88,15991.059951
11.62081,82,16006.604521
10.595006,77,16021.665385
11.225488,83,16037.252123
12.487092,89,16054.205433
