# {"t_start": 1782311387.5506523, "env_id": "PctContinuous-v0"} 
r,l,t
11.443261,80,2123.532467
12.807967,92,2139.314426
10.51035,78,2153.705199
10.986006,90,2169.366901
9.734137,71,2182.111823
10.347081,79,2195.734896
10.082161,72,2208.251754
10.646741,79,2221.984213
9.13097,60,2232.404799
12.062437,90,2247.517539
10.939588,82,2261.837381
10.065789,69,2274.062503
11.177444,82,2288.795483
11.279972,81,2303.320644
11.191467,81,2317.13351
11.451039,80,2331.499305
10.303106,74,2343.952384
11.591096,81,2357.890742
11.580965,92,2375.04097
12.029341,87,2389.477571
11.09311,76,2403.230428
10.75802,78,2416.685615
10.22884,74,2429.366573
11.138939,78,2443.135257
10.519873,71,2455.5844
11.468528,84,2471.000097
10.660177,72,2483.802562
11.474748,87,2499.006715
12.02976,89,2514.753573
11.139113,81,2528.79315
11.353734,85,2544.281211
10.503012,81,2559.322617
11.574915,86,2574.117914
10.964634,83,2589.272764
11.056302,79,2602.497212
11.472292,85,2617.251725
11.215299,87,2632.529445
10.618666,76,2645.307185
9.145652,64,2656.589065
11.536611,87,2672.418555
11.839957,87,2687.274211
10.293623,75,2700.940777
10.76728,78,2714.11659
10.664117,79,2727.929755
11.649082,83,2742.696302
12.012099,94,2759.507996
11.194765,81,2774.360153
11.712552,83,2789.123502
10.963167,81,2803.326369
11.938086,89,2819.190453
11.045404,84,2834.33616
11.275974,80,2848.60204
11.139305,84,2864.260345
11.023657,85,2879.600254
9.727956,70,2892.221015
11.144149,83,2906.774437
12.429022,91,2923.137705
11.929764,84,2937.572821
10.468859,76,2951.63608
10.358414,77,2965.644363
11.024963,83,2980.170863
10.629704,81,2995.026984
11.413748,87,3011.040684
10.723764,81,3025.794727
11.443812,87,3041.577059
10.155417,76,3055.179448
11.259651,88,3071.119819
11.299191,82,3086.090518
11.32034,81,3100.78583
11.091317,84,3116.450016
12.241705,89,3132.477767
10.992814,85,3148.283841
11.675059,82,3163.485718
11.87238,85,3179.076098
12.263028,88,3195.212539
13.001359,96,3213.027024
11.121159,80,3227.91115
11.518273,83,3243.420887
10.026126,75,3256.910632
11.034603,82,3271.41451
10.652256,82,3285.919751
11.646006,82,3300.474813
12.301465,87,3315.631606
11.57537,85,3331.120073
12.083646,95,3348.777945
13.049312,95,3365.836667
12.211898,91,3382.898663
10.938239,85,3398.2068
11.21035,78,3412.097842
11.628993,84,3427.487589
10.769851,81,3441.691501
11.949805,90,3457.632306
11.151861,83,3472.202589
11.418927,80,3486.021708
11.78724,86,3500.97204
12.019747,88,3516.540449
11.463716,85,3531.992928
11.212939,84,3546.749517
10.461314,75,3559.818009
10.774258,74,3573.063533
10.495302,76,3586.697888
11.744475,90,3602.626976
10.655176,77,3616.777667
11.375929,79,3631.14117
11.220804,83,3646.399604
11.395767,82,3662.199531
12.293026,89,3678.700364
11.19424,82,3693.172421
11.020116,77,3706.780088
12.316568,92,3723.403364
11.270825,85,3738.827965
11.432332,78,3753.492735
10.829302,78,3768.067156
11.7238,84,3783.715207
11.677557,93,3800.255023
11.760499,88,3817.250715
12.688381,90,3833.525475
11.522821,82,3848.737854
11.755186,85,3864.420119
11.331083,83,3880.272724
10.916172,80,3895.058813
11.997779,86,3910.747785
10.801572,83,3926.485323
11.351557,83,3941.066707
10.68635,84,3956.449356
8.840074,61,3967.594284
11.610149,86,3984.240352
12.488086,90,4001.013267
12.041527,90,4017.641596
11.006056,81,4032.647004
11.456727,88,4049.185101
11.579313,83,4064.993958
11.227311,82,4080.496221
10.894396,81,4095.459843
11.212053,78,4110.39862
12.117065,90,4127.228238
10.966346,76,4140.825794
13.014312,93,4157.966035
10.828301,82,4173.601118
11.981555,85,4189.647394
10.60411,79,4204.37938
12.661833,96,4221.762247
11.684778,92,4238.935677
12.018209,84,4254.729878
12.127894,86,4270.921102
11.477446,86,4286.30181
12.2698,87,4302.302193
11.693669,85,4317.152002
11.642362,86,4333.080661
12.178621,91,4349.668963
10.250671,73,4363.018492
12.433644,94,4380.000854
11.204619,82,4394.703705
11.65935,89,4411.108468
12.186214,92,4428.189596
10.337235,70,4441.328861
11.772226,83,4456.474761
10.945639,78,4470.491667
11.791983,85,4486.380962
11.116147,81,4501.382929
11.119064,78,4515.162424
11.752171,83,4529.867686
11.554042,83,4544.202701
11.214053,81,4558.78878
12.271229,94,4575.224366
10.62383,76,4589.456038
11.796732,84,4604.407559
11.23293,83,4619.671199
11.308282,83,4633.95924
9.84801,70,4646.104284
12.166066,92,4661.672409
12.008577,84,4676.668348
12.462873,87,4691.749549
11.998898,85,4707.852359
12.44383,90,4723.297597
10.874691,79,4737.143008
11.481632,84,4752.747348
12.329098,88,4768.959973
10.953678,80,4783.520387
10.956083,80,4797.386599
12.596825,88,4812.782012
10.758837,81,4827.579545
11.909725,85,4842.621545
12.044487,92,4859.412251
11.382506,85,4874.926717
10.319774,74,4888.633043
11.442552,83,4904.017924
10.72555,80,4918.191958
12.297698,87,4933.810958
10.072545,73,4946.716072
11.687397,85,4962.384767
11.270846,81,4976.604822
11.572724,85,4993.174673
11.118261,77,5006.725394
12.77315,91,5023.452777
11.296436,84,5038.522236
11.902918,85,5053.838677
11.591301,84,5069.134762
11.065842,82,5084.166582
11.908406,87,5099.925213
11.076072,81,5114.581511
11.024395,82,5129.534377
11.5432,85,5144.99753
11.729079,92,5161.854948
11.796682,85,5177.358718
10.603638,74,5191.46799
10.17958,74,5205.124188
9.852335,74,5218.689416
10.177664,73,5231.90954
9.442912,68,5244.728046
7.789578,55,5254.873543
8.474297,65,5267.250128
8.764282,62,5278.529889
9.206359,68,5290.680847
8.746147,63,5301.576052
9.504091,71,5314.69732
7.846858,52,5325.050498
9.144748,67,5337.227762
8.684244,62,5348.845492
8.702285,61,5360.737332
9.489108,69,5373.493672
9.349551,67,5386.261895
9.869598,76,5400.701972
8.802364,63,5411.833266
8.803724,62,5423.545906
9.896527,72,5436.578126
8.722439,66,5449.211957
9.079613,66,5461.422252
8.688193,66,5473.389154
11.268226,85,5488.756679
12.155805,89,5504.183392
11.089174,76,5518.435692
11.327225,84,5534.031386
10.750247,80,5548.875125
11.800363,88,5564.483355
11.817106,85,5579.78389
11.417539,85,5595.030366
11.96327,87,5610.473215
-2.024512,51,5619.489705
11.063358,82,5634.060286
10.405397,80,5648.452071
11.758125,85,5663.244881
10.956525,78,5677.295473
12.052696,86,5692.610142
11.371127,87,5708.405876
11.986934,91,5724.712401
9.817038,68,5736.927121
11.629237,89,5753.268777
12.026528,90,5768.85813
11.153485,83,5783.341426
9.469133,66,5794.721278
11.678555,83,5809.150459
11.021805,79,5823.011755
11.246771,81,5836.582911
11.072113,80,5851.090091
12.260099,89,5866.853657
12.415501,86,5882.378505
11.07719,78,5896.571466
11.335308,84,5911.210845
12.190408,91,5927.363291
11.728657,85,5942.494263
11.830915,94,5959.235268
12.387178,90,5975.158128
11.262756,84,5990.419682
11.270722,84,6005.331903
11.302804,83,6019.900987
11.497966,89,6035.796077
11.738328,86,6050.480479
10.807537,81,6065.445685
11.691901,85,6080.063249
11.583292,86,6095.0307
10.712108,72,6107.722952
12.064148,86,6123.006404
11.336196,79,6137.887613
11.867611,85,6153.071501
11.695478,85,6167.648754
11.688329,83,6183.148037
11.490059,83,6198.469234
12.167348,94,6215.124753
11.425487,83,6229.479383
10.949958,80,6243.631022
11.368032,87,6259.215562
11.563469,81,6273.915119
11.25099,83,6288.104897
10.571806,77,6301.897115
11.932518,88,6317.435826
10.243464,73,6330.645126
12.225477,87,6346.137052
11.562356,84,6361.666771
11.750086,86,6377.507569
10.203888,77,6390.777372
11.494262,86,6406.301762
11.134741,82,6421.560888
11.143159,85,6436.444597
11.68424,87,6452.566292
10.415253,75,6465.881184
12.460315,94,6483.355361
11.776444,86,6497.85445
11.185918,77,6511.725237
12.015836,85,6526.351089
10.691561,79,6541.112114
11.0371,80,6555.390112
11.607523,83,6569.775041
11.814448,85,6584.825992
12.714872,96,6601.031002
11.299947,84,6617.01041
10.910202,77,6631.035126
11.437233,83,6645.641857
11.750315,87,6660.982312
11.625483,81,6675.142359
12.050832,87,6690.134514
11.178389,81,6704.165847
11.958632,88,6720.209556
10.305268,74,6733.411075
11.542319,85,6748.011968
11.905848,88,6763.937822
12.070862,89,6779.757354
10.961602,79,6793.980642
11.252429,81,6808.587025
12.244472,91,6825.206722
11.832081,87,6840.526192
11.440037,79,6854.589415
11.171516,85,6870.316962
10.364209,75,6883.727885
10.711244,79,6897.76254
10.797468,78,6912.091247
11.157397,83,6926.356583
11.602253,84,6940.924935
11.315719,81,6954.816391
11.93728,86,6969.949055
13.028953,94,6986.261236
11.642766,81,7000.653115
10.803222,74,7013.445982
11.797225,87,7029.192608
11.513981,84,7044.027297
11.893343,85,7059.302124
11.062042,82,7073.166336
11.987086,90,7088.788301
11.171037,85,7103.495734
11.193743,78,7116.787609
12.265398,93,7133.514712
11.824418,86,7148.627924
12.750258,89,7164.727142
10.62915,75,7177.984389
11.437815,82,7192.862036
11.11603,82,7207.143167
11.874623,85,7221.873228
12.075802,88,7237.757458
10.152789,76,7250.8242
11.470625,84,7265.837281
11.974612,89,7282.284073
12.115372,94,7299.435568
11.654352,82,7314.444012
11.900132,88,7329.831463
10.420561,77,7343.576777
12.025698,86,7358.975873
12.083653,90,7375.150241
11.696299,88,7391.264951
11.442186,82,7406.01366
10.989983,84,7421.100855
10.660584,76,7434.965099
11.087598,81,7449.004585
12.091625,91,7465.718966
12.174454,88,7481.824563
11.29674,80,7496.418118
12.384797,91,7513.213349
12.221648,88,7529.304681
10.945971,79,7543.130658
11.282372,80,7557.1335
11.789833,90,7572.977015
11.288457,75,7586.236399
12.060518,86,7601.722827
11.518875,84,7616.861984
11.946574,84,7631.576103
11.976951,84,7646.621343
11.60636,79,7660.464434
11.716266,85,7676.129909
11.596784,90,7692.933374
11.534774,85,7707.969348
11.720787,87,7724.235919
10.681058,75,7737.818201
11.323958,83,7752.934413
10.271692,74,7766.462136
11.680073,88,7782.349034
10.789897,74,7795.811451
12.907411,92,7812.322502
11.183384,85,7827.332234
11.076647,79,7841.861562
10.837566,79,7856.579055
11.498302,81,7871.203542
11.780425,83,7886.39242
12.252295,94,7903.557702
11.016919,83,7918.596016
11.909981,94,7935.736068
11.850609,89,7951.719971
11.021299,78,7966.57021
11.124837,83,7982.979762
11.456196,83,7998.419097
11.090455,82,8014.011296
10.97197,80,8028.737552
10.326353,74,8042.608525
11.51042,83,8058.194028
11.403813,83,8073.494916
11.552652,85,8089.824306
11.675482,87,8105.794702
11.552487,87,8121.989766
11.337622,86,8137.234813
11.16212,83,8152.641509
11.664797,84,8167.982225
11.316332,82,8183.181099
12.180556,91,8199.681877
11.454364,82,8215.134583
12.630604,94,8232.534695
11.887562,87,8248.283643
11.666897,84,8263.973701
12.011797,89,8280.340795
11.483874,81,8295.153738
12.128756,92,8311.892483
11.477996,88,8328.011257
11.077598,77,8341.710931
10.65593,78,8355.531247
11.455653,87,8371.989548
11.70747,87,8388.474456
12.141631,94,8406.041329
11.996488,80,8421.122169
9.888577,74,8434.675841
12.186265,89,8451.107367
11.897779,89,8467.144144
11.849613,90,8483.304613
11.334448,84,8498.018089
11.266382,81,8512.32492
11.415031,83,8527.756477
11.062861,81,8541.79717
11.785089,87,8557.313338
11.577876,87,8573.36098
10.44846,72,8586.492134
11.624702,88,8602.084008
12.354164,92,8618.625859
11.834671,87,8634.928349
10.932481,80,8649.416033
10.504601,74,8663.33289
10.321315,72,8676.027457
11.906496,87,8691.460182
11.325545,84,8706.840252
11.050333,79,8721.481072
11.688751,85,8737.327788
11.892874,80,8752.059302
11.985396,83,8767.275068
12.224449,85,8782.373763
11.268279,81,8797.136303
11.933377,86,8812.781137
11.792526,84,8828.710208
11.615672,85,8843.85982
11.677777,83,8858.939173
11.29113,87,8875.671214
11.549197,82,8891.043671
11.828587,83,8905.292056
9.890543,70,8917.263231
10.718371,77,8931.079982
11.315722,85,8946.185882
12.449949,91,8962.656271
11.518432,83,8977.308005
12.268228,85,8992.836524
11.575332,85,9007.39233
11.411886,80,9021.597176
12.050724,87,9037.077706
11.205017,81,9052.327795
11.231293,81,9067.247655
11.680543,91,9082.716024
11.948941,88,9098.897947
11.37361,84,9114.100499
11.329272,81,9129.045519
11.396616,85,9144.154263
11.266709,82,9159.394721
10.630846,75,9173.286088
12.255761,89,9189.019922
11.670739,85,9204.134037
10.865449,78,9218.452717
11.70365,82,9232.834862
11.293678,77,9246.522064
11.511559,84,9261.596703
11.79111,90,9277.373621
11.95423,89,9293.504396
11.87923,83,9309.136307
12.518295,89,9324.877043
12.866088,92,9341.667883
11.618916,82,9356.465116
12.439005,91,9372.977971
10.78325,79,9387.235013
11.15327,87,9402.708987
11.172381,80,9416.983745
12.316179,92,9434.193545
12.070747,92,9450.140829
10.907641,78,9464.311046
12.470073,89,9480.92897
11.119258,80,9495.741144
10.516496,73,9508.849435
12.18765,89,9525.169939
11.959746,88,9541.239813
11.422788,85,9557.320857
11.116029,80,9571.959433
11.037106,81,9586.878572
11.256917,80,9601.735587
11.269543,85,9617.318573
11.894261,85,9632.489868
11.659804,84,9647.811709
12.408104,92,9664.886871
11.651271,80,9680.248409
11.51214,87,9696.547339
11.218197,83,9712.173156
11.667531,87,9727.70677
11.395658,85,9743.151213
11.161889,82,9759.209976
11.467263,85,9775.323287
12.532441,89,9791.115963
11.192545,79,9805.490812
11.502113,87,9821.173939
10.058501,68,9834.014661
12.292324,95,9850.819286
11.44316,78,9865.067956
12.148694,90,9880.81082
12.290563,93,9897.95611
12.130888,89,9913.661546
11.698778,88,9928.660191
11.027758,83,9943.167174
10.327077,75,9957.164321
12.177059,93,9973.905694
12.046215,85,9988.942631
11.266481,85,10003.563159
11.934411,88,10019.453038
12.440567,90,10036.522943
11.103761,77,10049.993505
11.194559,86,10065.87061
11.79774,89,10082.592146
10.581055,77,10097.364219
10.411594,73,10110.287322
11.713429,83,10125.33881
10.638285,79,10139.718975
11.735237,83,10155.024858
10.433439,75,10168.559877
11.972601,85,10183.250455
10.924424,78,10198.140933
11.02958,78,10211.71939
11.610532,84,10226.321232
12.447634,93,10243.77764
12.142931,88,10259.764691
11.779388,84,10275.277668
11.867957,87,10290.891768
12.023051,86,10306.462377
11.155064,83,10322.065382
11.678406,83,10337.384455
11.227612,84,10353.247403
11.682969,84,10368.22388
11.020621,79,10382.712836
11.865537,88,10398.377429
12.184379,89,10414.746893
11.880034,90,10431.312265
11.505035,88,10447.228087
12.123623,86,10463.119435
11.903586,85,10478.496227
10.923151,81,10492.53925
10.80908,75,10505.978789
11.666823,87,10522.563078
11.609982,88,10538.902393
11.753144,83,10554.131953
11.700096,91,10570.969935
11.377102,82,10586.456681
12.26156,90,10602.717169
11.782257,85,10618.169018
11.441257,84,10633.691067
10.366238,75,10647.540778
12.429508,91,10663.6841
12.067346,90,10680.210547
13.01794,94,10697.574441
11.696456,86,10714.24069
12.032657,85,10730.373507
11.671487,85,10745.936119
12.151121,91,10763.041118
12.837345,97,10780.95279
11.747365,85,10796.607777
11.62174,81,10811.994568
11.156156,76,10825.968225
11.454655,82,10841.134018
11.606777,84,10856.300992
11.268637,82,10871.755721
11.605629,86,10887.606678
12.121702,88,10903.601446
12.167885,89,10919.805352
11.789212,88,10936.012523
12.43222,93,10953.868488
11.388574,82,10968.563848
11.762105,88,10983.690136
11.501476,83,10998.670365
11.765011,81,11013.017837
11.55687,80,11027.248778
11.056567,81,11042.683154
11.244993,83,11057.802833
11.18624,83,11072.761467
11.249439,80,11087.248982
10.62397,82,11102.029214
10.901696,77,11116.471636
12.039085,84,11132.898744
11.334161,85,11149.098894
11.59969,78,11163.394926
11.412156,84,11179.272247
11.364471,83,11194.751467
12.006891,88,11211.001368
11.951446,85,11226.778444
10.824325,77,11240.664128
12.140752,93,11257.42138
12.187945,88,11274.002674
11.966662,87,11289.715866
11.033851,80,11304.386712
11.762931,85,11319.676074
12.184379,87,11335.351244
12.384771,89,11351.57688
11.079047,80,11366.991115
11.616828,85,11383.196283
11.66208,83,11398.189986
11.826393,88,11414.464365
12.061254,91,11431.7842
11.541699,82,11446.898417
12.35732,91,11464.071473
11.690279,86,11480.02742
11.927432,86,11496.204078
12.550127,91,11513.286078
11.775584,84,11529.152397
11.746486,87,11545.249857
12.017709,89,11561.247514
12.202478,88,11577.04985
11.204169,84,11592.260144
12.076258,85,11608.286222
11.094374,80,11623.740862
11.99851,90,11641.318472
10.806652,77,11655.764476
10.762842,82,11670.902946
11.801124,91,11687.897927
11.51202,85,11703.630735
11.588503,84,11719.393525
12.106608,91,11735.778261
11.832629,83,11750.981712
11.702371,91,11767.464952
11.550025,87,11782.868555
12.456405,95,11800.591365
12.110765,87,11816.456497
10.939053,82,11831.852021
11.093454,83,11846.953443
11.571614,84,11862.013
12.477307,93,11879.261238
12.113834,90,11896.155761
12.027564,90,11912.845954
11.360255,83,11928.389008
11.625079,86,11943.797005
11.30006,81,11959.203612
12.119311,90,11976.032019
11.547799,90,11992.138312
11.820023,86,12007.822141
11.444111,80,12022.500675
12.176112,91,12039.260257
12.039643,91,12056.194893
12.341059,88,12072.576158
11.733384,87,12088.351057
11.354134,81,12102.999455
11.600688,83,12119.05531
11.826248,85,12134.646716
10.584888,81,12149.413449
10.82549,81,12164.328048
13.061203,92,12181.97822
11.351339,83,12197.943354
12.59929,92,12214.792283
12.821796,92,12231.653497
11.934467,88,12247.811081
11.969374,85,12263.382731
11.849572,86,12279.108724
10.849387,82,12294.351304
12.097632,88,12310.863808
12.164958,88,12327.550467
11.760393,88,12344.082248
11.879336,83,12360.186201
11.976481,90,12376.622042
12.441775,91,12393.153759
11.49335,84,12408.623681
11.994378,84,12424.194881
12.87277,93,12441.978955
10.659192,76,12455.57101
10.800831,78,12469.662068
11.493416,84,12485.475008
10.758407,79,12499.862528
11.467887,82,12514.761175
11.877613,90,12531.227534
11.536911,82,12546.545146
11.457104,89,12563.101507
12.280672,84,12578.464413
10.786815,76,12592.224021
10.981517,85,12607.211607
11.745787,80,12621.995984
11.029548,81,12636.323222
11.69547,89,12652.053634
11.62621,82,12667.266542
11.497502,83,12682.649736
12.170835,90,12698.685575
11.290055,82,12714.170879
11.930488,87,12730.641585
11.652179,89,12746.576352
11.889437,89,12763.183969
11.78156,89,12779.379086
11.056595,81,12794.620545
11.315204,79,12808.89873
11.330312,85,12824.885989
12.193081,88,12841.263843
11.825975,87,12857.459126
12.548353,95,12874.872169
10.531197,76,12888.779445
10.400924,76,12902.687027
12.11901,88,12919.701582
11.949303,87,12935.686027
11.738551,84,12951.331736
12.117184,89,12967.873024
11.316862,83,12983.106608
11.963251,90,12999.685796
11.787686,84,13015.802263
10.572608,78,13029.997356
10.860388,82,13045.76522
10.071591,73,13059.520872
12.463446,89,13076.262648
11.257543,81,13091.23144
12.922198,93,13109.585401
12.3427,88,13126.074303
11.8105,86,13142.116331
11.360041,84,13157.99698
11.790843,86,13174.537829
11.51621,83,13190.002289
11.304474,81,13205.10889
12.362972,92,13222.283548
11.700096,83,13237.390094
10.94033,80,13252.076622
11.535382,86,13267.762111
11.982922,86,13283.542179
11.935728,92,13300.803618
12.17718,89,13317.582471
11.562987,88,13333.83256
12.101759,85,13348.910097
12.047168,91,13366.551489
10.688376,81,13381.924887
12.612089,93,13398.648929
12.103327,84,13414.278874
11.746635,85,13430.086679
12.114753,88,13446.3829
12.05364,90,13462.610798
11.23028,81,13477.283595
11.054961,77,13491.059813
11.496225,81,13505.519509
-1.885447,50,13514.640805
11.441288,84,13530.2451
10.888899,77,13543.92926
10.931744,80,13558.94421
10.983349,76,13572.893516
11.957309,83,13587.293717
12.04149,88,13603.609954
11.476051,86,13619.260768
12.402418,91,13636.47274
11.682964,85,13652.161477
11.439985,86,13668.300087
11.652654,87,13683.727396
11.342625,79,13698.083973
11.635147,84,13713.830447
12.046212,87,13729.01616
11.649609,86,13744.469465
11.679005,83,13759.362606
11.724455,83,13774.61576
11.024442,79,13788.841654
11.939,89,13805.281262
11.314886,87,13821.511394
12.891981,92,13838.519861
10.221367,74,13852.187799
10.808865,77,13866.07596
12.34661,89,13882.751436
11.564025,87,13898.796882
11.980231,87,13914.295366
11.65877,79,13929.628303
12.470756,90,13946.075391
12.201556,87,13962.44862
12.188481,85,13978.075106
12.500075,93,13995.326789
12.074021,83,14010.645399
10.645548,75,14024.557543
12.175328,92,14041.419381
11.420577,83,14056.257147
8.392141,56,14066.467274
11.343565,84,14081.448013
12.398076,92,14098.131665
12.695922,94,14115.42029
11.173503,85,14130.704853
11.633576,89,14146.993611
11.831782,83,14162.222039
11.420201,81,14176.29048
11.969699,85,14191.845845
11.587665,80,14206.709664
11.788948,90,14222.26914
11.818911,85,14237.487232
12.546449,89,14253.80284
11.961129,87,14269.917161
11.249345,82,14284.580886
11.714863,87,14299.770196
10.878552,80,14314.293185
11.801912,90,14330.576536
12.093918,85,14346.199293
11.757556,86,14361.586302
11.582482,85,14376.741318
11.876447,85,14391.951972
11.253708,81,14407.364958
10.985808,80,14422.319598
11.181479,81,14436.788579
10.67274,78,14451.534811
10.958636,82,14466.279519
0.039605,72,14479.554438
12.256354,92,14496.346662
11.582509,85,14512.024989
11.876492,88,14528.430577
11.657605,88,14545.493612
12.160507,92,14562.071429
12.073554,86,14577.825268
12.244678,88,14593.859927
11.099348,81,14608.513075
12.08241,88,14624.738706
12.548803,91,14642.361569
11.018879,78,14656.462892
11.707419,90,14673.09622
11.429586,85,14688.614521
10.880223,82,14703.202487
11.436601,86,14719.305329
11.747384,82,14734.251997
12.02361,89,14750.826029
10.527795,78,14765.184059
11.555348,81,14779.964416
11.531266,86,14795.378392
10.990797,84,14810.901762
11.603284,84,14826.321338
10.970307,78,14840.269689
10.853249,75,14853.519158
11.806578,87,14869.678825
11.136999,79,14884.49097
11.270787,79,14899.305046
11.654532,87,14915.170758
12.669133,92,14931.453906
12.564353,91,14948.12859
12.13732,92,14964.561786
11.813637,83,14979.05223
12.075289,86,14994.440939
12.51475,91,15010.952151
12.571704,93,15027.761602
12.325726,92,15044.66538
10.982512,82,15058.997142
10.974521,76,15072.902388
11.646856,87,15088.655714
12.492338,92,15105.738636
11.717644,83,15121.830195
12.538835,94,15139.465843
12.561301,89,15156.113908
11.986936,87,15172.283674
10.991684,79,15187.120839
11.601053,83,15201.967934
12.53997,91,15219.055361
12.202742,86,15234.353692
11.532932,83,15249.867954
11.367735,81,15264.340286
11.937903,90,15280.566746
12.484062,91,15297.72119
12.207001,88,15313.941387
11.392976,82,15328.458808
-2.509115,47,15337.346591
11.441636,82,15352.174392
11.638205,87,15368.613726
12.503113,90,15385.398199
11.113721,77,15400.162062
11.013158,81,15415.586794
11.68157,87,15432.230551
11.198368,86,15446.894877
11.518377,85,15461.892598
11.224014,81,15476.693711
12.013773,86,15492.484614
12.648819,91,15509.545606
12.052748,89,15525.236846
11.985183,83,15540.374499
13.012692,96,15557.003261
12.233737,91,15573.99737
11.888431,83,15589.639434
12.325816,88,15606.218976
11.599189,83,15621.976195
11.256408,83,15637.114321
10.313038,73,15650.159168
11.627321,89,15666.440905
12.206891,92,15683.142529
12.482876,93,15699.640742
12.516087,94,15717.106035
11.906419,88,15733.486611
12.031356,88,15750.000016
12.316337,91,15766.657307
12.423,92,15783.034307
11.630687,87,15798.86027
-3.967165,31,15804.224278
10.627522,75,15818.319896
12.563351,89,15835.162002
12.621768,93,15852.200499
12.216448,87,15868.146455
10.908366,80,15882.602805
10.208596,75,15895.784152
11.720249,88,15912.501913
11.737022,87,15928.76602
9.739731,68,15941.92033
11.646155,86,15957.860178
12.286821,94,15975.206399
