# {"t_start": 1782311387.5935752, "env_id": "PctContinuous-v0"} 
r,l,t
11.458599,86,2016.30179
10.780508,79,2030.160736
10.718641,80,2043.942865
10.757558,77,2057.14775
11.483695,85,2071.726758
11.237099,84,2085.881331
10.488117,75,2099.370817
10.914157,86,2114.610533
12.14795,89,2130.550753
11.133043,78,2144.24694
10.893979,77,2158.030527
10.165335,75,2171.205908
11.277076,85,2186.387507
10.407384,82,2200.407131
10.692765,79,2214.20104
11.636515,83,2228.743583
10.255829,71,2240.875266
10.020406,75,2253.396526
11.350782,84,2268.37141
9.874908,75,2282.030325
11.27698,82,2295.996173
11.392421,83,2311.19176
11.047048,77,2324.137653
10.132145,71,2336.617408
11.828363,82,2350.361238
10.791548,80,2364.524165
9.347322,66,2377.082926
11.017529,80,2390.164732
11.838979,87,2405.829584
11.463803,81,2419.635612
11.710905,89,2434.790514
12.179131,89,2450.935308
10.743367,73,2463.923901
11.424721,81,2478.683771
11.070179,82,2492.941162
10.978909,79,2507.156763
10.740322,79,2520.540084
10.83179,78,2534.405405
11.675925,79,2548.96065
12.287721,93,2565.49542
11.245097,80,2579.89901
12.318893,91,2596.003351
11.607262,86,2610.916494
12.354286,92,2626.565286
10.785327,79,2640.171897
11.51847,83,2654.660749
10.920366,78,2668.938635
11.554957,81,2682.952658
11.395477,85,2698.095144
11.030806,77,2711.182998
10.779753,78,2724.990004
10.825574,79,2738.812653
11.089123,81,2752.956118
10.64029,77,2767.211339
11.455633,86,2782.457155
11.052452,75,2795.60386
10.548793,78,2810.048403
12.167236,90,2825.991518
10.264404,73,2839.455472
11.933135,89,2854.981128
12.025637,85,2870.956875
11.585195,89,2887.116756
11.113576,84,2901.899859
11.357246,82,2916.320636
11.832797,89,2931.969264
11.102084,82,2946.714162
11.113428,79,2961.233797
12.581415,94,2977.924678
11.992904,88,2994.013291
11.817796,86,3009.610187
11.255296,81,3024.417281
11.804576,85,3039.8218
11.807029,87,3055.60062
11.417405,82,3070.298764
10.848977,76,3084.154301
10.862891,78,3098.349672
11.025069,78,3112.868341
11.917609,90,3129.101893
11.494643,85,3145.039976
12.092483,90,3161.617239
11.718572,86,3177.405515
10.564048,77,3191.367288
11.613918,87,3207.788295
10.95187,85,3223.475274
11.862527,86,3239.23969
10.963784,81,3254.314949
13.018229,98,3271.612045
10.370596,76,3285.023681
11.342878,79,3299.147519
10.903191,82,3313.163347
10.840035,80,3327.914593
12.826501,94,3345.241288
11.614434,85,3360.242703
11.519142,84,3376.201114
11.633124,84,3391.017899
11.618103,84,3405.877663
12.222072,86,3422.150701
10.900868,77,3435.884557
10.573783,77,3449.189131
12.301861,86,3464.396508
10.897218,77,3477.643985
10.764119,78,3491.144812
11.537433,82,3505.490603
12.326865,87,3521.260932
10.609766,75,3534.694682
11.086861,77,3548.398685
10.868545,83,3562.779312
10.977012,80,3577.215316
11.818959,88,3592.684903
11.360573,82,3607.53886
11.852906,87,3623.329698
11.397141,84,3638.334388
11.824316,88,3654.96527
11.852076,86,3671.718923
11.622649,85,3686.593323
11.172653,78,3700.492572
12.317231,88,3716.519645
11.127214,84,3731.77942
11.145162,81,3746.437069
12.500586,98,3765.118171
11.907476,85,3780.77343
11.998754,91,3797.233265
10.44068,75,3811.684859
11.421679,83,3826.849566
10.235014,73,3840.430191
10.443448,79,3854.662135
10.863812,77,3869.310145
11.510297,84,3885.227688
10.918406,79,3899.647295
12.490138,92,3916.574122
11.731104,88,3933.098867
10.767536,76,3946.410018
11.819772,91,3962.99634
11.855728,89,3980.113604
12.872805,95,3998.035039
11.861458,88,4014.350309
11.982403,92,4031.259905
11.964178,87,4047.702937
11.121613,77,4062.637867
10.891684,78,4077.178231
11.700459,85,4092.748886
11.459978,84,4108.92816
12.070237,87,4125.123326
10.801681,75,4138.679276
11.494098,84,4154.393602
11.641779,83,4169.707732
11.697551,85,4185.873391
12.264144,88,4202.354804
10.668324,76,4215.993219
10.684079,80,4230.819161
11.197967,82,4246.158798
12.645253,97,4264.715139
11.777022,87,4280.880848
12.048645,85,4296.27306
12.079163,87,4311.827501
10.789353,81,4326.263811
11.704399,85,4341.908607
11.037367,80,4356.466657
12.430244,93,4373.616807
10.84338,83,4388.414236
10.870914,80,4402.61614
10.617705,76,4416.838354
10.923681,79,4431.645175
11.742518,87,4447.81515
11.495189,84,4462.927149
11.433218,89,4479.323263
10.333577,75,4492.982424
12.3897,87,4508.699128
12.275682,91,4525.019361
12.327549,90,4540.794593
12.231724,87,4556.201256
11.766183,82,4570.499697
12.721368,94,4588.117506
12.258944,94,4604.501463
12.074867,90,4620.855437
11.068469,80,4634.786065
10.902829,81,4648.346101
10.792839,79,4662.079036
10.638972,83,4676.92405
10.888234,77,4690.606455
11.31013,82,4705.923245
11.749403,90,4721.622157
10.866992,79,4735.266191
10.997179,78,4749.53161
11.606708,81,4763.991042
11.026442,80,4778.79203
12.816938,90,4794.752805
11.742628,89,4810.403953
11.128602,80,4824.759746
11.417398,90,4841.030056
11.332875,85,4856.526466
10.380427,76,4870.218375
10.000625,72,4883.725609
11.943716,87,4899.504562
10.593984,78,4913.503561
11.951402,86,4928.725473
12.035742,86,4944.138356
11.769835,85,4960.024939
10.785289,73,4972.91783
11.320362,83,4989.104967
10.838029,79,5002.824776
11.876115,86,5018.822204
10.416291,73,5032.117765
11.319011,80,5046.33572
11.371464,85,5061.810786
12.029047,87,5077.626089
12.381437,88,5093.598132
12.243817,92,5110.148204
11.700331,79,5124.404055
11.057066,84,5139.691957
12.468629,93,5156.779907
12.069982,89,5173.083314
11.101866,83,5188.910234
9.759693,71,5202.117534
11.016688,81,5216.8897
11.173964,83,5231.801769
9.527165,68,5244.717591
8.734912,66,5256.941443
8.796838,64,5268.892807
8.224462,66,5280.73298
8.976243,60,5291.587378
7.723686,62,5302.434371
7.583718,55,5312.753311
8.754448,64,5325.084281
8.043731,65,5337.04785
8.138837,60,5348.349714
8.498211,63,5360.407607
9.635872,66,5372.697189
8.936643,65,5385.08636
9.37987,66,5397.974319
8.858029,62,5409.192606
9.297801,70,5421.742721
9.749983,71,5434.70152
8.632033,62,5446.367799
10.340408,77,5460.660938
8.990308,68,5473.214879
11.818736,87,5488.892048
10.714531,77,5502.306563
10.568875,75,5516.376109
11.946491,86,5532.223612
10.690441,78,5546.701516
11.257487,83,5561.692638
11.937459,87,5577.171767
11.914227,90,5593.072228
11.022245,79,5607.085158
11.15436,83,5621.55918
12.276884,88,5637.403522
10.954341,81,5651.997548
11.519745,84,5666.905112
11.796309,89,5683.003105
11.85545,86,5698.035297
11.130132,82,5712.655044
11.737697,85,5728.102908
11.48429,84,5743.852745
11.998053,82,5757.889566
12.357529,89,5773.588764
11.249674,83,5788.148193
11.931005,87,5803.38508
12.258547,89,5818.816335
10.760032,79,5831.973334
11.185585,82,5846.591105
11.637805,83,5861.290413
11.161491,79,5875.777433
10.758296,77,5889.673622
11.196621,79,5903.389522
11.473942,83,5918.596857
11.747929,83,5933.062549
11.558039,82,5947.558189
11.506802,84,5962.709221
10.101546,75,5975.902912
11.70006,84,5991.066994
11.631188,84,6005.910424
11.311803,80,6020.011124
11.660241,86,6035.457353
11.665298,84,6049.732433
11.502261,87,6065.662214
11.778881,86,6080.612983
10.999068,80,6094.39591
11.873946,87,6109.738473
11.201034,78,6123.679882
10.570318,76,6137.882655
12.376795,95,6154.766402
11.515023,84,6169.181038
10.480063,77,6183.808504
11.301034,83,6199.188459
11.497507,89,6214.92103
11.117852,84,6229.380019
11.287376,84,6244.203738
12.951336,89,6260.117226
11.148825,84,6275.241169
11.337513,80,6289.225768
11.870013,89,6305.107187
11.549782,85,6319.955344
12.558817,95,6337.161119
11.521893,85,6352.639046
11.698006,83,6367.678455
11.042732,81,6382.682289
11.811027,87,6398.028958
11.311191,82,6412.865911
12.009589,92,6429.729964
10.683887,74,6442.69049
11.656336,84,6458.261381
10.965698,80,6472.770473
12.140124,89,6488.466986
11.623356,81,6502.662754
11.701715,86,6517.908541
11.74032,84,6532.808493
11.213086,82,6547.601219
11.331091,82,6562.135279
12.137468,87,6577.33902
11.421489,80,6590.979504
11.18583,79,6604.884073
11.488333,85,6620.816081
10.115813,72,6633.608478
12.413702,94,6650.246489
11.926987,91,6666.37517
12.307276,89,6682.154607
10.434161,71,6694.165616
11.412244,86,6709.035287
11.924652,93,6726.167861
11.425948,83,6740.612461
11.943947,88,6756.513081
11.150079,81,6770.999949
10.894013,81,6785.366861
12.352319,90,6801.411323
11.908249,82,6816.427209
11.543817,88,6832.288898
12.356194,93,6848.68433
11.080642,79,6862.986839
10.821745,78,6877.082681
11.227186,82,6891.695545
12.222862,94,6908.697206
11.475487,82,6922.976163
11.395189,81,6936.88266
11.246634,81,6950.874486
11.826583,89,6966.735753
12.382295,94,6982.765408
11.563262,85,6997.973965
11.909369,87,7013.183028
11.867463,84,7028.324838
10.848388,77,7041.884696
12.236212,90,7058.125098
12.122748,93,7074.07602
11.460063,87,7089.122533
10.292158,77,7102.235174
12.091662,85,7116.887176
11.605064,84,7131.943269
11.130486,81,7146.123646
11.175975,85,7161.626196
11.401825,87,7176.962343
12.177313,88,7192.967237
11.573052,82,7207.345688
12.496809,91,7222.968703
12.136904,92,7239.816249
11.420182,85,7254.660336
11.742616,89,7270.277464
10.821509,81,7285.269737
11.191269,79,7299.818887
11.460383,82,7314.758255
10.653829,81,7328.869135
11.766597,84,7343.792771
11.76831,91,7360.178829
11.285334,75,7373.79962
11.683728,86,7389.371793
12.209578,91,7405.770793
11.873111,89,7421.670216
11.911914,91,7438.086778
12.00241,86,7453.32893
11.744015,93,7470.219637
12.184455,84,7485.915191
11.392105,82,7501.088001
11.448643,85,7516.606115
12.40543,88,7532.468883
10.435031,77,7546.309003
12.586632,91,7561.893316
12.469967,86,7577.176843
11.705673,90,7593.219188
11.793536,80,7607.48582
11.60999,87,7623.153595
11.384676,83,7637.536901
11.327674,83,7652.543754
12.261565,85,7667.597179
11.520859,85,7683.463436
12.326264,89,7699.740188
11.262256,85,7714.797127
11.901065,90,7731.767385
12.005621,91,7748.52577
10.881191,73,7761.876333
12.230662,88,7777.61348
12.205953,90,7794.074089
11.99986,91,7810.419666
12.118346,88,7825.795146
11.647156,88,7841.797658
11.888414,85,7857.56361
10.940326,78,7871.643134
11.977768,89,7888.207263
11.95033,88,7904.045848
12.852093,96,7921.24916
11.466303,84,7936.629459
11.952001,87,7952.399224
11.609864,84,7968.296453
10.417591,73,7982.981228
11.793241,84,7998.549489
11.754221,90,8015.468052
11.186632,77,8029.672338
11.958666,84,8045.750119
11.213648,85,8061.738661
12.145469,90,8078.47207
11.948412,88,8094.981825
12.078681,84,8110.275968
11.543876,84,8125.601839
11.345824,83,8140.824288
11.620421,84,8156.042787
12.245924,89,8172.423122
12.178846,85,8188.117821
11.100472,77,8202.37953
11.083352,81,8217.501947
11.174531,76,8231.73021
9.950331,67,8243.887854
10.946026,82,8258.823523
11.160828,83,8274.201986
12.410266,91,8291.366689
13.071399,94,8308.229776
11.081603,78,8322.618325
12.094609,85,8337.597963
12.617836,90,8353.624293
10.938306,81,8368.768812
11.545689,86,8384.996859
11.752445,83,8401.13808
11.413945,86,8416.794232
10.890144,76,8431.006132
12.477419,95,8448.299636
11.862836,77,8462.182316
11.478494,86,8477.767578
12.512478,91,8493.800178
12.160342,89,8509.608916
11.099254,79,8523.948911
11.513733,83,8538.667372
11.541688,83,8553.473269
11.411556,84,8568.520684
10.776093,77,8582.685465
12.482048,92,8599.430043
10.890412,81,8613.835438
10.849673,79,8628.523949
11.150118,78,8642.656721
10.943329,81,8657.685322
10.449221,79,8671.951449
9.610763,66,8683.655065
10.350158,70,8696.212337
10.36978,75,8709.889398
11.261753,81,8724.758287
11.90184,90,8741.732718
10.937165,79,8756.523743
11.476277,84,8771.87006
10.906366,76,8784.969417
11.471761,77,8799.115204
12.548419,95,8816.541613
10.856846,77,8830.794107
11.04819,81,8845.689468
10.898292,83,8860.570536
11.592103,80,8875.991647
10.731243,78,8890.78088
11.835775,87,8905.671415
11.79442,86,8920.394461
11.131436,82,8934.923264
11.925178,87,8950.452317
11.830716,84,8965.775802
11.035194,81,8980.255523
11.457329,82,8994.845996
11.582291,83,9009.361168
11.691315,85,9024.406035
10.922529,83,9039.432482
11.250729,81,9054.409152
11.767515,88,9070.794871
10.256955,78,9083.789541
11.388355,91,9100.416094
11.468432,83,9115.589635
11.005064,77,9129.654882
11.642289,86,9144.966092
12.018498,85,9161.010887
11.934625,84,9176.126671
11.839608,87,9191.745266
11.093495,82,9206.361413
11.380285,82,9221.365657
11.704585,90,9237.28747
11.732892,84,9252.263208
12.708373,92,9268.677278
11.522711,87,9283.865693
11.132674,79,9298.719058
11.85753,87,9314.807465
11.506565,87,9330.0398
10.961949,80,9344.647612
11.1333,84,9360.03868
11.837925,86,9375.293039
12.316524,92,9392.311718
11.000888,77,9405.512037
11.332991,79,9420.129735
11.396444,81,9434.935209
11.275162,82,9449.106911
10.713876,77,9462.898918
10.0037,73,9476.73239
12.217676,85,9492.589108
11.445621,82,9507.122854
11.756159,84,9522.461499
11.64241,87,9538.360307
11.770293,86,9554.813612
12.840524,97,9572.390396
11.742709,90,9589.172035
12.129485,88,9605.289018
11.104855,79,9619.545126
11.678034,86,9634.879461
10.431897,81,9649.882184
11.545004,85,9665.699313
12.23713,90,9682.911399
11.583441,87,9699.254005
11.337394,79,9714.007264
11.711504,83,9728.836936
10.828469,81,9743.715502
11.763902,85,9760.096356
11.907345,87,9776.772211
11.133923,82,9791.283946
10.417031,73,9804.681701
11.942991,86,9820.085835
12.142996,90,9836.537009
11.723586,83,9851.548917
11.003316,77,9865.453422
11.35415,82,9879.847665
12.505391,96,9897.459726
12.015668,86,9912.752312
11.443786,84,9927.102194
12.406513,92,9943.100183
11.81574,87,9959.127911
12.214458,88,9975.192304
11.59108,85,9990.129028
12.298619,89,10005.41504
11.259058,85,10020.86598
11.062003,77,10035.618107
10.498857,75,10048.68477
11.402001,86,10064.241039
11.211243,81,10079.950261
11.973605,85,10095.95081
12.318548,93,10112.72143
11.979719,86,10128.142742
11.606738,83,10143.546953
11.411152,86,10159.16017
11.128062,76,10172.693177
11.665633,84,10187.934593
10.629979,81,10202.481437
11.432049,84,10217.177171
11.294851,81,10231.6521
11.807425,84,10247.427496
12.627211,92,10264.153217
11.988085,88,10280.292284
11.194794,80,10294.865605
11.192059,79,10309.231444
10.884932,78,10323.834857
12.559231,93,10340.877232
11.678208,89,10357.90851
11.393477,80,10371.847501
10.598782,74,10385.256368
11.303608,82,10399.797858
12.227401,86,10415.823747
11.92955,88,10432.080712
11.998498,89,10448.008203
11.320987,81,10463.109982
12.13904,96,10480.321028
11.739131,86,10495.223225
12.456923,88,10511.478741
12.212817,93,10529.028152
11.982048,90,10545.77335
11.122921,80,10560.741995
11.202393,80,10575.074955
11.334271,79,10590.337594
11.410281,83,10605.019208
11.551313,85,10620.486435
12.163885,91,10637.298058
11.362677,78,10651.381051
12.205623,92,10668.072845
11.070439,83,10683.3559
11.953761,87,10699.334834
10.923186,83,10715.318666
11.266713,81,10730.951437
12.624628,95,10748.387599
12.178376,93,10765.778202
12.288328,89,10782.315
11.495726,79,10796.672597
11.867437,86,10812.941129
12.314152,90,10829.262355
11.908496,88,10845.773852
11.106358,83,10860.648815
11.247824,82,10876.035453
11.390236,84,10891.634374
12.18879,89,10908.150872
11.711815,85,10923.742333
12.509568,88,10939.669989
11.884623,82,10955.338436
10.812999,75,10968.89344
11.840812,82,10983.064011
11.181409,79,10997.188204
11.566066,84,11011.952972
11.635774,83,11026.874111
12.848924,96,11044.888455
11.991128,89,11061.303779
11.446271,82,11075.991489
11.57143,86,11091.716996
12.043606,88,11107.597763
11.273903,76,11122.161805
11.496348,82,11137.959527
11.759725,89,11154.711307
12.4003,90,11171.545601
11.27432,83,11187.164935
11.678251,81,11202.202033
11.303066,83,11217.386628
11.525515,86,11233.034736
11.502584,87,11248.954238
12.47275,93,11265.956785
11.964926,89,11282.602376
11.91236,89,11298.699845
11.601568,86,11314.366943
11.758362,84,11329.384184
11.993596,83,11344.588696
12.618756,92,11361.861139
11.81575,88,11378.692173
12.261533,91,11395.157978
5.299212,29,11400.262085
11.720571,82,11415.406455
11.746693,86,11432.135609
11.881636,87,11448.040488
11.647164,84,11464.090514
11.89433,86,11480.02523
12.014372,91,11496.920439
11.709804,85,11513.07613
12.29405,88,11529.622687
12.060856,90,11546.236863
12.551455,88,11562.077139
10.552376,79,11576.130529
11.435943,84,11591.564666
11.395809,81,11606.836265
11.80883,83,11622.696762
11.843371,82,11638.750484
12.183699,87,11655.144953
12.125967,86,11671.017441
12.497125,92,11688.183277
11.621457,86,11704.128128
12.035749,94,11721.777361
11.025865,77,11735.496518
11.238487,79,11750.062286
9.330684,64,11761.708577
10.787307,78,11776.054216
13.00469,96,11793.130051
10.940324,79,11807.469547
11.391577,84,11823.349088
10.63314,74,11837.174696
10.5652,79,11851.202738
12.01916,87,11867.069624
10.822549,77,11881.268313
11.570416,87,11897.375928
11.245929,83,11912.902482
10.887515,74,11926.66691
12.215406,89,11942.7615
11.263693,78,11957.597438
10.60293,76,11971.708873
11.794883,82,11986.536568
12.02227,87,12002.379615
11.210631,80,12016.803378
12.123538,91,12033.678741
10.73921,77,12048.115766
11.993336,91,12065.195014
11.334132,85,12080.768463
11.680147,87,12096.351522
11.414432,81,12111.356914
11.187731,83,12127.137877
10.593298,72,12140.306642
12.807907,98,12158.083921
12.843103,89,12175.219561
11.620285,84,12191.333901
12.052218,87,12207.350806
12.389664,94,12225.057769
11.65908,83,12240.206175
11.740135,86,12255.382715
11.517367,85,12271.333287
11.860671,90,12288.001039
11.572813,84,12303.851397
11.066208,80,12318.779403
11.223211,84,12334.937053
11.54663,87,12351.220042
12.288984,94,12369.032109
12.688878,95,12386.163381
10.895876,76,12399.880392
11.288754,76,12414.045941
10.637362,75,12428.288337
12.442011,92,12445.415687
11.009718,82,12460.192314
12.122674,92,12477.17418
11.174754,80,12492.069598
11.132138,75,12505.273273
11.326961,83,12520.655023
11.523554,84,12536.104617
11.236951,82,12551.475697
10.255662,75,12565.335451
9.251539,60,12576.652294
11.856119,81,12591.269569
12.126529,92,12607.337562
12.126441,92,12623.968287
11.47266,84,12639.106308
11.585912,87,12654.182522
11.074719,78,12669.018963
11.907934,89,12685.086349
12.266856,92,12701.84276
11.100257,80,12716.948067
11.315659,85,12733.148974
11.099951,84,12748.001117
11.621253,86,12764.146511
11.291308,80,12778.855801
11.187768,83,12794.353253
11.492968,86,12809.870457
12.775147,94,12827.330792
12.413337,90,12844.107851
12.280926,89,12860.830073
12.030971,86,12876.546307
11.110102,79,12891.316965
12.731869,93,12908.56842
11.805157,88,12925.395812
11.775769,86,12941.085473
11.78302,85,12956.853011
12.465944,94,12974.536025
11.812463,86,12990.217394
11.948132,91,13006.863093
11.682432,83,13022.626895
10.879523,82,13038.13003
10.545528,75,13052.708449
11.949575,85,13068.558455
11.174498,79,13083.417176
11.444621,84,13099.723701
10.294279,75,13113.860379
12.320386,86,13129.822369
12.217179,90,13146.879898
12.305126,88,13163.331808
12.85354,98,13181.927423
10.989527,75,13196.006922
11.255998,83,13211.763788
10.885235,78,13226.429168
11.336439,87,13242.08533
10.515677,79,13256.463282
11.342256,82,13271.296292
10.945665,82,13286.466176
12.110301,90,13303.399658
11.802304,84,13319.055675
11.460704,79,13333.622906
11.608265,85,13348.702435
11.577321,86,13365.262262
12.027297,85,13381.505786
12.458553,88,13397.347345
13.258591,103,13416.514218
11.744024,85,13432.241304
12.00585,90,13448.640657
11.293669,83,13463.756829
12.790294,93,13480.437371
11.756773,84,13495.523468
11.275366,83,13510.786606
11.830893,87,13526.898427
12.752769,90,13542.95557
12.203102,89,13559.347036
11.303887,78,13573.673221
11.627872,82,13587.938056
11.691875,81,13602.851117
10.920333,78,13617.297805
12.452182,91,13634.526413
12.148955,92,13651.436753
11.953202,88,13667.924448
11.309706,78,13681.859337
10.973725,77,13695.710967
11.344819,83,13711.082833
12.872965,95,13727.982682
11.059635,79,13741.760592
10.753988,77,13755.551676
11.729873,86,13771.6776
12.369468,84,13786.995948
11.764666,86,13802.588561
11.404429,82,13818.248483
11.251115,82,13833.099258
12.037717,88,13849.390114
11.853703,88,13865.318107
11.132973,80,13880.42909
11.617127,83,13895.916636
11.879221,87,13911.349184
11.954937,89,13928.33049
11.576166,90,13944.877495
11.083479,80,13959.721812
11.38052,85,13975.51465
11.953866,87,13991.449698
11.104124,86,14007.612904
12.926801,94,14024.737823
11.445527,80,14039.603586
12.124709,83,14054.289639
11.627089,89,14070.492521
9.586083,70,14082.996785
11.560883,88,14099.00757
11.346584,79,14113.407266
11.933686,91,14129.980068
12.229194,94,14147.108575
10.958041,77,14161.300002
12.027396,88,14176.561144
11.745378,85,14192.067001
11.152076,82,14207.212119
11.377913,78,14221.043648
11.068595,84,14236.094076
11.848834,87,14252.095291
11.105566,82,14266.963271
12.161944,89,14283.0729
11.930839,85,14297.927284
12.249308,88,14313.860823
11.797561,88,14329.689361
11.4293,85,14345.333358
11.639716,84,14360.299554
11.073499,81,14374.851826
11.54472,82,14389.545226
10.69133,76,14403.870268
12.323957,87,14420.005874
12.26707,87,14435.678585
12.646115,89,14452.334244
10.833258,78,14466.415604
11.895183,90,14482.8756
11.77138,89,14499.187647
11.937691,88,14515.416589
12.214543,87,14531.525326
11.725949,88,14548.546208
12.22426,86,14564.13198
11.631316,85,14579.705931
12.397262,93,14596.635485
11.870057,84,14611.781369
11.871528,88,14628.231766
11.467903,81,14643.857297
10.798694,77,14657.859692
12.069956,91,14674.528125
12.237169,95,14691.950682
10.957514,73,14705.107117
12.41956,91,14721.894443
11.443764,82,14737.118979
12.370235,89,14753.360679
11.744083,91,14770.26583
11.363739,85,14785.705807
12.074517,88,14801.4177
11.533725,88,14818.061431
11.714061,88,14833.898682
12.567433,95,14850.484678
12.349215,89,14867.089976
12.320891,92,14884.256169
11.475358,81,14899.468813
11.990984,89,14915.594886
12.475034,96,14932.82587
11.401989,83,14947.99323
12.059457,93,14964.524698
11.856089,87,14979.642839
12.571975,97,14996.824918
12.19225,86,15012.768359
10.40587,72,15025.5694
11.426926,83,15040.736507
11.067444,79,15055.131732
11.977594,88,15071.130418
11.368157,79,15085.179713
10.922335,77,15099.622369
10.77703,77,15114.122751
11.95648,87,15130.608341
11.700094,88,15147.360842
11.606766,88,15163.277302
11.568069,83,15179.022175
12.20267,87,15195.102274
11.067218,81,15209.811276
11.81314,91,15226.385926
11.596581,89,15242.891422
10.638444,80,15257.305926
11.285117,86,15273.170783
11.222955,82,15287.421048
11.387458,85,15304.14009
11.378153,84,15318.983084
11.338883,83,15334.04949
11.97616,88,15349.977159
11.701599,91,15367.215299
12.25954,91,15384.126541
12.233648,89,15401.244689
11.179053,84,15417.522305
11.567212,84,15433.311923
11.98993,88,15448.249191
12.398826,86,15463.399573
12.638358,91,15480.002854
11.721797,87,15496.463766
10.658807,73,15509.880886
11.347449,82,15524.266417
12.027399,90,15540.63381
11.578394,87,15555.980662
11.487008,85,15571.59099
11.385242,84,15587.589882
12.341636,96,15605.472493
12.179293,88,15622.152339
11.312657,79,15636.563976
11.839971,88,15652.08465
12.105758,87,15668.242049
10.797623,80,15682.80892
10.952722,80,15696.935141
12.949442,93,15714.148612
12.810524,94,15731.563965
11.900457,84,15747.392584
12.514853,92,15764.462436
11.158935,83,15779.246474
11.552314,84,15794.372525
11.848621,83,15809.249485
10.888375,77,15823.614846
11.493133,82,15839.283845
12.291214,90,15855.969451
11.698186,86,15871.357773
12.585784,93,15887.918863
11.358978,85,15903.727444
12.177687,89,15920.330197
11.146397,84,15936.185
11.380571,88,15952.901746
12.754582,92,15969.840282
11.515337,82,15984.514117
11.596085,81,15999.673966
11.383887,83,16015.518368
11.560648,83,16031.540967
11.442901,82,16047.127248
