# {"t_start": 1782311387.5671954, "env_id": "PctContinuous-v0"} 
r,l,t
8.971706,67,1091.781812
9.685696,69,1103.785955
9.819604,76,1117.606819
8.087049,61,1128.845953
10.067666,76,1142.429353
9.542919,70,1155.463228
10.39676,78,1168.396853
10.680714,81,1182.778326
9.590675,72,1195.040208
9.988413,74,1208.818327
11.006304,78,1222.063026
10.487641,76,1235.187787
10.215889,77,1248.864909
8.92657,65,1260.305479
10.309007,74,1273.571863
9.665129,73,1286.364786
9.397111,68,1298.322014
11.2677,81,1312.440783
10.329204,76,1324.902488
11.404167,84,1339.899513
10.254786,75,1353.284692
9.973771,77,1366.617833
9.168882,67,1378.359346
10.63249,74,1390.82904
9.482426,66,1402.779453
10.35626,77,1416.195922
10.131443,69,1428.046543
9.029984,64,1439.335028
10.800057,80,1453.058094
10.358452,77,1466.39572
9.958946,72,1479.234412
10.231825,75,1492.188668
9.914638,73,1505.093909
9.506324,71,1517.606482
10.574108,73,1531.077602
9.754436,73,1543.748927
9.765435,72,1556.051782
10.507885,80,1569.618554
11.927703,88,1585.609078
10.408225,77,1598.975384
9.630051,70,1611.4521
11.100379,81,1625.19566
11.594573,92,1641.101268
9.742473,69,1653.300957
10.981159,83,1667.676737
11.19844,83,1682.40587
10.952494,83,1696.306045
10.792987,80,1710.272133
11.637664,85,1724.82823
10.188443,73,1737.898617
11.801713,87,1752.313942
10.737704,77,1765.377366
10.957736,81,1779.866017
11.942118,88,1795.379627
10.553632,80,1809.242547
10.072911,73,1821.817905
10.374127,76,1835.563513
10.589268,73,1848.368135
11.571097,84,1863.362519
11.75829,87,1879.286336
11.515533,80,1893.303512
10.963054,83,1907.275345
10.474336,75,1921.449262
12.047892,91,1937.299963
10.90468,79,1950.46241
11.002271,80,1964.51002
10.814268,84,1978.538831
10.555945,75,1991.731493
11.292602,86,2006.860412
10.537755,73,2019.784946
11.561549,89,2034.701879
11.694929,87,2049.770721
11.790765,84,2064.2264
9.940943,74,2076.842284
10.372177,75,2089.398487
11.232615,86,2105.102454
12.370257,92,2121.346517
12.065489,86,2136.430485
11.346402,82,2151.159118
10.253151,75,2164.446425
11.487371,84,2179.653646
10.554984,78,2192.976349
11.122231,78,2206.510808
11.097176,81,2220.545761
10.958319,77,2233.760143
11.542764,82,2247.63406
11.123639,79,2261.442821
11.622939,87,2276.883026
10.464394,71,2289.466109
11.555503,82,2304.206408
9.235984,68,2316.095917
10.707683,76,2329.64787
11.027573,80,2343.200882
11.512642,86,2357.860813
12.745688,93,2375.223629
10.63631,76,2387.793661
10.257909,78,2401.751748
10.740103,73,2414.381786
12.187008,87,2429.353273
11.63816,85,2444.284058
10.267233,74,2457.351418
11.738842,83,2472.54631
12.307135,92,2488.719686
11.136321,81,2503.176434
10.791904,83,2517.760566
11.686668,91,2533.404645
10.392533,77,2547.764748
9.914656,72,2561.006395
11.129594,85,2575.779705
10.910785,82,2590.606211
11.101059,87,2605.416681
9.864366,72,2617.795103
10.494112,75,2630.996064
10.968104,81,2644.656812
11.375068,83,2659.192126
10.280246,72,2672.344982
10.79219,81,2686.30914
11.068419,77,2700.073079
10.480264,77,2713.099707
11.281182,84,2727.885884
11.25836,85,2743.014276
10.180109,72,2755.349614
11.425836,81,2770.468662
11.419519,81,2784.67039
10.494357,80,2798.634191
11.442631,84,2813.953025
9.993133,79,2828.198432
11.939599,89,2844.372356
10.217975,77,2858.157288
10.356144,77,2872.476186
11.411489,84,2887.940746
11.962762,86,2902.86957
11.659932,83,2917.605255
10.071355,72,2930.358249
11.145581,82,2944.861674
12.244055,91,2961.564297
11.161337,84,2976.674459
10.637602,78,2990.745618
11.342858,79,3005.001949
10.553521,75,3018.808645
11.332279,82,3033.440291
12.259086,90,3049.58068
11.878348,88,3065.635222
11.657752,86,3081.171688
12.527448,91,3098.006011
10.236031,71,3111.281857
10.289342,72,3124.075857
12.048461,88,3140.270609
11.149,81,3155.44881
10.994537,80,3169.947961
12.030114,88,3186.180727
11.495662,84,3201.506316
11.590286,87,3218.076971
11.047185,83,3233.491802
11.172353,79,3248.055345
11.352134,82,3262.652728
10.962245,76,3276.109761
11.423184,84,3291.151521
11.80842,85,3306.03686
11.216404,82,3320.724788
11.199211,81,3335.542291
10.770545,79,3350.047474
12.496717,89,3365.951407
11.412707,79,3380.83591
12.534961,94,3397.808009
11.412811,81,3412.25215
10.458096,78,3426.641561
10.389518,75,3439.72527
11.715413,86,3454.976831
10.943984,83,3469.626908
11.358344,85,3484.333476
11.219815,86,3499.295182
10.494824,77,3512.57189
10.92355,78,3527.105255
11.043957,83,3541.718717
11.580379,85,3556.380048
9.951086,68,3568.555646
11.300246,81,3583.263915
10.751852,80,3597.027472
11.471035,87,3612.878226
11.212449,78,3627.307814
10.519424,78,3641.200601
12.034423,84,3657.330038
10.24264,69,3670.553406
11.926173,85,3685.381724
11.711216,85,3700.575728
11.060528,80,3715.127045
11.91555,82,3729.941662
12.820745,94,3746.967271
12.1184,88,3763.812159
12.145854,89,3780.170705
10.968538,75,3793.553614
11.741067,86,3810.110503
12.192075,88,3826.266351
12.185826,92,3843.465607
12.143631,89,3859.516557
10.47239,74,3873.776605
12.353733,94,3891.542955
11.228261,82,3906.446448
11.565885,84,3922.308105
11.860753,85,3937.603788
11.634452,83,3952.590845
10.318253,78,3966.677991
10.488444,78,3981.496488
12.204165,90,3998.604816
12.436188,90,4015.267302
10.794287,81,4030.188461
10.397028,77,4045.05656
12.120918,90,4062.179385
10.937221,80,4077.061548
10.745173,79,4091.488726
12.551058,94,4109.482991
10.555106,79,4124.176093
11.934681,85,4139.571943
11.367396,81,4154.817513
12.266806,93,4172.081138
12.078894,87,4188.52568
12.253456,94,4205.926779
11.650054,89,4222.10311
11.660224,84,4237.951934
11.230312,80,4253.157529
10.961052,78,4267.740983
12.093399,84,4282.9828
11.176956,82,4297.962453
11.390602,84,4312.841339
12.267054,84,4327.938511
11.637058,85,4343.830767
11.904852,92,4360.372619
11.465829,88,4376.34501
12.032499,88,4392.12673
11.011875,77,4406.05098
12.311568,90,4422.731653
12.034301,89,4439.498354
10.954995,80,4454.271044
11.733588,86,4469.657067
11.481039,82,4485.180048
12.144794,91,4501.700334
10.417591,72,4514.560953
11.344974,86,4529.718639
9.794835,69,4541.840338
11.592796,85,4557.000933
11.654638,82,4571.178458
11.250804,81,4586.740056
11.1472,80,4600.996954
11.63264,82,4615.252356
11.809485,85,4630.371627
12.024916,87,4645.262243
11.330356,85,4659.700655
11.479235,80,4673.6767
11.386801,80,4688.164305
11.671104,85,4703.972982
12.212639,92,4720.107654
11.580036,82,4734.20454
11.769699,87,4750.187394
11.515059,83,4765.136181
10.263688,72,4778.366875
12.181873,95,4795.143468
10.878274,78,4808.616789
10.623492,80,4822.945271
10.915336,77,4836.969933
10.733345,80,4851.467754
10.529334,74,4864.995401
12.212296,89,4881.73482
12.141848,91,4898.03913
11.866958,85,4913.299531
11.10823,76,4926.76851
10.677307,77,4940.894937
11.56019,84,4955.92001
11.852918,86,4971.299347
11.390923,84,4987.93922
10.92083,80,5001.808071
11.397181,84,5017.443079
12.169543,88,5033.28593
10.655134,77,5047.088316
11.364777,83,5062.193293
11.514897,84,5077.493964
12.139235,88,5093.442348
12.232378,94,5110.359713
8.69699,62,5121.763797
10.8516,76,5135.606289
11.173779,78,5150.08592
11.592378,85,5165.883157
11.095534,77,5179.684813
11.368699,83,5195.663335
9.085944,65,5207.265508
10.788912,76,5220.951358
9.667741,71,5234.037078
9.237955,63,5245.976919
8.578356,64,5257.662462
8.992625,64,5269.536652
8.661348,63,5280.867441
8.886014,69,5293.265591
9.994064,78,5307.113217
8.526973,62,5318.974256
8.248273,62,5330.327425
9.282733,69,5343.333672
8.118352,57,5353.970926
9.146479,67,5367.087017
9.137358,68,5379.844992
8.911184,63,5392.339296
8.878419,61,5403.509596
10.635167,79,5417.700651
8.695656,63,5429.534976
9.006098,65,5441.225926
8.787893,66,5453.764771
9.695859,69,5466.630477
9.701466,75,5479.939623
10.721936,80,5494.567129
10.449172,78,5508.160007
11.812484,88,5524.694377
11.156778,85,5540.438462
11.00406,81,5555.347691
11.074405,83,5569.594182
12.613957,90,5585.7047
11.323236,83,5600.7566
11.877688,84,5615.671846
11.524694,87,5630.963855
11.78021,82,5646.01192
11.932009,89,5661.481403
11.945976,86,5676.962879
11.033928,80,5691.166685
12.744008,93,5707.95783
10.453967,72,5720.763404
10.762569,77,5734.652962
10.916222,79,5749.218667
11.402683,86,5763.949117
9.857321,71,5776.513489
11.148103,82,5790.87691
12.178721,91,5806.804498
11.028035,77,5820.286448
10.844346,76,5832.885843
10.678287,79,5846.955704
12.265231,91,5863.111986
12.113959,92,5880.046388
11.574248,84,5895.066415
10.72986,75,5907.950996
11.579526,86,5923.593161
12.211368,92,5939.907888
12.121457,89,5955.777606
12.148597,87,5971.022431
12.451238,93,5987.780306
12.556261,94,6004.615752
11.321412,81,6018.893489
11.468748,82,6033.581594
11.431604,87,6048.585962
11.777034,87,6064.334761
12.55942,90,6079.981539
11.692831,86,6094.728851
12.249725,92,6110.963157
12.359754,96,6128.294878
11.641315,86,6143.655422
10.802311,80,6158.151037
11.987541,92,6174.411882
12.325187,97,6192.516101
11.524221,86,6208.175833
12.406896,86,6223.174447
12.695744,94,6239.605892
11.040232,81,6254.350069
11.597663,89,6270.257873
11.911035,84,6284.644302
11.99079,85,6299.643679
11.072332,76,6313.507469
11.154092,82,6328.038578
9.941715,68,6340.150439
10.347753,78,6354.299704
10.966983,83,6369.57368
12.213807,93,6386.20721
11.893794,85,6401.273142
10.511114,73,6415.030984
11.088146,76,6428.939477
11.678362,85,6443.688383
10.873274,79,6458.509952
11.681058,85,6474.026617
12.771822,91,6489.98426
11.811508,86,6505.12955
11.797989,86,6520.11126
11.213005,83,6535.169922
12.421518,93,6551.849956
10.510385,76,6565.138035
12.503219,92,6581.372123
11.103802,82,6595.249045
12.033085,86,6611.2494
11.567474,85,6626.745983
12.063645,87,6642.234987
11.595339,87,6657.291875
11.113901,85,6672.367703
11.242519,81,6686.56928
12.317517,90,6701.902959
11.600701,86,6717.277745
11.803526,86,6732.825144
11.730092,83,6747.2364
11.621544,84,6762.503849
11.471908,85,6777.333071
12.328388,92,6793.982209
11.376629,81,6808.591495
11.578823,82,6823.43925
11.134377,80,6837.810836
11.627293,85,6852.908025
11.751089,86,6868.638687
11.201011,81,6883.159849
11.306652,84,6898.122164
12.22003,92,6914.854372
12.718841,93,6931.037993
10.808921,78,6944.338406
11.227336,80,6958.650132
12.165268,86,6973.457817
11.333325,80,6987.234269
11.588,85,7002.013357
11.487687,90,7018.007839
10.45206,75,7031.653774
12.085374,91,7047.813971
11.67017,85,7062.711733
11.510402,80,7076.505685
12.077453,85,7091.293744
11.662641,86,7106.257332
12.222283,87,7121.144224
12.191716,85,7136.44347
11.677157,91,7152.482858
12.242918,89,7168.731606
11.145855,83,7183.675806
11.365279,75,7196.748557
11.005057,82,7211.080873
12.02742,90,7226.70083
11.600258,81,7241.279188
11.999199,87,7256.495554
12.179749,86,7271.572825
12.397984,94,7288.83834
11.28795,81,7303.685592
11.035777,80,7318.400906
11.116024,81,7332.419449
10.926785,78,7346.531739
11.822342,83,7361.090704
11.830698,84,7376.372746
10.909808,80,7391.022997
10.840595,81,7405.627815
13.087015,96,7422.782036
11.872915,89,7438.749294
10.487828,75,7452.157806
11.910902,91,7468.788448
11.513604,84,7484.328296
11.494399,88,7500.451366
11.647494,87,7516.338751
11.544361,86,7532.04449
11.295602,83,7546.693274
12.067963,91,7562.433766
12.06382,88,7577.965756
11.037337,79,7592.249521
11.146565,81,7606.580895
12.795581,91,7623.084669
12.067782,89,7638.411095
12.287558,92,7654.605723
11.950503,88,7670.578585
11.839577,84,7685.921103
11.507995,86,7702.013583
11.571096,85,7717.400338
11.846395,95,7735.007254
11.549599,83,7750.10147
11.876159,87,7765.769483
10.461347,77,7779.907576
11.455816,79,7794.408484
12.226356,90,7810.563991
12.430921,90,7826.280005
12.264213,89,7842.578353
11.587108,85,7858.428234
11.641611,83,7873.287309
11.133392,78,7887.792503
11.842575,90,7904.026594
11.280961,85,7919.578256
11.466436,85,7935.092326
12.269242,93,7951.69885
11.785695,87,7968.090918
11.709749,86,7985.153543
10.779208,80,7999.978654
11.034438,82,8015.5374
10.36437,75,8029.32214
12.163637,91,8046.787683
11.508652,79,8061.57897
11.974926,84,8077.129897
11.331072,82,8092.451346
12.128097,86,8108.25134
10.813365,85,8124.024632
12.110818,89,8139.964581
10.842894,80,8154.784622
11.076916,78,8169.141931
11.037685,83,8184.327539
12.103862,90,8200.699755
11.912018,85,8216.903747
11.934059,88,8233.03121
11.415765,83,8248.038123
10.486091,73,8261.728411
9.949341,75,8275.383514
11.766713,86,8291.692534
11.737612,85,8306.855362
11.519439,87,8322.95662
10.933849,79,8336.970366
11.294335,84,8351.961171
11.316881,79,8366.4116
12.284833,89,8383.310207
10.853137,79,8398.781636
11.549671,85,8414.364021
12.314409,93,8431.566465
11.86997,86,8447.273556
12.08717,89,8463.384356
11.427603,85,8478.727496
10.015224,74,8491.853477
11.258799,79,8505.73012
12.352909,93,8522.55427
11.012861,79,8536.418607
12.337107,93,8553.11056
11.247874,79,8567.13753
11.327773,80,8581.985612
10.468105,74,8595.044426
11.450905,86,8610.537707
11.893642,83,8625.748419
10.884178,78,8640.262569
12.137558,88,8656.579401
11.113873,82,8671.485871
11.166065,83,8686.179209
11.483973,85,8701.287649
11.82472,90,8717.783824
11.605419,90,8734.517858
11.060703,87,8750.894926
11.399345,83,8766.307642
12.545903,90,8782.216204
11.821691,89,8798.423008
11.787757,88,8814.614547
11.614428,83,8830.003515
12.055856,88,8846.001149
11.990857,87,8861.882299
11.376394,81,8877.400032
11.542932,82,8892.608663
10.179614,70,8904.56215
11.295269,87,8919.646796
10.569722,76,8932.970823
11.887474,90,8949.166525
11.650436,85,8964.636854
12.12277,85,8979.865654
11.053865,81,8994.285256
12.075059,90,9009.81898
11.575775,82,9024.432365
12.757214,92,9041.143638
11.686458,84,9056.413004
11.686526,83,9071.878182
11.385013,83,9086.036542
11.421687,84,9101.390131
11.847314,90,9117.869575
11.811116,89,9133.971748
11.750177,84,9149.245058
11.654898,87,9165.435634
11.279166,81,9179.96089
10.5891,73,9193.009089
10.841847,79,9207.108694
11.377144,85,9222.818044
12.679851,92,9238.943338
11.837996,88,9254.564103
11.351053,82,9269.220422
12.329594,87,9284.47885
12.332607,93,9302.047524
11.176939,81,9316.834001
11.1919,76,9330.034011
12.393354,90,9346.379616
11.275955,84,9361.892496
11.949385,89,9377.594134
11.878298,84,9393.132053
12.477116,90,9408.554824
10.764944,74,9422.526691
10.357843,74,9436.121729
11.019687,78,9449.435839
11.447056,80,9463.886455
11.808703,86,9480.085734
11.385736,84,9495.556484
12.227879,86,9510.824941
11.317163,80,9525.695809
10.666331,73,9538.933779
11.504646,87,9555.582943
11.985449,86,9571.238568
11.215665,83,9586.462594
10.409484,73,9600.383365
11.344714,81,9615.119348
11.652345,87,9630.759116
10.977501,81,9645.29667
12.101817,94,9662.952351
11.011038,80,9678.196448
11.188032,82,9693.601429
10.81478,77,9708.074765
11.001408,79,9722.516747
11.035231,78,9736.437962
11.11794,78,9751.100095
11.779915,86,9767.493162
11.706944,86,9783.462211
12.667701,96,9800.609134
11.239396,76,9814.212468
10.89033,76,9828.475942
10.816611,83,9843.359443
12.604274,96,9860.508118
11.73726,89,9876.206622
11.544968,85,9891.806184
10.952922,76,9905.294732
11.624026,86,9920.600636
11.746152,85,9934.920896
11.991213,85,9950.093517
12.040249,92,9967.087395
12.073116,88,9982.946799
11.667378,83,9997.368248
10.516299,82,10011.945752
11.625146,85,10027.674876
11.308037,80,10042.303617
11.441892,82,10056.848648
11.009001,85,10073.25679
12.362194,91,10090.16537
11.509323,80,10104.939246
11.972394,88,10120.970764
11.903431,84,10135.694916
11.447627,88,10152.176518
11.867104,84,10167.295885
11.258195,77,10180.551708
11.742287,89,10197.366294
10.793831,75,10210.395179
11.621147,85,10225.407253
10.797666,77,10239.837108
10.701224,77,10254.070142
11.831254,86,10270.085893
12.075544,85,10285.261636
11.010676,81,10299.916644
11.9727,89,10316.415068
12.113467,91,10332.940187
11.546881,85,10348.836756
10.928956,78,10363.5304
11.267506,85,10378.647795
11.790818,84,10393.783212
11.950102,91,10410.175107
11.353195,85,10425.894798
12.378122,91,10442.583681
11.301154,85,10457.853409
11.646322,86,10473.897752
12.204199,88,10488.881905
11.650383,80,10503.268822
10.993713,77,10518.074896
11.903546,84,10533.618078
11.840584,84,10549.130681
12.68212,92,10566.2807
11.209527,83,10581.533829
12.323281,86,10597.828014
11.498741,81,10611.861101
11.380587,84,10627.181989
12.422428,89,10643.81249
11.859774,87,10659.314044
12.10004,96,10676.945716
11.535721,86,10692.710367
11.698943,86,10708.911211
11.87541,85,10725.349505
11.191738,81,10740.449769
12.232694,88,10756.711378
11.404291,80,10772.351516
11.783321,86,10788.078621
12.099345,89,10804.045782
10.806281,75,10818.33057
12.350297,84,10833.455547
11.204796,85,10849.25597
12.070342,88,10865.268005
11.62109,84,10880.847617
11.802701,83,10896.262279
9.919945,74,10909.757585
11.712367,88,10926.003046
11.556692,85,10941.578463
11.762684,85,10957.705276
11.467015,87,10972.999858
11.27004,83,10987.61311
11.19677,80,11001.939674
11.54058,86,11017.041178
12.494811,92,11034.036813
11.570437,84,11049.613643
11.68188,86,11065.081339
11.056949,81,11080.010792
11.542138,82,11094.919195
11.840411,88,11111.095348
11.270789,78,11125.906327
11.835048,84,11142.118164
12.184979,88,11158.302496
12.176347,91,11175.682649
11.980549,82,11190.80363
11.850987,84,11206.2773
11.06954,77,11220.817396
11.648168,86,11236.472367
12.322077,91,11252.760339
11.09434,83,11268.070864
11.580993,85,11283.894212
11.467437,83,11299.064557
12.37553,95,11316.276029
12.256989,88,11331.966799
12.459318,94,11349.352882
11.571872,81,11364.714542
12.176116,92,11382.422523
11.634853,85,11397.639279
11.49886,81,11412.660057
10.526758,75,11426.838481
12.01063,84,11442.513001
11.265725,78,11456.97087
11.200289,82,11472.389573
11.309781,80,11487.325317
11.479964,80,11502.021687
12.529101,93,11519.869695
11.134051,80,11534.853493
11.424836,82,11549.913301
13.091433,94,11566.90033
11.643013,88,11582.836261
11.48208,79,11597.146224
12.996419,92,11614.584145
11.889314,86,11631.504128
10.723585,77,11646.160411
11.046623,76,11660.288687
10.895926,80,11674.962927
12.581281,95,11692.760057
11.036628,80,11708.011999
12.393134,90,11724.483932
12.429079,91,11741.264098
12.429053,91,11757.644105
11.420321,87,11773.616179
11.550903,87,11789.216594
11.694646,86,11804.857471
12.364425,90,11821.648191
11.99703,88,11837.789653
11.568982,87,11853.365359
11.637364,86,11869.07018
11.853954,86,11885.062023
11.8192,87,11901.392947
11.776764,89,11917.258821
12.175818,88,11933.888913
11.245111,83,11949.415962
11.714107,86,11965.582076
11.424762,85,11981.122283
12.027058,92,11997.800092
11.779876,85,12013.026614
11.638271,82,12028.379246
11.272037,78,12042.766274
11.844557,85,12058.632804
12.084882,88,12075.018878
11.721091,83,12089.799685
11.95936,87,12105.57029
11.837374,86,12122.302736
11.456693,83,12137.488062
11.671132,83,12152.58944
11.300047,82,12167.892306
11.902748,85,12184.213768
12.786837,94,12201.804858
8.613588,55,12212.359318
11.275784,81,12227.152438
11.238515,82,12242.233693
12.057035,88,12257.778323
11.525702,82,12273.224301
11.075173,76,12287.251434
11.654561,90,12304.223469
11.941754,85,12320.130214
11.888226,84,12336.318156
11.73262,86,12352.322664
12.210883,90,12369.408535
12.199234,88,12385.286243
11.028077,76,12398.935623
11.252598,82,12414.255364
12.117537,90,12431.339061
11.766049,88,12447.68075
12.351687,91,12463.837715
12.225947,88,12480.232662
12.521412,88,12496.582509
11.725441,84,12511.873373
11.028489,80,12526.427294
10.980999,81,12541.66848
11.889593,87,12557.838476
11.49372,84,12573.463333
12.178645,84,12588.647259
12.391768,96,12605.544261
11.189523,83,12620.62965
11.687557,84,12635.606179
11.155571,83,12650.208901
11.844142,88,12666.36369
12.327673,93,12683.578716
11.319687,78,12697.657403
12.85575,96,12715.468545
12.26879,89,12732.499215
10.927622,76,12746.164606
12.288604,92,12763.150774
12.000507,86,12778.887325
11.163512,78,12793.616631
12.315761,95,12810.632121
12.078813,90,12827.356398
10.855516,81,12842.763036
11.451109,80,12857.63034
11.4594,83,12872.830595
11.415243,85,12888.381696
11.394983,82,12903.342594
11.329192,83,12919.538972
11.432462,83,12934.9632
11.541679,88,12951.257268
11.719782,88,12967.402847
10.909174,83,12982.762369
11.636902,87,12998.786128
11.868756,87,13015.456373
12.025074,84,13030.725258
11.858727,84,13046.951017
12.04095,83,13062.650254
11.070055,81,13077.807585
11.491062,86,13093.796714
11.90386,88,13111.206352
11.878973,87,13127.476863
12.605703,94,13145.271159
11.778284,81,13160.363667
11.774404,88,13177.302353
11.85552,84,13192.929297
12.439202,89,13210.04266
11.672532,82,13224.970005
11.826082,92,13241.686419
11.769735,84,13257.014471
10.925654,78,13271.100261
11.866963,87,13287.289474
11.841867,86,13303.49604
11.431952,82,13318.804721
10.881268,80,13333.549222
12.292948,89,13349.270632
12.582046,92,13367.15536
12.36133,90,13384.087349
11.671087,85,13399.440412
12.085824,83,13414.863009
11.517062,88,13431.165979
11.222691,81,13446.150484
11.594397,85,13461.459688
11.564798,86,13477.092865
11.297185,80,13491.389934
12.879315,97,13508.988019
12.318548,89,13525.604954
12.279576,90,13541.609738
11.541931,85,13557.266388
12.380976,97,13574.850567
11.254159,84,13589.589443
11.313385,80,13604.483769
11.799004,88,13620.511061
11.827163,91,13637.778605
12.232317,86,13653.702567
11.91979,86,13669.61278
11.756964,86,13684.851863
11.342248,82,13700.014044
11.856968,89,13716.132104
12.438731,91,13732.089101
11.551748,90,13748.443137
11.856742,86,13764.265204
12.50726,92,13780.997152
11.756879,87,13796.611633
11.918407,88,13813.250537
10.969455,81,13827.940526
12.447698,93,13845.288428
11.480261,84,13860.632708
10.809796,76,13874.781101
11.034048,78,13889.489839
12.283656,85,13904.92901
11.80515,85,13920.256829
11.701894,84,13936.364676
12.07755,88,13952.674397
11.172635,84,13968.429143
11.322919,83,13983.793255
12.148024,93,14000.832936
12.117224,87,14016.928283
11.770769,86,14032.711274
12.081571,92,14049.047317
12.152321,93,14066.036783
9.989824,70,14078.74602
11.438013,83,14093.864952
11.776505,83,14108.470239
12.123962,87,14124.546312
11.503165,87,14140.35235
11.466081,82,14155.316674
12.016359,86,14170.495991
11.820403,89,14186.896387
11.46329,82,14201.953497
11.208071,84,14216.946815
10.961157,82,14231.333816
12.167745,90,14248.058253
11.664493,85,14263.443044
10.660496,75,14277.2386
10.936104,83,14291.478654
11.738017,86,14306.938072
11.960484,83,14321.58112
12.690464,91,14338.648056
11.645353,86,14354.03635
11.876118,88,14369.953146
11.842799,84,14385.112738
11.652176,86,14400.767203
11.379129,83,14416.495929
11.587456,82,14431.118388
11.49931,82,14446.325866
12.171043,91,14463.201747
12.047331,89,14479.263435
12.015855,89,14495.673486
11.206145,81,14510.708326
12.298524,88,14527.059536
11.824345,85,14543.617823
11.883136,90,14559.896748
11.26524,81,14575.062968
12.491002,93,14591.69234
11.271154,81,14606.43264
11.9099,88,14622.468167
11.761843,91,14639.990563
11.964261,89,14656.054536
11.528505,86,14672.030689
11.430073,81,14686.664716
11.417006,84,14701.645901
11.55392,81,14716.746787
11.354453,85,14732.290372
11.484501,83,14747.594067
11.821537,85,14763.304336
10.829996,81,14778.287137
11.250081,79,14792.452934
10.644403,76,14806.450984
11.91884,90,14823.273983
11.148842,78,14837.127089
12.527986,93,14853.477803
11.179632,77,14867.862924
11.175647,81,14883.161014
11.926266,86,14899.13418
10.416797,72,14912.411651
11.731636,83,14927.039803
11.331856,83,14942.314207
12.361613,96,14959.473748
11.338792,80,14973.352657
11.491161,84,14987.979785
12.121399,87,15003.946654
11.531292,84,15019.219381
12.040687,87,15034.856813
12.417509,93,15051.960681
11.871651,86,15067.480019
11.911268,81,15081.993468
12.004697,87,15098.130784
11.177491,79,15113.025866
12.677923,96,15131.236321
12.204468,90,15148.280151
10.890611,76,15162.09043
12.162115,87,15178.363389
12.505747,93,15195.607783
12.198239,87,15211.598184
11.854553,86,15227.128481
11.990456,87,15243.279354
11.853737,88,15259.033092
11.763623,91,15275.709257
12.248745,89,15291.940145
10.654203,73,15306.1151
12.115064,90,15321.859185
11.62209,88,15337.963206
11.147917,78,15352.174476
11.837998,89,15368.928842
11.930249,83,15384.427074
11.840343,88,15401.280036
12.30143,86,15417.979692
10.735241,80,15432.923443
11.756831,87,15447.814393
12.031718,87,15463.098132
10.99071,81,15477.928467
11.47025,81,15493.031969
11.417903,78,15507.43047
12.51471,90,15523.150029
12.083139,86,15539.039815
12.283998,94,15555.586821
10.460204,76,15569.466106
12.575021,91,15586.891248
10.638079,75,15601.165006
10.970654,81,15615.87292
11.898746,85,15631.344112
11.880483,89,15647.707123
11.551762,85,15663.136304
11.963934,86,15678.93621
11.087938,80,15693.20963
10.812725,80,15707.536823
12.446575,90,15724.588777
12.278242,90,15741.016855
10.850221,80,15756.472605
12.876181,93,15772.962273
10.9956,79,15787.002628
10.606955,76,15801.111702
11.415419,84,15816.389919
11.872154,87,15832.647846
11.453085,79,15847.41726
12.354644,90,15863.710688
11.843496,88,15879.89657
11.101806,82,15894.01524
11.131661,80,15909.213313
11.872716,87,15925.545429
11.702013,87,15942.281889
11.640072,81,15957.483593
11.261268,82,15972.623148
12.155313,94,15989.545563
10.613453,76,16003.754304
11.429032,85,16020.367889
11.516783,84,16036.237372
